,entity
0,disease_or_syndrome
1,cell_or_molecular_dysfunction
2,neuroreactive_substance_or_biogenic_amine
3,experimental_model_of_disease
4,acquired_abnormality
5,alga
6,injury_or_poisoning
7,neoplastic_process
8,biologic_function
9,congenital_abnormality
10,pathologic_function
11,group_attribute
12,body_part_organ_or_organ_component
13,hormone
14,environmental_effect_of_humans
15,laboratory_or_test_result
16,chemical_viewed_functionally
17,gene_or_genome
18,diagnostic_procedure
19,tissue
20,mental_process
21,cell_component
22,laboratory_procedure
23,virus
24,immunologic_factor
25,cell
26,molecular_function
27,finding
28,mental_or_behavioral_dysfunction
29,organism_function
30,organ_or_tissue_function
31,human_caused_phenomenon_or_process
32,anatomical_abnormality
33,biomedical_or_dental_material
34,genetic_function
35,element_ion_or_isotope
36,molecular_biology_research_technique
37,steroid
38,professional_or_occupational_group
39,food
40,behavior
41,embryonic_structure
42,body_location_or_region
43,intellectual_product
44,group
45,hazardous_or_poisonous_substance
46,biologically_active_substance
47,indicator_reagent_or_diagnostic_aid
48,social_behavior
49,clinical_drug
50,vitamin
51,physiologic_function
52,age_group
53,professional_society
54,pharmacologic_substance
55,manufactured_object
56,natural_phenomenon_or_process
57,amphibian
58,research_activity
59,antibiotic
60,sign_or_symptom
61,invertebrate
62,qualitative_concept
63,rickettsia_or_chlamydia
64,individual_behavior
65,self_help_or_relief_organization
66,machine_activity
67,health_care_activity
68,eicosanoid
69,population_group
70,body_substance
71,organism_attribute
72,therapeutic_or_preventive_procedure
73,chemical_viewed_structurally
74,organophosphorus_compound
75,patient_or_disabled_group
76,organic_chemical
77,substance
78,family_group
79,inorganic_chemical
80,phenomenon_or_process
81,lipid
82,amino_acid_peptide_or_protein
83,fully_formed_anatomical_structure
84,enzyme
85,nucleic_acid_nucleoside_or_nucleotide
86,body_space_or_junction
87,cell_function
88,governmental_or_regulatory_activity
89,bird
90,body_system
91,clinical_attribute
92,animal
93,bacterium
94,plant
95,activity
96,archaeon
97,chemical
98,geographic_area
99,quantitative_concept
100,fungus
101,occupation_or_discipline
102,daily_or_recreational_activity
103,regulation_or_law
104,medical_device
105,health_care_related_organization
106,mammal
107,receptor
108,vertebrate
109,language
110,human
111,drug_delivery_device
112,organism
113,organization
114,carbohydrate
115,amino_acid_sequence
116,idea_or_concept
117,reptile
118,functional_concept
119,temporal_concept
120,classification
121,educational_activity
122,anatomical_structure
123,research_device
124,nucleotide_sequence
125,carbohydrate_sequence
126,fish
127,molecular_sequence
128,occupational_activity
129,biomedical_occupation_or_discipline
130,spatial_concept
131,conceptual_entity
132,event
133,entity
134,physical_object
