relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,0.4605323,2.392871,-0.7074701,-0.04040333,1.4858433,0.020429382,-1.038514,-0.976398,-0.87281376,-2.4127815,0.9648855,-4.0011735,1.4808396,-2.2324147,-0.014283715,-3.5166016,-0.068742365,0.47629887,-0.88105977,0.7453667,-1.8344071,-0.035894334,-1.7090148,-1.180612,-0.24896917,-1.6103656,0.5402119,0.16273345,0.6025331,-0.92001206,4.0125847,-1.8149146
aidenemy,-0.4387038,-0.72902524,-2.591244,0.6900347,0.062948234,-2.2666078,1.1424,-1.8409,-2.941679,-0.89427316,-0.021430058,-0.21771717,-3.699896,0.35595942,2.662357,-1.7726336,0.68117857,-0.8431562,-1.1526216,1.9908937,0.6623217,0.040240258,0.72695214,0.89655805,2.8916068,0.009844758,-0.54855597,0.028979287,-0.10727206,0.9251034,-3.8470798,-0.9616955
attackembassy,0.58989483,0.20249379,-2.184755,1.9350272,1.2226422,-0.3942003,0.46509576,0.9656575,-2.982761,-1.0721062,1.378893,-3.0646136,-3.6552136,-0.82797015,0.80698806,0.6002097,0.12605387,0.14090651,0.5258396,0.99222136,-0.9004862,1.5467616,-1.6109067,-3.1496542,1.3237761,2.716955,1.8318774,1.4841917,1.040306,1.9133241,-0.35352814,-0.6894219
blockpositionindex,0.15470116,-0.3748732,1.4116153,0.18030894,-0.073643334,-2.2780194,-2.4695966,-0.87437284,0.31110784,-0.49035236,0.61568266,-0.5036886,0.8255319,0.36128527,-1.8657869,-0.8346473,-0.06694769,-0.2353825,-0.25171447,0.41761053,0.3571841,0.24864973,-0.08702983,0.7167929,-0.16006935,0.124931574,-0.20221227,0.19391584,-0.17516598,-0.25615975,0.124284044,-0.40340453
booktranslations,-0.39680213,-1.2150725,-1.1366308,-0.59913915,1.3657827,-0.3093952,-1.7570715,-3.6720579,-2.8382828,0.5176358,-1.5213184,-0.38097686,-0.23094323,-2.67543,1.3661879,-1.2411264,-0.93507886,2.1537654,-0.11340625,-1.0216929,0.3380894,-1.2356054,-2.5500314,-0.22323418,-1.1168444,1.9045706,3.130037,-1.2148763,2.581746,-0.31323704,1.7815542,-0.41296116
boycottembargo,-1.4932699,1.8077133,0.699022,-0.5183139,-0.059037864,-2.1102865,-0.013448408,-4.540785,-0.045608185,1.2717742,-2.961515,-0.8830162,-1.3679911,-2.5599465,-0.40338817,0.28769866,-0.65952104,-0.8911761,-0.17913622,1.3350205,2.3191462,-0.48911405,0.19911793,3.135957,-0.45152557,2.6623967,-0.8290274,-2.4196262,-0.87610185,-0.25560978,-0.75616455,0.16318662
commonbloc0,0.07967552,0.952951,-1.0778089,0.21996203,2.533777,-2.863579,-0.7853267,-3.5870287,0.22074378,0.7149109,-1.8778554,0.61746716,-0.94567966,0.5507596,0.2543166,-1.220637,0.26140556,0.47008726,1.4786339,-0.89481634,-0.5596374,0.23833628,-2.90724,-0.3349656,1.5312109,-1.0734525,-0.7276778,-1.2763871,0.83276147,-0.1288028,0.4886822,-1.5306351
commonbloc1,-1.0256147,0.17232342,1.1817294,-0.84080005,-3.8883095,-0.3368167,-0.2502174,0.2984033,-0.38255382,-0.35703236,0.31487018,-0.71933264,0.10024219,-0.53828037,-4.853354,1.2396169,-2.0327947,-0.89121455,0.79198444,-0.18866155,-0.63029695,0.29918474,-0.66370386,0.59250855,-0.27581057,-0.22011094,0.1855078,1.152742,0.12369974,1.9918396,-0.23422268,0.5825533
commonbloc2,-0.45292467,-1.5392809,-1.8053783,-1.771832,1.0484318,2.0093756,0.5152655,-0.28193995,-1.0178107,-0.6158689,-1.1118951,-0.67745155,-0.2599275,-0.6959179,1.2890999,-0.22992261,-0.43864146,0.34095803,-0.031019647,-0.10355389,-0.46841505,-0.10172415,-0.0073029464,-0.23856868,0.07733618,0.21475242,0.21450675,0.0933651,-1.0061675,-0.21958429,0.7382821,1.0260808
conferences,2.87098,0.111046225,-1.3319317,-1.4970865,1.7383407,0.6309438,-3.1112692,-1.1883096,-1.2666521,1.4111171,-1.265338,-0.16413262,-1.7167314,0.3501532,-0.909038,1.1822382,-0.21665272,1.5797517,0.51844186,-0.6024927,0.023391366,-1.1296109,0.23495115,-0.9510468,0.12915447,-1.661152,-0.7441892,-0.35134137,0.65957576,1.050749,-0.5817913,1.82794
