,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,1.3112911,0.896574,-1.3503813,-0.22374777,0.5222526,0.64798975,-0.3364802,-0.4222216,0.66539645,1.3875735,0.7592291,1.8940489,-0.5675832,0.79185444,0.68363005,0.23395953,0.26509285,-0.320248,0.56143427,1.6529049,1.6623484,-0.10099147,-0.7288067,-2.022993,1.0250297,-0.08694607,-0.5499044,0.60072935,0.9595512,0.9378319,-0.38910314,0.5820085
burma,0.98928946,-1.1614901,-0.73616695,-1.0681845,0.5122221,0.17392665,1.2292031,0.42462406,-0.59216785,-0.09310929,-0.8234429,0.62741554,0.21431285,-0.0036044621,0.6412322,-0.9915535,1.4507937,-0.37892365,-0.89379567,0.17048326,-1.0194048,1.5971893,-0.9929793,-2.4196851,2.4470513,-0.6312193,1.1241333,0.28870904,1.7710578,0.72489315,-0.72601795,1.5192454
china,1.0323738,-1.2591978,-1.0364074,0.60369575,-0.36767858,-0.1602485,0.7598012,0.960726,0.22719717,0.48106596,1.2266531,1.1066085,-1.2066737,2.475747,0.08126032,0.700868,0.5860272,0.21644408,-1.5915518,1.1581963,1.2672377,2.1317441,-0.16081195,-1.2636547,1.1542683,-2.4134395,-1.4203069,-0.14404005,1.016742,0.03224365,1.1917642,-1.3987117
cuba,1.3541303,-1.0938506,-1.5806878,0.6800549,0.3933406,-1.82448,0.70045906,-0.5725469,1.5105474,1.0970882,-2.6852138,2.5057285,-0.6551182,0.75813204,0.5243567,-0.6878306,-0.1404133,-1.100044,0.0560618,-1.4693016,1.0281262,2.24003,0.5733293,-2.067162,1.5299165,-0.006856137,-1.1942176,-0.55219674,0.60411716,1.2713103,-0.4217171,0.7461597
egypt,-0.16116656,-0.015157657,-0.58599186,-0.86760414,1.029487,-0.97676694,0.30242646,-0.013767587,-0.04170905,0.7595411,0.91691715,1.8303334,-0.57909095,-0.6382065,0.1677122,0.6932539,-1.2850682,-0.06609346,-0.99302393,-0.918696,0.05869187,0.36849493,-0.5172082,-1.6451132,0.6792782,-0.26083216,-0.25557676,-0.29351798,1.3022121,0.96920365,-1.3460202,0.75489753
india,1.6739583,-0.33574376,0.92147183,0.3585478,0.37637645,-0.15314364,1.6863273,-0.5286047,0.7501968,1.9202201,0.70208293,2.4413173,-0.9534579,0.59841377,-1.7403929,-0.91923827,1.6646805,-0.3899005,-0.62036353,-0.2766701,-0.6978328,1.9712113,-3.0768075,-1.344524,-0.11083263,1.8594308,-2.8818276,0.44917375,-0.22187579,1.9799916,-1.0154407,1.1309286
indonesia,1.3697469,-0.6188974,-2.067491,1.1667466,0.36236542,0.15399827,-0.28776854,0.28261828,0.06355986,0.09658344,-0.525394,1.5417693,0.055276662,-1.6223695,0.036943246,-1.2431474,2.1841803,0.4408771,-0.19469815,0.47691238,-0.47164622,1.3318139,-1.7470474,-1.5337268,0.37011215,0.20814241,-0.91112185,0.061842136,1.064419,-0.6445639,-0.97272456,0.771813
israel,-0.6905538,-0.1362733,-0.31817603,-0.6203533,2.131497,0.6943859,0.88382125,1.96695,1.1625162,2.3547382,0.6426986,1.157188,-0.7993548,0.257234,-0.21991874,1.4141409,0.025738876,-1.1789781,0.81442016,0.859741,-2.6600041,0.9785937,-0.83774734,-2.2842634,0.7683855,0.108932905,-0.41432157,1.3546716,0.63076884,0.6939159,-0.7785035,0.6396089
jordan,0.23338018,-0.22865024,-0.92004865,1.1532998,1.3105677,0.19856834,-0.21826145,1.2753067,-0.20226608,-0.6826395,-0.96792483,0.45568427,-0.5533558,1.0077804,0.010408665,-0.719051,-0.7370899,0.21544793,-0.050115697,1.2877692,-2.0544496,1.6329275,-1.2281086,-1.8676708,1.1683438,-0.15213075,-0.073212594,0.07482205,0.36369923,1.4913502,-0.19369441,1.1474905
netherlands,0.6500919,0.02537191,1.029319,0.13045423,0.54024625,1.1013917,2.095687,0.1823192,0.23335269,1.0622646,-0.9986553,1.773078,-1.5665888,-0.26863304,1.65966,0.42765248,-0.19274363,0.9978863,-1.5735071,0.43161485,0.7798624,-0.6325283,-0.73833084,-1.3401386,1.7624786,0.5224395,-0.48720294,0.42405084,0.3772701,1.0575097,0.7264489,1.4186609
poland,0.58413124,-0.3270524,-0.86777633,-0.33658496,-0.95792174,-0.95806235,0.17990468,-0.17760937,0.5199815,1.1377735,-0.29152954,2.065831,-0.90309924,1.1333511,0.14401154,-0.4678125,0.011068732,0.49317116,-1.2681565,0.09730012,0.9692919,1.7012053,-0.2319713,-0.91378653,0.10972557,1.5196083,-0.20302701,0.19012187,0.62583345,0.7953659,0.684487,-0.08960218
uk,1.0113896,-1.4568634,-0.6583916,2.8126388,-1.6904914,1.1066365,-1.7626195,-1.2623962,1.2577461,1.2260752,1.1869467,1.5036335,-0.87252796,0.9703237,1.7674795,-0.50674254,0.1556215,-1.4619524,-0.9138067,-0.44180083,0.43397817,0.2168167,-0.4560625,-0.5169091,0.6549519,0.84501433,1.5343148,0.06073352,-0.52140796,-0.33393553,-0.96359265,1.7702097
usa,1.82743,-1.8048309,-1.1365118,-0.8324203,0.06044829,1.6190602,-1.0022728,0.34610918,-3.6103108,-0.22141048,-0.7838995,0.8038954,-2.9079425,1.9596398,1.0675782,-0.26324698,-0.5078824,0.4330804,1.2168266,-0.1565443,0.8440743,-0.72097653,-0.14857028,-0.8716055,-0.23753458,0.34736827,0.4623871,0.38062394,-0.36278132,-1.0581263,1.566544,1.4167671
ussr,1.3716147,-0.43137088,-0.59381884,0.030182466,-0.10126057,-1.0708876,-0.041312777,1.2151142,-0.765255,0.88887584,0.5329466,1.1395553,-1.2421906,-1.7003453,1.3136283,-0.32745734,0.2957904,-2.1146367,-0.87353855,0.92911583,0.88628316,0.9028901,0.8243398,-0.38604277,1.3500613,0.70353556,-0.5532474,0.19222239,0.01782735,0.7848245,1.1010836,0.8024893
