,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
acquired_abnormality,-0.0922666415572166,0.7584265470504761,0.6056555509567261,0.6912490725517273,-0.9251049160957336,0.0475760325789452,1.1714262962341309,-1.1393902301788330,0.1799536496400833,0.0143448347225785,-0.8691051006317139,-2.1229517459869385,-0.5374258756637573,-0.9222766757011414,-0.0584256686270237,0.9679625034332275,-0.4067956209182739,0.5004074573516846,1.4683833122253418,-0.1298765093088150,0.5584175586700439,0.4100005030632019,-0.4811508357524872,-0.1766403764486313,-0.4835749864578247,0.2546594142913818,-0.2155318111181259,0.0803828686475754,1.7801053524017334,-1.6259590387344360,-2.8373720645904541,-0.0829019397497177,-0.6710144877433777,0.8406452536582947,0.7712061405181885,-0.2430927902460098,-1.7181372642517090,0.3065895736217499,1.1955884695053101,0.3503019809722900,-0.2475550621747971,1.3056645393371582,-0.0506323650479317,-1.0633925199508667,0.0319289490580559,-0.3176392018795013,-0.5436853170394897,0.4260100722312927,-1.8529658317565918,0.5016582608222961,2.2564013004302979,-0.0034365253522992,-0.0498856753110886,0.7221980094909668,-0.8254927396774292,0.7940937876701355,-2.0597453117370605,-0.2397594004869461,1.0906615257263184,-1.4029970169067383,-2.4876935482025146,0.5916856527328491,-2.1157467365264893,0.8769642710685730
anatomical_abnormality,0.0665911808609962,1.5438159704208374,0.8725457787513733,1.6784654855728149,-1.5169720649719238,0.4731780588626862,0.8102567791938782,-0.2707087695598602,0.2633710205554962,0.0650059133768082,-0.8094894289970398,-0.6738716363906860,-0.9933668375015259,-1.4833943843841553,0.2013249248266220,0.3551462590694427,-0.0760952383279800,0.0497655048966408,1.3164713382720947,0.3439360260963440,0.1940289437770844,1.2485914230346680,-1.0494691133499146,-0.5817971229553223,-0.2155034691095352,-0.6895945668220520,0.3076791465282440,-0.2199879288673401,1.4571274518966675,-0.1414721012115479,-1.4509947299957275,-0.4500396549701691,-1.0499684810638428,0.3853890895843506,1.0872899293899536,0.7159942388534546,-1.1301527023315430,0.4322747886180878,0.5484732389450073,0.5514603853225708,-0.3211660981178284,0.6765041351318359,0.0568128302693367,-1.1160062551498413,0.9191588759422302,0.5039352178573608,-0.5014168024063110,0.9777995944023132,-1.9609541893005371,0.5935187935829163,1.9335831403732300,0.0022787551861256,-0.7590560913085938,-0.6671734452247620,-1.2593184709548950,0.0855123922228813,-0.7365649938583374,-0.5688298940658569,1.1284096240997314,-1.4278494119644165,-2.3794670104980469,1.3550169467926025,-1.1433000564575195,1.5158952474594116
alga,1.5372251272201538,0.9221150875091553,0.6565738916397095,1.5043838024139404,0.6515412926673889,-0.3437134623527527,1.5076714754104614,-0.6870328783988953,0.6874297857284546,0.7388474345207214,-0.4704761803150177,-0.3108020126819611,0.9154568910598755,-1.5845332145690918,-0.6583847403526306,1.9828631877899170,-0.0877168253064156,-0.1950301676988602,0.4587625861167908,0.7493442893028259,-0.4473439455032349,-0.0878981202840805,-1.6668895483016968,-1.6140965223312378,0.4003274440765381,-0.0227578282356262,-0.2860127985477448,1.8246556520462036,0.3406675755977631,0.2163216173648834,0.3402196466922760,0.6165026426315308,0.3776463270187378,-0.4584434032440186,0.5726603269577026,-0.1327807158231735,-0.1340507715940475,0.8413304686546326,-0.1001542955636978,-0.9567273855209351,0.1841060966253281,2.2609052658081055,0.2223780453205109,-0.9719755649566650,-0.9252951741218567,0.3256710767745972,-0.5132519602775574,-0.0227235816419125,0.1921808570623398,-0.1129419952630997,0.7293903827667236,0.8142131567001343,0.6028248667716980,-1.4945099353790283,-1.3570204973220825,-0.6078127026557922,-1.7426744699478149,0.0876401066780090,-1.2166007757186890,2.4456000328063965,-0.0132552953436971,-1.5735659599304199,0.8332413434982300,1.2396597862243652
mental_or_behavioral_dysfunction,0.6382601261138916,1.6848787069320679,-0.0494984053075314,0.3628997802734375,-0.9500544071197510,0.7448580861091614,1.7414182424545288,0.2261746078729630,0.7448647618293762,1.1396558284759521,-1.6371470689773560,-0.3309828341007233,-0.0358758158981800,-1.0149903297424316,0.3639071285724640,0.0326204113662243,-0.1334900408983231,-0.1127596423029900,0.1958341896533966,0.0317313000559807,0.2651312351226807,-0.0734411999583244,0.0768176093697548,-1.0036669969558716,-0.9943528175354004,1.5707553625106812,0.1222158297896385,-0.3635942041873932,-0.1795359104871750,-0.8461277484893799,0.0091227646917105,-1.0166606903076172,0.2042571157217026,1.4790860414505005,0.3039045333862305,0.0186141170561314,-0.5558218359947205,0.9033418297767639,0.8928046226501465,-0.2850630283355713,-0.1696457415819168,1.0549765825271606,-0.6737962365150452,-1.3026245832443237,-0.7684893608093262,0.5329104065895081,-0.8442460894584656,0.0687837377190590,-0.7331903576850891,0.3358102142810822,1.3875128030776978,0.6411924362182617,-0.3154595494270325,-0.5687864422798157,-0.5676456093788147,-0.1777905970811844,-0.6350814700126648,-0.1328194439411163,-0.2810227274894714,0.6671124696731567,-0.9750849008560181,0.4334982633590698,-0.6944844722747803,1.3241641521453857
health_care_activity,0.8637620806694031,0.8489507436752319,1.9548439979553223,-0.9110938310623169,0.2954245507717133,1.9807964563369751,0.6624002456665039,-0.3934143483638763,0.3963661789894104,0.1164750903844833,-0.0272695869207382,-1.1648695468902588,0.9602988958358765,-1.7742613554000854,-0.9219188690185547,1.4672799110412598,-0.7733896970748901,-0.7329025268554688,0.4779345095157623,-0.1066399291157722,-0.7783427834510803,0.6752628087997437,-1.3405410051345825,-0.4529157280921936,-0.1637818366289139,0.4797576069831848,-0.0872022286057472,-0.4801067709922791,-0.2882245481014252,0.0758762061595917,0.0439826250076294,-0.2868032753467560,-1.2677994966506958,0.5535880327224731,1.0841192007064819,0.3284288346767426,-1.7772107124328613,0.8153387308120728,0.9523330926895142,-0.3696992695331573,1.6990143060684204,0.7951210141181946,-1.9095883369445801,-0.2412035614252090,-2.4195778369903564,0.3918653428554535,1.5897889137268066,-0.3689033389091492,0.0489631295204163,1.7516603469848633,0.8496111631393433,0.0787731558084488,0.8338080644607544,-0.5244450569152832,-1.8486920595169067,-0.0169568508863449,-0.2382313311100006,0.0733671709895134,0.1231114566326141,-0.6445820331573486,0.2644625008106232,-0.1867510378360748,-0.0605037920176983,-0.6355195641517639
population_group,-0.3585355877876282,0.8189956545829773,-0.1802060306072235,0.5975500345230103,-0.2697248160839081,0.3691374361515045,1.4962024688720703,-0.2472607344388962,-0.2060481607913971,-0.0035075983032584,-0.3758532106876373,-0.3559532761573792,1.5308362245559692,-2.2220652103424072,-0.1981762200593948,0.6871305108070374,0.3194392323493958,-0.3317712247371674,1.5329238176345825,1.6320533752441406,0.4245722591876984,0.2345086336135864,-0.8542285561561584,-1.5625545978546143,2.1633059978485107,0.3832054734230042,-0.4508501887321472,-0.3954746723175049,-0.5933921337127686,-0.2195364236831665,0.1960269510746002,-0.3915744721889496,-1.3899117708206177,-1.6564712524414062,0.6624353528022766,0.4743614196777344,-0.5563411116600037,0.3665626049041748,1.1781286001205444,1.5048466920852661,-0.5627462267875671,1.6285716295242310,0.6419265270233154,0.6013402938842773,0.4675957262516022,-1.0624041557312012,0.9944998025894165,-0.0292618684470654,0.3542778193950653,0.4304401278495789,1.2971279621124268,-0.1577084213495255,0.3511980175971985,-0.4460704326629639,-0.6946708559989929,-0.6573239564895630,-0.4643764495849609,-0.2464158535003662,0.9059343934059143,-0.1815915107727051,1.6550798416137695,-0.2902244031429291,0.4203306138515472,-0.4919481873512268
clinical_attribute,-0.5425131916999817,2.0394752025604248,-0.2989921271800995,-1.0909600257873535,-1.1387398242950439,0.4936173856258392,0.8852452635765076,-0.8481287360191345,0.2693306207656860,0.9514541625976562,1.1537179946899414,-0.7888115644454956,0.7449309825897217,-0.5037726163864136,-1.1695427894592285,-0.0109266163781285,0.2760416269302368,0.4784907400608063,1.1276965141296387,1.3783777952194214,-0.5825235843658447,-0.0172155965119600,-1.0745075941085815,-2.0439283847808838,1.7495296001434326,-0.1500854790210724,-0.4799026250839233,-0.0308795459568501,0.1537067145109177,-0.7244297862052917,1.4088032245635986,-0.6253337264060974,-0.2752746045589447,-1.1756805181503296,1.4209276437759399,-1.1271301507949829,-1.0352799892425537,0.6417625546455383,-0.0287646912038326,0.6648182272911072,0.0870201736688614,1.0918354988098145,1.1574232578277588,-0.9202905893325806,-0.0292094238102436,-0.4553556442260742,0.1559039652347565,0.1599676609039307,-0.0158409662544727,1.1475588083267212,-0.8255409598350525,1.7607598304748535,0.2589867115020752,-0.4041569530963898,-1.2900788784027100,0.4672315120697021,-0.6599350571632385,-0.2044762969017029,-2.1427397727966309,-1.1203190088272095,-0.4802151918411255,-0.1041272133588791,-0.2185949683189392,-0.0340445190668106
body_part_organ_or_organ_component,0.3992768228054047,0.7444690465927124,0.3359531164169312,-0.9429873824119568,-0.9324304461479187,-1.1886128187179565,0.3425323665142059,-1.4486001729965210,0.8596850633621216,-0.3170368373394012,-0.8889703750610352,0.4213108122348785,0.6411645412445068,-1.8615394830703735,-2.1246337890625000,0.3702158331871033,-0.3764335811138153,-0.5321712493896484,0.5379617810249329,1.1129639148712158,-0.5685303211212158,0.6107451319694519,-1.1244620084762573,-0.2733045220375061,0.4505549669265747,0.6565032005310059,0.3675104677677155,-0.2809890508651733,-1.0497874021530151,0.2564459145069122,-0.1330908536911011,-0.4971670508384705,0.1154071986675262,0.7988473176956177,2.4126698970794678,-0.0063905674032867,-1.5682375431060791,0.4194004535675049,0.9539206624031067,-0.3967558741569519,0.3696562349796295,0.6898816823959351,0.9289887547492981,-0.7236058712005615,1.1696313619613647,-0.6397146582603455,0.8792446851730347,-0.7976292371749878,-0.6286875009536743,0.0221627540886402,-0.0960522964596748,-1.4908742904663086,0.5779649615287781,0.1701653301715851,-1.1683144569396973,0.0006034700199962,-0.9229797124862671,-0.1355114579200745,0.2132032364606857,-1.0720014572143555,1.3175302743911743,-0.2966769337654114,0.4018548429012299,0.5595451593399048
biologically_active_substance,-0.1458206325769424,-0.5550208091735840,-1.4627094268798828,-1.2527546882629395,1.6534631252288818,0.6718382239341736,0.7854965329170227,-0.6643020510673523,0.5141789317131042,0.0245379991829395,0.1358827501535416,-1.8884551525115967,0.7748007774353027,-1.4791934490203857,-1.5347692966461182,-0.3834967315196991,0.0323099009692669,-0.1850108206272125,0.8443950414657593,1.3232295513153076,0.4243858754634857,1.0277343988418579,-1.2431976795196533,-0.5924881100654602,-0.9218482375144958,1.2816458940505981,-0.2965330481529236,-0.5732892751693726,-0.4360073208808899,-0.3006585538387299,-0.1690748929977417,0.5477362871170044,-1.3590027093887329,-0.8285813331604004,0.6823415756225586,0.7319089174270630,-0.1967098414897919,1.3308713436126709,0.2314396500587463,-0.9956679344177246,0.3278461098670959,1.5049070119857788,-0.2306434214115143,-0.0207839813083410,0.0387928113341331,0.2083136439323425,0.5954971909523010,0.2301818728446960,-0.8874768018722534,1.3289098739624023,-0.4284496307373047,-0.4890222251415253,0.3159275949001312,-0.7299028038978577,-1.3795005083084106,0.1442559808492661,-1.1009523868560791,-0.2256556749343872,1.3769006729125977,0.2104230523109436,-0.3910264968872070,0.2991734445095062,-0.2824655771255493,0.3307198584079742
disease_or_syndrome,0.9865698218345642,1.0871710777282715,0.0370767824351788,0.4028103351593018,-1.6786439418792725,0.7146314382553101,1.9379364252090454,0.2954829931259155,1.0211153030395508,0.5689882040023804,-0.5134398937225342,-0.2951994538307190,-0.0498418956995010,-0.2600946724414825,0.0660646557807922,0.5137199759483337,0.2791450917720795,0.3460004031658173,1.3245592117309570,0.5857436060905457,0.2998337447643280,-0.1113943532109261,0.3375647962093353,-1.5534433126449585,-0.6057512760162354,1.6257892847061157,0.3873593509197235,0.6590558290481567,-0.2733524739742279,-0.1648388206958771,-0.4725534021854401,-0.7204486131668091,0.4912042021751404,-0.0588710941374302,1.0033887624740601,-0.1451350152492523,-0.5039054751396179,0.2926808893680573,0.8836032748222351,0.0937356725335121,0.5312762856483459,1.1854873895645142,-0.6782682538032532,-1.4485192298889160,-1.0328526496887207,0.1473619043827057,-0.3237923979759216,-0.1328487694263458,-0.6910024881362915,1.0333708524703979,1.7046319246292114,0.2899046540260315,-0.6198231577873230,-0.9106527566909790,-0.5888542532920837,0.6148694157600403,-0.4863358438014984,-0.9862245321273804,0.1190701872110367,0.8267375826835632,-0.2582767009735107,0.2553539574146271,-0.9037916660308838,0.1866106986999512
