,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,1.726603,-1.3210316,-0.57681775,0.36987132,-0.80762464,-0.6923227,-1.6072549,1.3177832,-0.7365286,0.5067431,-0.26363513,0.9398044,0.13008912,1.4399961,-1.3610026,1.3768119,-0.9060315,-0.33209574,1.1757605,-1.825433,-0.92553884,-2.4198425,-1.0623968,0.5492867,1.18918,3.2593918,-1.0817813,1.1546307,-1.469288,0.32713246,-0.76028913,0.6267383
activity,0.66597587,-0.83278066,-0.5865617,1.0396637,-0.7359203,-0.22548787,-1.1969669,1.7840602,-1.4357045,-1.6104362,-0.19652668,1.6160326,-0.9596952,1.8292485,-0.042043015,-0.011095069,-0.67298245,0.36822727,-1.824687,-3.2128108,-4.478939,1.2856319,0.1663412,2.0454547,1.8199098,-2.6829767,0.9485903,1.204079,-0.61156416,-0.58021873,-0.7468776,-0.82160574
age_group,0.12567607,0.94344366,-1.2908709,1.9330218,0.8080249,-0.754357,-0.24351619,2.360648,-0.90773916,-0.7981098,-0.21676005,1.2691957,0.70577097,1.3536652,0.26691216,0.2205946,-1.5616287,0.8394372,-2.4960299,-1.8876305,0.48990288,-1.1286335,1.8334368,0.24067323,0.78775346,-3.515502,1.6283,-1.3772465,-1.772307,-1.7724242,-3.6265943,2.317825
alga,0.72395176,0.01650098,-0.1518902,1.7099867,0.87706333,-1.4534005,0.077040434,1.1427602,-1.8431503,0.06848501,-1.0368881,1.7462988,-0.19748092,1.4263157,-1.576429,0.70441324,-0.11138594,-0.4796467,4.6061134,-2.9289355,-1.8226783,2.0626216,2.699609,-0.480609,1.7897748,-0.550953,0.053126402,-2.632489,-0.026741868,-0.44195324,0.6804324,-0.56877714
amino_acid_peptide_or_protein,0.43519205,-0.49172395,0.43042716,0.49931335,-1.2371203,-0.7262794,-1.6659491,1.3573196,-1.6280439,0.74451894,-1.5016152,1.7042445,-0.5763026,0.94256747,-0.5132759,0.48044163,-0.44462556,0.07145205,-2.8667428,-1.2893827,3.0224721,0.9971263,3.3381426,0.77057844,1.3781127,-1.1828903,1.3635781,-1.6487467,-0.10739074,-0.6455396,1.5349739,3.9886432
amino_acid_sequence,0.8723006,-1.5206901,-0.47879297,0.11881777,0.28330484,-0.46992022,-0.95723045,1.8892376,-0.8974753,-0.5047707,0.22204424,1.2924683,-0.02288996,1.8626778,0.65193444,0.31467664,-1.5772371,2.4043174,3.6603355,-3.0258965,-1.9513758,-0.84673625,0.7526752,1.7214265,1.8688589,-2.6508868,0.21521777,-1.965957,0.43711314,-1.1336318,-3.2332637,2.0862908
amphibian,0.8299433,-0.597904,0.4227434,0.51166904,0.5082577,-0.38176912,-1.8828971,1.8062896,-1.0870727,-0.5968886,0.74709094,1.2354716,0.44874802,1.3740149,-1.7822587,0.29193753,1.7341306,0.48726064,4.1236577,-1.5777386,-0.34776038,0.3723943,0.9879088,2.6376925,1.694035,-1.3674984,4.111875,-0.8482563,0.04826303,-2.7246234,0.45418197,0.16213134
anatomical_abnormality,2.2815115,-1.4142696,-0.6295948,1.0182588,0.012887388,-1.4393829,-0.73525417,1.6858408,-1.4713703,0.24725646,-0.49281096,0.8395512,0.47455305,1.5651824,-1.7909245,0.9739043,-1.5990525,-0.59044623,2.055412,-2.0478613,-1.2287477,-2.5191433,-1.5036272,0.31329834,1.2760035,3.7566347,-1.9455574,-0.55616933,-0.87330985,0.4083058,-0.36570698,1.2430675
anatomical_structure,0.41605702,-1.3788202,-0.5599029,0.2862307,-0.8379028,-1.6667259,-0.5028406,1.0408876,-2.2831936,0.34287095,-1.566095,2.335474,0.1550717,2.253076,-0.35799932,1.0075606,-2.5211155,2.1868458,2.658429,-0.91741925,2.5593224,3.456977,0.13791656,1.2539202,-0.16566478,1.5138415,-3.2936363,-0.7315711,0.13813913,-0.3427551,-1.9989233,1.710934
animal,0.7219784,-1.2174209,-0.17313054,1.5348133,-0.5331918,-0.3589479,-1.9093677,1.8176057,-2.3665097,-0.39181492,0.048927665,0.7168774,0.5443442,1.0382298,-1.8813624,-0.053666063,0.8545492,-0.14848503,4.845044,0.18517782,-0.050137166,0.07993573,-0.81499434,0.7278661,0.6656145,0.48179018,3.5273044,-3.8413534,-4.661838,-0.7383624,-0.063427664,-0.45033032
