,entity
0,hazardous_or_poisonous_substance
1,alga
2,patient_or_disabled_group
3,disease_or_syndrome
4,organism_attribute
5,daily_or_recreational_activity
6,behavior
7,mental_or_behavioral_dysfunction
8,inorganic_chemical
9,anatomical_abnormality
10,organ_or_tissue_function
11,body_location_or_region
12,indicator_reagent_or_diagnostic_aid
13,mental_process
14,neuroreactive_substance_or_biogenic_amine
15,neoplastic_process
16,bacterium
17,laboratory_procedure
18,self_help_or_relief_organization
19,immunologic_factor
20,steroid
21,embryonic_structure
22,clinical_attribute
23,professional_or_occupational_group
24,conceptual_entity
25,congenital_abnormality
26,research_device
27,manufactured_object
28,natural_phenomenon_or_process
29,medical_device
30,body_substance
31,professional_society
32,hormone
33,biologic_function
34,enzyme
35,biologically_active_substance
36,qualitative_concept
37,organism_function
38,cell_function
39,gene_or_genome
40,population_group
41,chemical_viewed_structurally
42,cell
43,pharmacologic_substance
44,group
45,acquired_abnormality
46,lipid
47,regulation_or_law
48,individual_behavior
49,molecular_biology_research_technique
50,sign_or_symptom
51,food
52,injury_or_poisoning
53,entity
54,pathologic_function
55,biomedical_occupation_or_discipline
56,educational_activity
57,social_behavior
58,organic_chemical
59,receptor
60,organophosphorus_compound
61,amino_acid_sequence
62,amino_acid_peptide_or_protein
63,diagnostic_procedure
64,finding
65,eicosanoid
66,chemical
67,genetic_function
68,cell_or_molecular_dysfunction
69,laboratory_or_test_result
70,research_activity
71,molecular_function
72,chemical_viewed_functionally
73,bird
74,body_space_or_junction
75,organization
76,element_ion_or_isotope
77,classification
78,age_group
79,fully_formed_anatomical_structure
80,carbohydrate
81,antibiotic
82,vitamin
83,group_attribute
84,biomedical_or_dental_material
85,rickettsia_or_chlamydia
86,tissue
87,nucleic_acid_nucleoside_or_nucleotide
88,geographic_area
89,machine_activity
90,body_part_organ_or_organ_component
91,animal
92,drug_delivery_device
93,cell_component
94,anatomical_structure
95,quantitative_concept
96,physiologic_function
97,nucleotide_sequence
98,health_care_related_organization
99,occupational_activity
100,invertebrate
101,virus
102,family_group
103,experimental_model_of_disease
104,fish
105,environmental_effect_of_humans
106,mammal
107,amphibian
108,intellectual_product
109,health_care_activity
110,event
111,organism
112,archaeon
113,clinical_drug
114,human
115,fungus
116,phenomenon_or_process
117,therapeutic_or_preventive_procedure
118,vertebrate
119,functional_concept
120,governmental_or_regulatory_activity
121,substance
122,activity
123,reptile
124,occupation_or_discipline
125,plant
126,body_system
127,human_caused_phenomenon_or_process
128,temporal_concept
129,molecular_sequence
130,language
131,carbohydrate_sequence
132,physical_object
133,spatial_concept
134,idea_or_concept
