,EpochLoss
0,2.267899751663208
1,1.807500958442688
2,1.4561234712600708
3,1.1959177255630493
4,1.0066914558410645
5,0.8680845499038696
6,0.760961651802063
7,0.6690379977226257
8,0.5806472301483154
9,0.4902360141277313
10,0.39950084686279297
11,0.31694769859313965
12,0.25407174229621887
13,0.21823637187480927
14,0.2068227380514145
15,0.2091924399137497
16,0.21415601670742035
17,0.21500983834266663
18,0.20978903770446777
19,0.19962486624717712
20,0.1872110217809677
21,0.17553205788135529
22,0.1670314371585846
23,0.16268546879291534
24,0.1611083745956421
25,0.1598902940750122
26,0.15750081837177277
27,0.15361809730529785
28,0.1486116200685501
29,0.14302681386470795
30,0.1374959796667099
31,0.13273529708385468
32,0.1292070746421814
33,0.12682655453681946
34,0.12502993643283844
35,0.12309731543064117
36,0.12050005048513412
37,0.11712818592786789
38,0.11332506686449051
39,0.1096821203827858
40,0.10665132105350494
41,0.10424931347370148
42,0.1021207720041275
43,0.09984416514635086
44,0.09720930457115173
45,0.09433183073997498
46,0.09155361354351044
47,0.08919035643339157
48,0.0873180702328682
49,0.0857410803437233
50,0.0841638445854187
51,0.0824340283870697
52,0.08064794540405273
53,0.07903654873371124
54,0.07772091031074524
55,0.0765753760933876
56,0.07537535578012466
57,0.07404939830303192
58,0.07271706312894821
59,0.0715206116437912
60,0.07051011919975281
61,0.06964774429798126
62,0.06886366009712219
63,0.06809188425540924
64,0.06726431101560593
65,0.06638482213020325
66,0.06557237356901169
67,0.06489373743534088
68,0.06425973027944565
69,0.06358106434345245
70,0.06289291381835938
71,0.06225523352622986
72,0.06165776774287224
73,0.06109580025076866
74,0.060585737228393555
75,0.06009070575237274
76,0.05957164987921715
77,0.0590563639998436
78,0.05857432261109352
79,0.058110401034355164
80,0.05766595900058746
81,0.057250116020441055
82,0.05683397129178047
83,0.05640892684459686
84,0.0560077428817749
85,0.05563487485051155
86,0.05526947230100632
87,0.05490957200527191
88,0.05455244705080986
89,0.05420162156224251
90,0.053872909396886826
91,0.053555846214294434
92,0.0532357320189476
93,0.05292460694909096
94,0.052624937146902084
95,0.05233137682080269
96,0.052046265453100204
97,0.05176456645131111
98,0.051487185060977936
99,0.05121884122490883
