,entity
0,machine_activity
1,congenital_abnormality
2,organophosphorus_compound
3,biologic_function
4,body_part_organ_or_organ_component
5,genetic_function
6,anatomical_abnormality
7,cell
8,mental_or_behavioral_dysfunction
9,clinical_attribute
10,acquired_abnormality
11,anatomical_structure
12,bacterium
13,individual_behavior
14,hormone
15,professional_or_occupational_group
16,tissue
17,research_activity
18,mental_process
19,natural_phenomenon_or_process
20,biologically_active_substance
21,group
22,injury_or_poisoning
23,organ_or_tissue_function
24,pathologic_function
25,cell_function
26,drug_delivery_device
27,molecular_function
28,cell_or_molecular_dysfunction
29,cell_component
30,qualitative_concept
31,quantitative_concept
32,lipid
33,body_space_or_junction
34,organism_function
35,amino_acid_sequence
36,age_group
37,enzyme
38,alga
39,patient_or_disabled_group
40,finding
41,research_device
42,amino_acid_peptide_or_protein
43,gene_or_genome
44,physiologic_function
45,steroid
46,immunologic_factor
47,pharmacologic_substance
48,health_care_related_organization
49,vitamin
50,disease_or_syndrome
51,laboratory_or_test_result
52,self_help_or_relief_organization
53,chemical_viewed_functionally
54,educational_activity
55,neoplastic_process
56,receptor
57,antibiotic
58,biomedical_or_dental_material
59,molecular_biology_research_technique
60,occupational_activity
61,food
62,diagnostic_procedure
63,social_behavior
64,embryonic_structure
65,body_substance
66,invertebrate
67,virus
68,organic_chemical
69,animal
70,carbohydrate
71,eicosanoid
72,family_group
73,idea_or_concept
74,nucleic_acid_nucleoside_or_nucleotide
75,hazardous_or_poisonous_substance
76,laboratory_procedure
77,experimental_model_of_disease
78,fish
79,medical_device
80,environmental_effect_of_humans
81,organization
82,population_group
83,behavior
84,bird
85,sign_or_symptom
86,entity
87,amphibian
88,chemical
89,intellectual_product
90,neuroreactive_substance_or_biogenic_amine
91,health_care_activity
92,rickettsia_or_chlamydia
93,fully_formed_anatomical_structure
94,organism_attribute
95,indicator_reagent_or_diagnostic_aid
96,clinical_drug
97,inorganic_chemical
98,organism
99,regulation_or_law
100,chemical_viewed_structurally
101,element_ion_or_isotope
102,human
103,fungus
104,mammal
105,temporal_concept
106,professional_society
107,body_location_or_region
108,geographic_area
109,therapeutic_or_preventive_procedure
110,phenomenon_or_process
111,group_attribute
112,vertebrate
113,governmental_or_regulatory_activity
114,substance
115,activity
116,reptile
117,daily_or_recreational_activity
118,conceptual_entity
119,occupation_or_discipline
120,plant
121,body_system
122,manufactured_object
123,archaeon
124,nucleotide_sequence
125,human_caused_phenomenon_or_process
126,spatial_concept
127,carbohydrate_sequence
128,molecular_sequence
129,physical_object
130,language
131,biomedical_occupation_or_discipline
132,functional_concept
133,event
134,classification
