,entity
0,pathologic_function
1,pharmacologic_substance
2,immunologic_factor
3,congenital_abnormality
4,steroid
5,body_part_organ_or_organ_component
6,drug_delivery_device
7,genetic_function
8,lipid
9,neoplastic_process
10,neuroreactive_substance_or_biogenic_amine
11,disease_or_syndrome
12,embryonic_structure
13,inorganic_chemical
14,vitamin
15,chemical_viewed_functionally
16,cell_component
17,cell
18,anatomical_abnormality
19,biologic_function
20,indicator_reagent_or_diagnostic_aid
21,chemical
22,body_substance
23,rickettsia_or_chlamydia
24,hormone
25,mental_or_behavioral_dysfunction
26,sign_or_symptom
27,behavior
28,carbohydrate
29,vertebrate
30,geographic_area
31,natural_phenomenon_or_process
32,antibiotic
33,injury_or_poisoning
34,laboratory_or_test_result
35,organism_attribute
36,receptor
37,health_care_activity
38,organ_or_tissue_function
39,clinical_attribute
40,alga
41,mental_process
42,laboratory_procedure
43,amino_acid_sequence
44,molecular_function
45,amino_acid_peptide_or_protein
46,self_help_or_relief_organization
47,idea_or_concept
48,molecular_biology_research_technique
49,cell_or_molecular_dysfunction
50,enzyme
51,acquired_abnormality
52,finding
53,research_activity
54,individual_behavior
55,organism_function
56,population_group
57,phenomenon_or_process
58,age_group
59,eicosanoid
60,virus
61,physiologic_function
62,cell_function
63,diagnostic_procedure
64,biologically_active_substance
65,activity
66,bacterium
67,tissue
68,professional_or_occupational_group
69,reptile
70,environmental_effect_of_humans
71,quantitative_concept
72,experimental_model_of_disease
73,fully_formed_anatomical_structure
74,family_group
75,biomedical_or_dental_material
76,functional_concept
77,therapeutic_or_preventive_procedure
78,gene_or_genome
79,machine_activity
80,plant
81,temporal_concept
82,daily_or_recreational_activity
83,classification
84,qualitative_concept
85,educational_activity
86,nucleic_acid_nucleoside_or_nucleotide
87,organic_chemical
88,body_space_or_junction
89,anatomical_structure
90,organism
91,clinical_drug
92,bird
93,human
94,food
95,health_care_related_organization
96,research_device
97,governmental_or_regulatory_activity
98,professional_society
99,patient_or_disabled_group
100,fungus
101,language
102,mammal
103,invertebrate
104,animal
105,hazardous_or_poisonous_substance
106,medical_device
107,chemical_viewed_structurally
108,amphibian
109,group
110,element_ion_or_isotope
111,body_location_or_region
112,organophosphorus_compound
113,group_attribute
114,carbohydrate_sequence
115,event
116,social_behavior
117,body_system
118,organization
119,fish
120,manufactured_object
121,regulation_or_law
122,entity
123,human_caused_phenomenon_or_process
124,archaeon
125,occupational_activity
126,substance
127,spatial_concept
128,intellectual_product
129,occupation_or_discipline
130,biomedical_occupation_or_discipline
131,conceptual_entity
132,nucleotide_sequence
133,molecular_sequence
134,physical_object
