,entity
0,human
1,body_space_or_junction
2,carbohydrate
3,social_behavior
4,experimental_model_of_disease
5,group_attribute
6,family_group
7,language
8,invertebrate
9,genetic_function
10,machine_activity
11,antibiotic
12,reptile
13,spatial_concept
14,mental_process
15,molecular_sequence
16,organic_chemical
17,steroid
18,injury_or_poisoning
19,acquired_abnormality
20,receptor
21,organism_function
22,anatomical_abnormality
23,professional_or_occupational_group
24,virus
25,self_help_or_relief_organization
26,molecular_function
27,amino_acid_sequence
28,quantitative_concept
29,fungus
30,neoplastic_process
31,temporal_concept
32,population_group
33,gene_or_genome
34,immunologic_factor
35,biologic_function
36,enzyme
37,hormone
38,physical_object
39,research_activity
40,therapeutic_or_preventive_procedure
41,event
42,cell_function
43,finding
44,pathologic_function
45,laboratory_procedure
46,body_substance
47,organization
48,governmental_or_regulatory_activity
49,cell
50,professional_society
51,rickettsia_or_chlamydia
52,archaeon
53,biomedical_or_dental_material
54,neuroreactive_substance_or_biogenic_amine
55,alga
56,vitamin
57,congenital_abnormality
58,natural_phenomenon_or_process
59,patient_or_disabled_group
60,nucleic_acid_nucleoside_or_nucleotide
61,individual_behavior
62,activity
63,embryonic_structure
64,physiologic_function
65,indicator_reagent_or_diagnostic_aid
66,disease_or_syndrome
67,biomedical_occupation_or_discipline
68,organophosphorus_compound
69,manufactured_object
70,occupation_or_discipline
71,pharmacologic_substance
72,diagnostic_procedure
73,amino_acid_peptide_or_protein
74,organ_or_tissue_function
75,laboratory_or_test_result
76,group
77,cell_or_molecular_dysfunction
78,mental_or_behavioral_dysfunction
79,vertebrate
80,daily_or_recreational_activity
81,fish
82,idea_or_concept
83,classification
84,qualitative_concept
85,clinical_drug
86,phenomenon_or_process
87,age_group
88,regulation_or_law
89,cell_component
90,behavior
91,geographic_area
92,molecular_biology_research_technique
93,biologically_active_substance
94,body_part_organ_or_organ_component
95,food
96,bacterium
97,chemical
98,inorganic_chemical
99,fully_formed_anatomical_structure
100,tissue
101,entity
102,human_caused_phenomenon_or_process
103,educational_activity
104,body_location_or_region
105,clinical_attribute
106,bird
107,organism_attribute
108,carbohydrate_sequence
109,drug_delivery_device
110,conceptual_entity
111,eicosanoid
112,animal
113,plant
114,research_device
115,health_care_related_organization
116,occupational_activity
117,lipid
118,body_system
119,substance
120,sign_or_symptom
121,medical_device
122,element_ion_or_isotope
123,mammal
124,intellectual_product
125,anatomical_structure
126,hazardous_or_poisonous_substance
127,chemical_viewed_structurally
128,organism
129,health_care_activity
130,chemical_viewed_functionally
131,nucleotide_sequence
132,amphibian
133,environmental_effect_of_humans
134,functional_concept
