relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,-0.28269678,1.2091165,-1.6732112,-0.2830532,-1.1838973,-1.5398538,-1.2491452,-0.8631352,1.008331,0.11440088,3.1240273,-1.3925097,-0.09345159,0.8632621,2.0534973,-2.4838438,-2.3179972,3.7219422,6.508114,4.9390516,7.6083665,-1.9060171,1.1188676,-5.8307643,7.04126,-1.4580814,5.802997,4.6773605,4.194267,-2.0366535,3.8480635,0.86231947
aidenemy,-0.7894098,0.59270525,-0.2037778,0.12532638,-1.1068002,-0.94637936,1.0515724,-3.6206214,0.80338633,0.26762038,-0.6770191,-1.8012123,0.4002005,3.3777838,2.2676203,-4.255985,-2.6344461,0.56615967,-0.77155143,2.9046147,2.551415,-0.05056834,-1.1702187,1.2583272,0.39389616,-3.9911065,-1.872532,2.5973113,-0.38356408,-0.6706455,-0.6718826,3.5615506
attackembassy,-2.530342,-0.7938312,-1.2516536,1.4998668,-1.062559,-1.149482,0.52931243,-0.82391936,2.5758073,0.26649773,0.7855127,0.50435114,-2.3413937,-0.94399005,1.2156456,-3.6858833,2.0936456,-0.13782522,-1.271479,1.4735744,-3.7493854,-4.7478848,-3.926007,-3.3413498,-3.4706254,-5.31479,0.2076756,3.1098037,-5.0717726,-3.9681938,-5.6968017,-0.25891364
blockpositionindex,-2.4961665,-1.4383233,-1.7702295,1.6357247,-3.3616605,0.06053815,0.3694423,-1.7993326,-0.66373014,1.1499285,-4.871588,0.8649397,0.65270483,0.44165552,0.12095173,-1.8923548,-7.2560496,-0.21060929,3.1230392,-0.12938356,3.4369175,-0.89124703,1.0105801,4.525276,-2.1436589,4.3185477,-1.8502598,-0.12257493,4.9606776,-2.9116025,2.5381148,5.9025674
booktranslations,0.21724096,-0.9042211,-0.6323389,-0.4026904,0.53172326,-1.806282,0.13663492,-1.8460153,1.3463988,-0.4003453,1.2284869,-2.3406026,2.2037394,0.10470042,-2.5027242,-2.3518364,-6.0914183,6.4217916,5.3484807,5.3937864,-0.92754537,3.403703,5.7812557,-1.007428,0.21819504,-1.205173,2.6118276,-1.8396757,6.4639697,-1.743938,3.1389985,9.656796
boycottembargo,-1.3222064,0.017907027,-0.5214781,1.3541454,0.6576273,-0.14918442,-6.5546975,-1.90115,-0.79909354,-2.0229766,-0.4062025,0.18121722,3.1488492,0.84639066,0.71394074,-3.089169,-4.8329673,-1.1500112,1.8511249,3.1793377,2.360973,-2.2307065,-3.5790029,1.3182844,0.7938861,1.9227861,1.1586078,-2.8925598,-5.7844563,-5.1624784,3.4796007,2.6193976
commonbloc0,1.8247067,-1.2117071,-0.49450892,3.37683,-2.259657,0.48427486,-1.8290163,-1.3485523,-0.8306274,-0.4612606,-2.290439,-0.24324597,2.4068012,2.3727596,-0.92093706,-0.8274929,1.2304277,0.37805137,5.127721,5.105602,0.016243111,1.0582466,-2.0913749,3.6395667,-8.048432,-4.8681436,3.4408913,1.6531489,2.4694386,2.3159194,0.48200688,-0.036377743
commonbloc1,2.5543346,1.6125665,-0.82578236,-0.4108222,0.56877285,-2.596057,0.67455065,0.57329977,-0.7331281,0.9857742,-1.2959855,-0.42939553,1.2550365,-1.7251335,1.109531,-0.022103902,-3.6121833,-2.1412225,-0.43248498,1.701738,4.0734887,2.4008257,1.9032298,-2.2764525,1.413442,1.9001408,0.6687945,1.5445354,1.7695965,-5.5495553,0.67345923,2.2715993
commonbloc2,-0.74720573,-0.44213346,-1.6189862,-0.881839,-0.7974608,0.5026891,0.28853965,-1.9405749,0.5444328,-2.5465984,4.3702083,-1.329074,-1.2045755,-0.33173415,-0.0057306252,-2.163809,-1.1604848,1.9741923,-1.4830787,-1.5532267,-3.3210661,-0.9199845,-0.15421392,2.3688393,1.7581524,-3.0683806,-2.566378,0.20313205,2.7533708,-0.40494043,-0.4050305,-2.734882
conferences,-1.7861674,-2.2311382,-0.4118746,-2.673814,-0.019920055,0.7763034,0.27515733,-1.640941,-2.3168051,0.3939312,-2.7236197,-0.56525636,0.49806398,0.13451396,-3.517918,-2.1942785,-3.9672363,-1.5853719,0.77707493,3.5677454,-2.507564,-4.3357296,2.7414186,-4.0215397,4.05615,-2.1030133,-1.3859099,-1.3017809,1.1783916,-1.052474,-6.6330733,4.5057726
dependent,-2.397491,1.4851499,-1.9321656,-1.1541098,0.47905865,-0.83846796,-2.8256893,-1.224955,1.4270346,-0.9071627,-0.37011293,-2.9542146,-0.33154944,-0.19793463,-2.4129057,-1.9139025,1.8751866,-0.9680078,1.5341371,-5.3667097,-0.06805978,-2.4824445,2.1037643,2.9667716,1.3790298,-1.6070894,0.34300563,-4.445199,0.4189326,0.0695035,1.3970128,2.8752592
duration,0.47240585,0.5865749,-3.281825,3.7580323,-1.4872795,-2.7527976,0.8064559,-1.5674615,2.1726332,-1.5023006,2.2025936,-1.3307426,1.3101364,-0.075834006,2.4399848,-1.9093133,-6.479232,-0.9873306,0.3935343,2.4134336,-1.4352641,-1.0303649,1.6759328,0.13651343,3.3104846,-1.3511858,2.6546648,-3.6561828,6.0477514,-6.978848,-0.3297479,-0.688344
economicaid,0.22885518,1.9772369,0.7933487,1.5292531,1.1799182,-1.8190658,2.9343376,-1.025067,-5.4169703,-3.1578557,1.8403199,-1.6936665,-2.576833,-1.4674051,-2.0847368,-1.193875,2.7469409,0.44249076,3.3009925,3.9296527,-1.972065,0.22015296,0.8698394,-1.625516,1.4500487,1.8779188,-5.847074,2.0631676,-1.015537,-1.7788078,4.6290956,0.71923167
eemigrants,0.04487055,2.002331,-1.2210771,0.77577686,-0.9928997,-1.5601833,-0.15506507,-3.1554937,0.29795942,-1.4073362,0.35527173,-0.8781212,-0.99778956,0.36084265,0.6269086,-1.9716054,-1.5828283,-4.664069,7.842512,2.235288,0.46685562,5.07909,2.0669353,4.859445,1.5382804,-0.82686794,-2.4716556,1.539961,-3.2562563,0.87993354,2.8049467,2.5003762
embassy,-0.8062454,0.078853294,-0.45597616,0.08411705,-0.072853476,0.07352562,-0.8994315,-0.25918376,-1.0245247,-0.7072262,-0.1531939,-0.19312076,-0.09219327,-1.040217,-0.79062873,0.14962056,-2.002028,0.993095,1.5047355,-0.6254782,1.1191225,0.15164296,-0.42314336,-1.001168,2.0058005,-0.21978377,0.72260094,0.12376834,-2.0810993,-2.2154357,0.42103758,0.44162527
emigrants3,-1.3239667,-0.37449375,0.7730507,-0.71189725,1.1149977,-4.0135055,0.17959556,-2.180585,-0.61029685,-1.13854,-0.12041794,1.3322098,2.0705643,-1.5701088,0.16168022,-2.1796,-0.780652,-2.8144634,4.717878,0.2699037,2.080553,-1.1997379,-2.3171585,3.7458153,0.5570396,-2.3469322,-5.283574,2.2523139,-2.0068138,5.6789336,1.0169367,-1.2366198
expeldiplomats,-0.56823134,-0.24583618,-0.6448663,0.39064112,-0.23236132,-1.1088687,0.8844292,-2.9397984,0.50486606,-0.17513189,-0.052401327,-2.342702,0.14973335,1.6783073,-0.1943047,-3.173917,-0.48325545,-0.67848283,0.5807947,5.0438313,4.3001947,0.07061827,-1.2439531,-0.46293345,-1.4341712,-2.6376836,5.043957,0.68967557,3.9932058,2.719648,-3.5321417,6.2369146
