relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,-0.20739774,-1.5815898,1.5088401,0.6015198,-0.46668395,-0.28413182,-0.52909267,-1.5509712,-0.21115859,-0.8432497,0.33420077,-0.5715359,-0.62071604,0.07261778,-0.42559186,-1.949499,1.2229203,0.14241886,-3.0829751,-2.5786595,-0.64753205,1.3651783,-2.3707783,-2.5382123,1.1933619,3.22827,-4.242645,2.3176596,1.1756613,0.7538631,-0.71907854,-3.8683376
affects,-0.49558502,-0.3904572,0.3084068,1.2730525,-0.26016465,0.21146587,-0.3946633,-1.6878479,-0.9459292,-0.4134186,-0.86102605,0.2080976,-0.5799064,1.130425,-1.3507061,-0.6852268,-0.7483325,-0.7840417,-0.40393162,-1.3916004,1.6387124,-2.9459972,3.4832885,3.761368,1.5188448,-0.65722036,-0.11296094,3.0778399,3.2691453,0.5410543,-2.395944,-2.0463903
analyzes,0.8555948,-0.559577,-1.4265277,-0.6796145,-1.2162412,-0.17982718,-1.5419973,-0.2851354,-1.0409505,0.5575627,0.10130971,-1.2342165,-1.8355834,-3.0627913,-2.213291,-0.24635367,-1.2518882,1.6555597,-3.390878,-4.5788684,0.012022886,3.8081005,0.18407415,1.3805877,-3.4957008,4.4014215,0.18128687,2.1277921,0.6719876,-2.1381855,-1.7819623,0.23299927
assesses_effect_of,0.3669936,0.023092818,-1.1068269,-2.9146268,-0.54147184,0.48004663,-1.640237,-0.7455336,-1.5564303,-1.7556394,-0.43567497,0.3866245,-1.4362575,-2.7115667,-1.0810069,-0.068233244,-4.6585503,-0.6327842,2.0480194,-0.80734694,-0.3040026,-3.5001578,-3.9460058,4.827512,-0.95538354,-0.9154123,0.1325233,0.26774445,1.2713774,-3.1639428,-0.65137225,0.11310033
associated_with,0.65912807,-0.002479232,-0.5116975,-0.20796803,-0.31193542,-0.32976782,-0.54029924,-1.1728663,-0.76489234,-0.76175725,-0.6353241,-0.4827176,-1.3640876,0.3381037,0.3132927,-1.3072773,2.7522376,-5.10673,-1.3409775,0.14734611,-0.7537328,-2.5875964,-3.4795597,0.4179218,-0.5135096,-1.6643425,-2.3382695,1.651244,3.4475596,-2.8671532,1.2616707,4.130214
carries_out,1.1867831,-1.8829206,0.772203,1.0727692,0.40436506,0.50841403,0.40233952,-1.4082379,-0.99740046,-1.5818143,-0.7302464,0.118549146,-1.2254376,-0.36654583,-0.4634908,-0.74286574,3.2540536,-2.1731088,0.11567894,-1.4237069,4.263649,0.16190019,5.849544,-2.196752,-1.6342596,-2.0702658,-2.6192951,2.7148864,1.0673537,-0.20832275,-1.95326,-1.8634969
causes,-2.9507139,-0.49613035,0.78606755,0.26731125,-0.24612224,-0.1181342,-0.27019954,-1.5616678,0.15080555,1.151682,-1.5731283,-0.5398338,-0.8329948,-0.16071928,0.6043085,-1.1235847,1.7693294,-0.7342177,2.3434458,-2.4063694,-4.185934,0.17189696,-3.676064,0.99355793,0.7057417,1.37731,-0.897326,-0.008764479,0.22560701,-0.63559157,-0.9948503,2.2204344
co-occurs_with,1.3038712,-1.0442274,-0.4586971,1.6567999,-0.11371022,-0.26985875,0.79272187,-1.1703129,0.20357001,-0.12294692,-0.70918596,0.1404784,-2.1326418,-0.44948822,0.7474426,-2.148525,-4.017689,-4.145128,-3.3169017,1.8649172,-1.0013324,-1.2168379,3.418394,3.549154,-1.6338108,-1.6642474,-6.5957265,-1.3762512,1.4418801,2.469408,-1.9079721,3.3984356
complicates,1.4000677,-0.08835646,-0.22128598,1.1087025,-0.6892775,0.6072818,0.589085,-1.7906033,-1.2737969,0.26537374,-0.8047287,-0.5843326,-1.1108139,-1.2724814,0.10601487,-0.59131646,-1.5936037,-4.061832,1.2511307,0.8229813,0.22105257,-0.10103748,1.4080672,5.1031485,-0.7385652,1.5285391,0.9356073,1.4759427,3.2837377,1.2576486,-3.9232352,5.222478
conceptual_part_of,0.2076451,-0.30810043,0.60774004,0.49019977,-0.09727379,0.3541616,0.6158941,-0.13610226,-0.9137114,-0.16607837,-0.47750574,-0.5577912,-1.9046866,0.30619618,-0.80992943,-1.1249006,-1.2403677,0.99348533,-0.5383701,-0.871743,1.3709573,-1.2182014,-0.30023366,-0.047705073,-1.1508199,-1.7173697,0.8739258,-0.99776036,0.6766316,-2.5844603,1.7295561,-3.447049
