,entity
0,nucleic_acid_nucleoside_or_nucleotide
1,human
2,plant
3,body_substance
4,mental_or_behavioral_dysfunction
5,anatomical_structure
6,immunologic_factor
7,neoplastic_process
8,disease_or_syndrome
9,enzyme
10,organ_or_tissue_function
11,health_care_activity
12,congenital_abnormality
13,molecular_biology_research_technique
14,therapeutic_or_preventive_procedure
15,professional_or_occupational_group
16,experimental_model_of_disease
17,behavior
18,physical_object
19,organism_function
20,temporal_concept
21,receptor
22,clinical_drug
23,organic_chemical
24,indicator_reagent_or_diagnostic_aid
25,group_attribute
26,element_ion_or_isotope
27,organophosphorus_compound
28,body_part_organ_or_organ_component
29,population_group
30,mental_process
31,pharmacologic_substance
32,cell_or_molecular_dysfunction
33,hazardous_or_poisonous_substance
34,embryonic_structure
35,manufactured_object
36,laboratory_procedure
37,genetic_function
38,biologically_active_substance
39,tissue
40,food
41,physiologic_function
42,laboratory_or_test_result
43,anatomical_abnormality
44,sign_or_symptom
45,carbohydrate
46,cell_function
47,reptile
48,conceptual_entity
49,biologic_function
50,age_group
51,hormone
52,quantitative_concept
53,research_activity
54,amino_acid_peptide_or_protein
55,molecular_function
56,family_group
57,clinical_attribute
58,vertebrate
59,inorganic_chemical
60,acquired_abnormality
61,self_help_or_relief_organization
62,patient_or_disabled_group
63,pathologic_function
64,antibiotic
65,cell
66,cell_component
67,injury_or_poisoning
68,chemical_viewed_structurally
69,vitamin
70,amino_acid_sequence
71,finding
72,gene_or_genome
73,organism_attribute
74,research_device
75,bacterium
76,regulation_or_law
77,biomedical_occupation_or_discipline
78,drug_delivery_device
79,diagnostic_procedure
80,neuroreactive_substance_or_biogenic_amine
81,environmental_effect_of_humans
82,chemical
83,fish
84,body_space_or_junction
85,governmental_or_regulatory_activity
86,fungus
87,rickettsia_or_chlamydia
88,phenomenon_or_process
89,mammal
90,natural_phenomenon_or_process
91,group
92,individual_behavior
93,bird
94,daily_or_recreational_activity
95,biomedical_or_dental_material
96,medical_device
97,invertebrate
98,organization
99,qualitative_concept
100,functional_concept
101,virus
102,amphibian
103,nucleotide_sequence
104,steroid
105,professional_society
106,health_care_related_organization
107,alga
108,chemical_viewed_functionally
109,idea_or_concept
110,lipid
111,body_location_or_region
112,fully_formed_anatomical_structure
113,educational_activity
114,eicosanoid
115,animal
116,geographic_area
117,machine_activity
118,carbohydrate_sequence
119,body_system
120,intellectual_product
121,molecular_sequence
122,event
123,occupational_activity
124,substance
125,classification
126,spatial_concept
127,language
128,social_behavior
129,human_caused_phenomenon_or_process
130,archaeon
131,activity
132,entity
133,occupation_or_discipline
134,organism
