,entity
0,vitamin
1,experimental_model_of_disease
2,diagnostic_procedure
3,organism_attribute
4,receptor
5,health_care_activity
6,antibiotic
7,body_space_or_junction
8,social_behavior
9,hormone
10,biologic_function
11,research_activity
12,professional_or_occupational_group
13,population_group
14,molecular_function
15,molecular_biology_research_technique
16,organ_or_tissue_function
17,organic_chemical
18,mammal
19,congenital_abnormality
20,organism_function
21,physiologic_function
22,biologically_active_substance
23,temporal_concept
24,self_help_or_relief_organization
25,gene_or_genome
26,molecular_sequence
27,lipid
28,food
29,mental_or_behavioral_dysfunction
30,body_part_organ_or_organ_component
31,qualitative_concept
32,inorganic_chemical
33,vertebrate
34,individual_behavior
35,virus
36,substance
37,anatomical_structure
38,steroid
39,invertebrate
40,tissue
41,sign_or_symptom
42,chemical
43,neuroreactive_substance_or_biogenic_amine
44,neoplastic_process
45,amino_acid_peptide_or_protein
46,pathologic_function
47,acquired_abnormality
48,therapeutic_or_preventive_procedure
49,enzyme
50,biomedical_or_dental_material
51,disease_or_syndrome
52,injury_or_poisoning
53,animal
54,hazardous_or_poisonous_substance
55,pharmacologic_substance
56,organophosphorus_compound
57,mental_process
58,laboratory_procedure
59,element_ion_or_isotope
60,cell_or_molecular_dysfunction
61,clinical_attribute
62,health_care_related_organization
63,family_group
64,reptile
65,occupational_activity
66,eicosanoid
67,immunologic_factor
68,anatomical_abnormality
69,cell_function
70,natural_phenomenon_or_process
71,medical_device
72,genetic_function
73,body_location_or_region
74,laboratory_or_test_result
75,geographic_area
76,fully_formed_anatomical_structure
77,machine_activity
78,nucleic_acid_nucleoside_or_nucleotide
79,cell_component
80,embryonic_structure
81,phenomenon_or_process
82,chemical_viewed_structurally
83,daily_or_recreational_activity
84,patient_or_disabled_group
85,alga
86,behavior
87,indicator_reagent_or_diagnostic_aid
88,bacterium
89,research_device
90,manufactured_object
91,body_substance
92,professional_society
93,cell
94,group
95,regulation_or_law
96,entity
97,biomedical_occupation_or_discipline
98,educational_activity
99,amino_acid_sequence
100,finding
101,bird
102,chemical_viewed_functionally
103,organization
104,age_group
105,group_attribute
106,rickettsia_or_chlamydia
107,drug_delivery_device
108,fish
109,environmental_effect_of_humans
110,carbohydrate
111,amphibian
112,intellectual_product
113,organism
114,clinical_drug
115,human
116,fungus
117,governmental_or_regulatory_activity
118,activity
119,conceptual_entity
120,human_caused_phenomenon_or_process
121,occupation_or_discipline
122,plant
123,body_system
124,physical_object
125,carbohydrate_sequence
126,archaeon
127,nucleotide_sequence
128,functional_concept
129,classification
130,quantitative_concept
131,language
132,spatial_concept
133,idea_or_concept
134,event
