,EpochLoss
0,2.2088508009910583
1,1.4534260630607605
2,1.0363555252552032
3,0.8265310525894165
4,0.7175295948982239
5,0.628992110490799
6,0.5234483927488327
7,0.39421114325523376
8,0.2820573002099991
9,0.230549193918705
10,0.22571773827075958
11,0.22715719789266586
12,0.21571757644414902
13,0.19383087754249573
14,0.17913659662008286
15,0.17468982934951782
16,0.17667952924966812
17,0.17300723493099213
18,0.16372522711753845
19,0.1536836177110672
20,0.14812438189983368
21,0.14343593269586563
22,0.13991820067167282
23,0.1337950974702835
24,0.12635158002376556
25,0.12003623321652412
26,0.1154198981821537
27,0.1071903444826603
28,0.10278357565402985
29,0.0984533540904522
30,0.09390967339277267
31,0.08854867145419121
32,0.08513021096587181
33,0.08193827793002129
34,0.07977912202477455
35,0.07712604850530624
36,0.07354689761996269
37,0.07226503640413284
38,0.07056446000933647
39,0.06942201778292656
40,0.06697435304522514
41,0.06625990942120552
42,0.06539161503314972
43,0.06319614313542843
44,0.06304571777582169
45,0.062477242201566696
46,0.06085413135588169
47,0.05907773971557617
48,0.05929902195930481
49,0.05824722722172737
50,0.058448426425457
51,0.05615481361746788
52,0.05581341311335564
53,0.055189961567521095
54,0.054000817239284515
55,0.05406765453517437
56,0.05288194119930267
57,0.053741008043289185
58,0.05266309529542923
59,0.05197995342314243
60,0.052044278010725975
61,0.05119532160460949
62,0.05050317011773586
63,0.05126287043094635
64,0.05002358742058277
65,0.05002710781991482
66,0.04912405461072922
67,0.0483920332044363
68,0.04905770160257816
69,0.04742828384041786
70,0.048669908195734024
71,0.046824660152196884
72,0.047441110014915466
73,0.04689371772110462
74,0.047086022794246674
75,0.04605546034872532
76,0.04596025496721268
77,0.04596678167581558
78,0.04588480852544308
79,0.04565246216952801
80,0.04511004872620106
81,0.044765958562493324
82,0.04515169747173786
83,0.04392820969223976
84,0.04423471912741661
85,0.04387454874813557
86,0.043520743027329445
87,0.04281524010002613
88,0.0434121061116457
89,0.04301547445356846
90,0.042900558561086655
91,0.04246477596461773
92,0.041987085714936256
93,0.042244309559464455
94,0.042122188955545425
95,0.041657257825136185
96,0.041951145976781845
97,0.04096120595932007
98,0.04191800579428673
99,0.04186798818409443
