relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,-0.33738336,0.5208451,0.2083847,-1.2036095,0.33602488,1.113547,-0.05268746,-1.142107,1.5134116,0.65194005,0.23638934,-1.984523,-1.097827,0.49786898,1.444589,-3.6896918,0.7614484,-0.27495334,1.120439,-2.227473,-0.9140375,1.152784,0.158716,-1.8583487,-0.35282478,-1.5289345,-0.6183147,-1.9424951,-0.44263113,-0.24592084,0.63211066,0.4627418
term1,-0.4413287,-1.3840381,0.25064734,0.5720083,-0.11225899,-1.0432935,-0.28347683,-0.97086275,0.44061214,2.4066303,0.07416146,0.10381347,-0.32513362,0.12820596,1.7448348,0.18628547,-1.1467236,0.54275215,1.0569515,-0.4303621,-0.74097574,-0.4012317,-0.074060954,-1.918249,-0.19816768,-1.7206924,-1.2587329,-1.3042315,0.2424179,-1.3459429,-0.78754216,-2.3828492
term10,-0.8597339,1.1024555,0.5544085,0.19955091,-0.74158585,-0.20128714,-0.788327,-1.2373084,0.23530819,1.4890518,-0.6211884,-0.5799418,-0.35808218,1.1712507,0.7648837,0.35277367,-0.06348559,-0.9435731,1.4640878,-0.1830336,-0.97814316,0.39284664,-0.009368359,-2.0829992,-0.5704468,-0.08414586,0.644126,0.8294951,0.4271654,0.58435667,0.6260195,0.097246274
term11,-0.58479536,0.46742383,0.21341228,0.17096998,-0.20203327,0.038308717,-0.20494223,-1.3133485,0.4031125,0.4559177,-0.03629459,0.67992926,-0.045758,0.89626163,0.86848646,0.20823897,-0.9585166,-0.32590234,0.8962594,-0.6281602,-0.88470036,-0.6122599,1.0096933,-0.9809246,-0.6071043,-0.48447898,0.28864947,0.45696637,0.33683902,0.54189783,-0.100333706,0.17623982
term12,0.35681042,0.6292297,-0.6391776,1.1088411,-0.8158516,0.8696016,-0.49694958,-1.6301814,0.25385347,1.080148,-0.60250676,0.18567537,-1.8652201,0.40355194,-1.9959881,1.1759472,-0.11653581,-1.4483192,-0.42562306,-1.6340295,-2.376886,0.25372806,1.1463498,-1.1077925,0.024770852,-0.42785254,-0.013349353,1.7646505,0.1911821,-1.0211691,0.06776087,-0.8931948
term13,0.23244193,0.4287677,0.43197998,-0.6709677,-0.95830643,-0.3599401,-0.5114922,-0.24486879,-0.12615722,1.5778722,-0.20014036,0.89448506,0.5729408,-0.07235847,-1.4437727,0.5822419,0.4121529,-0.32611638,-1.2297865,-1.2109727,-1.330718,0.56157976,0.405275,-2.6420665,-1.1122998,-0.6006079,0.06171718,0.9232662,-1.1003876,-0.89192647,0.8954373,-0.56529117
term14,-1.3922989,-0.662652,-2.18344,-2.272623,0.4619431,0.9632815,0.0025665096,-1.6171776,1.4527395,0.5240329,0.60271657,-0.81567556,0.16318887,-2.2909083,-0.94538707,0.107519776,-0.07708442,-0.5833024,-1.0577877,-0.78973925,-2.085892,0.81818295,2.432346,-1.6161635,-0.23738393,-2.4194477,1.1742967,0.98288685,0.9943689,-0.81666774,0.15971398,0.18329565
term15,-0.53720737,-0.44320235,-0.12222039,-0.23812069,-0.28812802,0.6911157,0.12621377,-0.73057,-0.9538908,-0.09071178,0.010413144,-0.2915008,-0.039282106,-0.8325328,-0.7546969,-0.2325882,0.0367103,-0.21948612,0.9904406,-1.1176077,-0.55408514,0.22266482,-0.8751522,-0.9438303,-0.097698204,-0.501956,-0.4419293,-0.19467025,-0.47951758,-0.28645307,0.20113672,0.09195514
term16,-0.22501573,-0.052202515,0.08967079,0.01650479,-0.08946073,-0.18594374,-0.07221752,-0.57077503,-0.5117794,-0.7749594,0.033399865,0.06547364,-0.035823837,0.39272106,1.1241258,-0.06614417,-0.4216934,0.04787078,-1.0735314,-0.38899863,-0.7319097,-0.1296156,-0.4424271,-0.94098884,0.2318742,-0.38238144,-0.34006462,-0.1843367,0.09342193,0.01885016,-0.13513318,0.08416628
term17,-0.01746507,-1.5695293,-2.1620994,0.56776947,-1.5147812,-0.30458087,2.1475205,-0.9743116,1.0625838,0.16921417,-1.8843312,-0.00048961584,-1.3010443,-1.085309,-1.8504655,0.40608054,-0.8682195,1.5306797,-0.7678987,0.20253125,-1.7226206,-0.13000369,1.101327,-2.1828406,0.6251594,-0.5969148,-0.799184,0.3228904,-0.48155144,0.64336646,-3.5084815,-0.19638166
term18,0.20659482,1.0577677,-0.41900524,-0.90349203,0.83642536,-2.581637,0.100877896,-1.5306467,0.19052623,-3.6082969,-0.048977748,0.81797075,-3.369255,0.31184158,-1.4312705,1.1135302,-1.1030517,0.9074253,0.7522957,0.12432798,-1.3976007,-0.41400278,-0.053172857,-1.5019122,0.8209272,-0.97492284,0.40019375,0.84573716,0.851496,1.805858,-1.0077281,-0.36155185
term19,0.16671228,0.25249135,0.61470544,-0.061120678,-0.30359763,-0.54820246,-1.5331213,-3.988011,0.68756634,-0.7349758,0.2675922,-4.705114,-0.6979159,-1.6179746,2.2959862,-1.7066307,-1.623703,0.44637612,-1.004954,-0.8741576,-1.3461595,-0.8269625,-1.133407,-0.8201819,0.38515732,-0.36522588,-2.2785988,-1.3953736,0.5014206,-3.042,-0.16244632,1.4840766
term2,0.13402832,-1.1508043,-0.033736777,0.8446245,0.7666256,-1.635025,-0.43035194,-0.71001214,1.0380663,2.4787018,1.3814523,-1.4987061,-0.31930143,0.012791857,1.2429186,-0.5117168,0.10239322,-0.5035843,0.80094707,-0.32425693,-1.053553,-0.6455851,0.694481,-2.2974834,-0.43658745,-0.6940213,-1.8403082,-0.618707,-0.048730183,-0.89936423,-2.2993517,-1.9449565
term20,-0.6133334,-1.1938692,0.09789182,0.37240532,2.8153389,-0.41831174,1.7587909,-1.2353028,-0.82192564,-0.6130797,1.6401039,-0.8497367,-2.839297,0.17511155,-2.5895007,0.48332426,-1.6099453,0.42563346,-0.8156722,-0.9492833,-2.0940506,-0.44758138,1.5556179,-1.473005,0.8867563,-1.4438734,-1.148446,0.35111988,0.65256375,0.8761504,0.016863141,0.10945132
