relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,-1.9229596,0.27021658,-2.659054,-1.9880189,-0.49732482,-1.9115285,-0.07520669,0.3737698,-0.4181077,-0.17707627,-2.2543383,-3.154906,1.4783866,2.3767955,-0.022761893,0.5119223,0.015520145,-0.055523552,-0.25555637,-0.3926097,0.13048503,0.5889858,-0.90870297,0.47598785,-0.1574024,-0.29850802,0.03346825,-0.45591718,-0.7259481,0.5648857,0.32149285,0.25456595
term1,-1.0624443,-0.5415197,-0.27389506,-1.4958608,-0.12535833,-1.5012708,-0.75564235,0.9265608,-1.0898474,-1.8991457,-0.05481634,1.2308301,1.9681703,1.5828669,-0.2699924,0.12406535,0.41899392,0.05337297,-0.11526193,0.105681024,0.3370319,-0.4507604,0.17653435,0.91342145,0.05087926,-0.3669718,-0.061975133,-0.031047344,0.39743188,-0.10780264,-0.13538088,-1.0392351
term10,0.1016182,0.84968233,-0.27048343,-1.3091946,0.12008741,-2.0789106,-1.184559,-0.6550989,0.19125454,0.73800945,0.01078637,0.6715468,0.6432021,1.6242143,-0.6503539,1.1932387,-1.0032765,0.28347632,-0.5969234,-0.12843977,-0.71012545,-1.2616601,1.2019589,-0.20335865,0.8367951,-1.2091708,0.5747758,0.0150765935,-1.5506047,0.12097396,-0.057221126,-0.039698042
term11,0.36024997,0.16147205,0.11035558,-1.7159798,-0.39505327,-0.9556417,-0.8790947,-0.54654133,0.1417523,0.96520674,0.60445535,0.48824644,1.0700482,1.1200984,-0.010583504,1.1967114,0.9676273,-0.28451353,1.0039059,-0.21356887,0.05686945,-0.3283697,-1.2594222,-0.49922276,-1.3302894,1.3885142,0.7795042,-0.39399287,1.3466501,1.0573589,-0.17046428,0.6833798
term12,-1.3205804,-0.5372521,-0.9603831,-2.2744532,0.9514273,-0.41344994,-0.37919673,-0.096811615,-0.82412815,1.2601647,-0.7142275,-0.2832443,1.3614415,-0.84143376,0.18890217,-0.26966825,-0.040832352,0.57453436,-0.8662498,-0.13975258,-1.0427719,1.141644,-0.48074737,-0.14093135,0.050551064,0.20400149,-0.17812815,0.023905613,0.16198796,0.29161382,-0.64396226,0.39176205
term13,-1.1648142,1.051973,-0.22494392,-1.2544187,0.495075,-2.1169238,-1.4323939,-0.47548538,0.67108953,0.8736217,-1.0192093,1.7668455,1.1308296,-1.0992112,-0.39278707,-0.701984,-0.3452633,-0.899833,0.130338,0.7622352,-0.47494343,-0.8084701,1.3242476,-0.08687636,0.4985785,-0.4658208,-0.18543904,-0.13217352,-0.36291888,-1.5540715,-0.8295167,-0.5074943
term14,-1.6186897,0.6865602,-0.3461597,-3.3081431,1.1020793,-0.43263236,-0.810395,-0.3492561,-1.6212913,0.91932917,-0.76864535,0.37270242,1.3811612,-1.2408836,-0.4450208,-0.69612455,0.9928459,-0.63811517,0.49884242,0.4077769,2.3413858,0.36751708,-2.305156,0.8031799,-0.18601474,1.1890595,1.1481175,1.887573,-0.5282879,1.024818,-1.6756641,-1.4579923
term15,-0.85539,0.0860357,0.033621993,-1.4509283,0.17794496,-0.9204626,-0.26924637,-0.11577281,0.6802667,-0.43078738,0.08761873,-0.59747773,-0.9552853,1.0694417,-0.9699674,-1.5212194,-0.17580959,-0.22505525,-0.3388412,-0.74918664,0.4215015,0.022950903,-0.19288465,-0.23220614,-0.5375641,0.9382109,1.124533,1.0898044,0.17659388,-0.495991,0.2688714,-1.0795326
term16,-0.2750439,0.014216974,-0.06416811,-1.2509993,0.123474956,-0.94243985,-0.11330599,0.3658735,0.2127577,-0.1431007,-0.09481311,0.27067837,-1.0330174,-1.6026878,-0.38836506,0.80190754,-0.6085895,0.39447027,-1.7187653,0.054763466,0.12241757,0.3554643,0.106516294,-0.35024792,0.4079855,1.3820246,0.21734248,0.24600743,-0.15988572,-0.3684159,0.6797285,0.6087764
term17,1.2679721,-1.7045802,0.9137727,-0.8836191,-1.1519408,-2.1055977,-1.9870492,0.4995673,-0.6948724,0.42579836,-0.64311266,-2.7627077,2.049793,-1.8022867,-0.86913496,0.31116593,-0.23250358,0.2223818,-0.58484674,-0.17864153,-0.062206082,-0.017628705,0.9744052,0.6197012,0.48825428,0.24610104,0.15764727,0.5684957,0.15819131,0.08270209,0.81303066,0.5968682
term18,1.3634844,-2.9010792,-1.4148841,-1.4882694,-0.40748867,-0.5178427,-1.4208608,-1.1014596,-1.8315837,1.2959727,0.12519386,1.0582665,-1.3772463,1.520364,0.6804424,0.011095532,0.15033893,-0.07586064,-0.107834965,0.002688343,0.17329563,0.010182307,0.4149741,0.65062344,-0.26525253,-0.10909568,-0.034734227,0.2964115,-0.08526049,-0.0745627,0.22519265,0.24694897
term19,2.2178798,-0.79448533,-1.3726698,-2.8683417,0.11819949,0.6331993,-2.4825041,-0.10838831,-0.44839588,-0.4796932,0.3197653,0.80673134,-1.3203355,-1.1871232,0.8239163,-0.28477037,-2.8397436,1.9307673,0.921681,-1.1232195,-0.8921485,2.4163926,0.6417863,-0.26256916,1.3911507,0.8310559,-1.9881365,-1.566895,-1.3994964,1.5242475,0.19864957,-2.9385202
term2,-0.28016052,0.03103258,-0.48322546,-1.9131804,0.94056356,-1.3478168,-0.28311425,1.2134767,-0.27935773,-1.3376429,0.44291985,0.5191652,1.807699,0.90168256,0.20149973,0.038441245,-0.694081,-0.5745793,-0.084396385,-0.84168154,0.59445167,0.38550487,0.6734913,-2.1439452,-0.82261014,1.2199925,0.9405755,-0.20165639,-0.3041932,0.17783923,0.11826371,0.86933464
term20,1.2786766,-3.0533974,-0.34059632,-2.4215417,-1.1563264,-0.64680445,0.69539416,-0.356539,0.5867014,-0.053125955,-1.8555855,-0.8888702,1.1653097,-1.1096275,2.2831614,-0.48249316,-0.50573117,0.22854331,-0.2218281,-0.6541946,0.45623234,1.9127694,-0.959111,-0.95254624,0.49417594,0.23105638,-0.03551949,0.20356455,-0.50359005,-0.22345847,0.45989898,0.10153324
term21,0.6839624,0.5276225,0.61804086,-0.4335097,-0.8110165,-2.5705123,-0.64674366,0.19550855,-1.6326565,0.3390013,-0.53144675,-0.31253955,0.57428646,-0.44984227,1.1492598,-1.092587,0.051617987,-0.32426348,-0.13446198,-0.08991019,-0.33621803,-0.5430574,0.6598369,-0.61209476,0.16700476,-0.097179495,-0.22920375,0.80087024,-0.13413191,-0.75151193,0.9798718,0.0019033591
term22,0.5176834,1.0044991,-1.2843244,-1.4340419,-3.339376,-2.21155,-1.5573261,-1.1744734,-0.912399,1.4046314,0.46207175,-0.7529626,-1.0349858,0.8762951,-0.45725805,-0.5387204,0.48675075,-0.21549809,0.26825473,-0.016926056,0.3282188,-1.7623663,1.2256318,0.29608274,0.34153646,0.08871374,0.10960316,0.032219626,0.0014859622,0.3782186,1.1209669,-0.19130903
term24,-0.49019316,-0.53482103,-0.072433285,-1.6907716,0.6289691,-1.1883729,-0.8684404,1.6892596,-1.4887481,0.7263609,1.2965665,-1.4033667,0.72192734,-0.084993415,-0.69972557,-0.46490502,-2.1355524,0.09077156,0.48505592,0.90607196,-1.4046385,0.38011432,-1.2721316,0.5495476,-0.29023492,-0.3964194,0.9182576,-0.722706,-2.5571358,1.1080077,-0.8043824,1.5706216
term25,1.4872379,-1.5618818,-0.2837584,-2.7785025,0.89842826,-0.80464095,0.17861716,-0.42637864,-0.437444,-1.0289863,-0.7724704,1.6222169,1.6583683,-1.8339791,1.0619322,4.008981,-0.048879523,1.2864017,1.1694461,0.18696298,0.05370486,-0.06954326,-0.97148544,0.30520844,-0.98712045,0.76888806,-0.7427585,0.9548741,0.60221285,1.5238407,1.1852683,-3.0846915
term3,1.6653863,-0.27868444,0.090813875,-1.2713164,0.10697092,-0.96939236,-2.5409844,-1.8572178,1.537757,-0.51860005,-0.21868503,0.5650897,1.207944,-1.407226,-0.56646544,-1.2829498,-0.008012031,-0.15738645,0.6622575,0.759336,0.43771502,-0.12716053,-0.73531926,0.26296213,-0.25978222,-0.075448774,-0.0381609,-0.19298588,0.05498062,0.19946037,-0.18954135,-0.6155277
term4,-1.7821298,0.3116102,-0.39422667,-2.0850956,0.09492373,-0.5021348,-0.25985706,1.6790453,0.015637487,-1.4013402,1.9834086,0.46192408,1.0254172,-1.2617376,-0.51606125,-1.3000224,0.03930654,0.29019275,-0.10620885,-0.20705095,0.40293878,0.004834429,0.29752573,-0.27888927,-0.2791076,-0.032142125,-0.051783077,-0.018003767,-0.047343735,0.17844059,-0.79303634,0.11367708
term5,-0.9114076,-0.9428231,-0.27733743,-2.288006,-0.19913775,-0.4436371,0.2866145,0.39169338,0.39648372,-0.17096967,0.036734782,-0.4869665,-0.8778585,0.7729187,0.23490131,-1.4541734,0.29464936,0.45541012,0.3038234,-0.07820173,-0.32489628,0.7711654,-0.36164227,0.29934818,-0.21815762,-0.79464275,-1.3834771,-2.230599,-0.40512344,-0.74656767,-0.21432544,1.169277
term6,-0.5617436,0.91041046,-0.02132749,-1.1819899,0.5602351,-2.2295566,-2.4599192,0.6838336,0.3791682,-0.61239076,0.59006685,-0.5477803,-0.9917749,0.8867913,-0.06134615,-1.9075586,0.56405926,0.074408546,0.16299766,1.1797721,0.16218299,-1.1217042,1.434768,0.13537079,1.0937402,-0.8251146,-0.7962209,-1.1921903,0.17644894,1.0295134,-0.4494897,0.8924336
term7,-0.02455581,1.085578,-0.2902666,-1.0371944,0.20974642,-1.8996894,-1.6436759,0.33944318,-0.43405956,-0.003620503,0.04947011,0.38271832,-0.59602433,-1.6905525,0.73220605,0.5086338,0.8070476,-0.29511338,1.9410012,-0.39645594,-0.19030792,-2.0911512,1.5302235,0.14584623,-1.3291465,-0.95514566,-0.37020823,-0.7320379,0.5761894,-0.00697933,-0.23389491,-1.0207051
term8,-0.09887858,-1.6722897,-0.14438488,-1.9079765,0.046634838,-0.41711488,0.5514343,-0.18330842,0.03736339,0.08945462,-0.19252388,0.23869033,-0.77646166,-1.690715,-0.15228,-0.14283946,0.43032333,-0.5694449,1.1132256,-0.9719448,0.44772172,1.6447269,-1.1089194,0.5842903,0.48755834,-0.82550603,-0.07671354,0.12672366,0.59518147,0.3874296,-0.9070946,-0.7788356
