,entity
0,diagnostic_procedure
1,sign_or_symptom
2,age_group
3,genetic_function
4,group
5,neoplastic_process
6,governmental_or_regulatory_activity
7,population_group
8,biomedical_or_dental_material
9,natural_phenomenon_or_process
10,amino_acid_peptide_or_protein
11,clinical_attribute
12,chemical_viewed_functionally
13,disease_or_syndrome
14,organism_function
15,regulation_or_law
16,organ_or_tissue_function
17,body_part_organ_or_organ_component
18,receptor
19,medical_device
20,geographic_area
21,mental_process
22,laboratory_procedure
23,organism_attribute
24,neuroreactive_substance_or_biogenic_amine
25,organic_chemical
26,cell_or_molecular_dysfunction
27,enzyme
28,element_ion_or_isotope
29,qualitative_concept
30,research_device
31,hazardous_or_poisonous_substance
32,patient_or_disabled_group
33,experimental_model_of_disease
34,eicosanoid
35,vitamin
36,physiologic_function
37,body_location_or_region
38,acquired_abnormality
39,virus
40,mental_or_behavioral_dysfunction
41,research_activity
42,antibiotic
43,pharmacologic_substance
44,anatomical_abnormality
45,injury_or_poisoning
46,body_system
47,cell_function
48,mammal
49,organism
50,molecular_function
51,body_substance
52,gene_or_genome
53,bird
54,steroid
55,health_care_related_organization
56,animal
57,food
58,finding
59,bacterium
60,body_space_or_junction
61,congenital_abnormality
62,alga
63,anatomical_structure
64,pathologic_function
65,health_care_activity
66,cell
67,inorganic_chemical
68,tissue
69,individual_behavior
70,biologic_function
71,plant
72,therapeutic_or_preventive_procedure
73,chemical_viewed_structurally
74,reptile
75,biologically_active_substance
76,professional_society
77,hormone
78,carbohydrate
79,immunologic_factor
80,lipid
81,phenomenon_or_process
82,organophosphorus_compound
83,professional_or_occupational_group
84,cell_component
85,family_group
86,nucleic_acid_nucleoside_or_nucleotide
87,laboratory_or_test_result
88,social_behavior
89,molecular_biology_research_technique
90,temporal_concept
91,self_help_or_relief_organization
92,molecular_sequence
93,vertebrate
94,substance
95,invertebrate
96,chemical
97,organization
98,fully_formed_anatomical_structure
99,machine_activity
100,idea_or_concept
101,embryonic_structure
102,daily_or_recreational_activity
103,fungus
104,indicator_reagent_or_diagnostic_aid
105,nucleotide_sequence
106,behavior
107,manufactured_object
108,biomedical_occupation_or_discipline
109,educational_activity
110,amino_acid_sequence
111,group_attribute
112,rickettsia_or_chlamydia
113,drug_delivery_device
114,occupational_activity
115,carbohydrate_sequence
116,fish
117,environmental_effect_of_humans
118,amphibian
119,clinical_drug
120,human
121,quantitative_concept
122,activity
123,occupation_or_discipline
124,archaeon
125,human_caused_phenomenon_or_process
126,language
127,conceptual_entity
128,functional_concept
129,entity
130,intellectual_product
131,classification
132,physical_object
133,spatial_concept
134,event
