,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.6432993,-0.55713236,-0.12226373,-1.5711644,-1.321839,-0.96793586,-1.7203637,-0.5111601,-0.74711215,1.0268419,-0.22408457,0.35898063,-0.6039287,-1.0005511,0.27126855,-0.44616383,1.0159966,1.120055,1.4506269,-1.9502689,-3.2315555,0.031164836,-1.7817891,-0.8982717,-2.0681822,0.85141575,2.52167,0.120993875,2.6646032,1.4906036,0.13007021,1.5983698
activity,2.304124,-0.15853426,-0.32396385,-2.3883188,-0.23840816,-1.0433464,-1.0624654,-0.31802487,-0.7168649,-0.17378193,0.29463163,0.8592499,-0.05160492,-0.022938235,0.8791075,-0.9076119,1.4829987,0.3980966,1.5242133,0.02739912,-2.3745322,-2.8434074,0.9188149,2.8950627,2.3769572,0.4601615,3.065689,-4.4857273,0.5758722,-0.48020962,-2.5548565,-1.7095877
age_group,0.7851962,-0.3093906,-0.29542226,-1.9190114,-0.027270501,-1.3390809,-1.244412,0.87373143,-0.52072734,0.10078565,0.41121092,0.38192445,0.6707012,-0.5554469,0.46281072,0.888192,-1.0393902,3.4307108,-0.74124634,0.5236956,2.077376,-1.1705296,-2.0329163,-1.1952499,-1.349769,5.248961,-3.4979336,-3.3713698,-3.1287582,0.34667718,1.13922,-1.2481116
alga,0.7713198,-0.87358004,-0.12932375,-1.9715253,-0.49893692,-1.7125463,-0.84248817,0.17521198,0.4797496,-0.4295448,0.271448,0.89755446,0.96365076,1.7296071,0.56560886,0.2876216,-1.6765697,-0.8945015,1.9336902,0.50615096,0.31612092,0.65211487,3.0164728,1.498193,0.26224658,0.9035759,-1.146915,1.1249336,1.7843441,1.8977367,-1.9849819,-1.9275675
amino_acid_peptide_or_protein,0.9954754,-0.12421518,-1.7368556,-1.9981472,0.3723988,-1.8976915,-0.8702452,-1.3223746,-0.45454937,1.2779996,-0.138681,0.19000193,-0.24609107,0.14474854,0.6700646,1.717933,-2.4711425,-2.7794018,-1.1564995,1.2012784,0.5137059,1.4066865,-2.9615474,2.3862615,-0.28613302,2.1215777,-2.9555142,3.8261418,0.8767842,0.40007228,1.0787984,-2.4854653
amino_acid_sequence,1.7592832,0.4435055,-0.55147904,-2.283975,0.34809235,-2.2412949,-1.2491505,1.1086228,-3.26636,0.15351802,0.28484315,-0.43417704,-1.3668758,-0.41649342,-0.49426317,0.18706068,-1.9437944,1.10964,2.28689,0.87419003,-2.07229,-3.1662323,1.0073031,-4.0751815,0.78237516,0.20995872,-1.9062297,-1.922432,0.20313126,-0.84097105,0.39468703,-1.6028163
amphibian,1.2216454,-1.2861482,-0.19998866,-2.125552,-0.26092917,-1.7560691,-1.1758634,0.21672048,-0.74721265,-0.94429225,0.7079453,0.18049425,-0.62501866,-0.243122,1.2839324,1.3746821,-1.2130637,2.6671245,-0.0018151291,1.3300846,0.6973283,1.8681787,2.9387975,1.9035664,1.5332452,4.069461,-2.21373,0.3523752,5.4741354,2.663363,-2.5987897,-2.9640622
anatomical_abnormality,0.95648295,-0.8270811,-0.08561445,-1.6682823,-0.93980855,-1.2982225,-1.8260719,-0.37463522,-1.067632,1.3552775,-0.2923207,0.4624354,-0.47099978,-1.2012205,-0.13708143,-0.36626613,1.1603322,1.3851323,1.0416421,-1.7698481,-3.629075,-0.36874422,-1.0439075,-2.2758546,-2.4085448,1.4183568,2.8186283,0.18905196,2.7649293,0.5855009,1.198771,2.8017375
anatomical_structure,1.1981765,0.66699815,-1.402558,-2.1210077,0.17621821,-1.6267275,-1.1468748,-0.04136853,-0.8445966,1.2633736,-0.96986,0.34042844,-0.39355624,0.2554183,-0.031129759,2.3282278,0.46450168,0.36810508,1.9947906,1.3197072,-2.5503888,-1.7963908,0.14570445,1.272861,0.5042937,2.945089,3.5437677,2.5994506,-2.0987618,4.6426225,-3.0843546,-1.6472019
animal,1.5358096,-1.5743946,-1.9644217,-1.464883,-0.6444907,-1.7678006,-0.9696652,0.67334944,-0.07903408,-0.61711025,0.09608399,0.7301153,0.86409277,1.0236789,1.3782128,0.08265688,1.4358231,-0.1877451,3.6945627,2.5069304,1.2031628,0.7174881,2.3522108,0.8068672,1.7287304,1.6150163,-2.797228,-0.90576,2.3920588,2.8295257,-1.4510034,-1.4263767
antibiotic,0.16397254,0.20563205,-0.8405975,-1.8119464,0.04401295,-1.9355774,-0.802745,-0.50215954,-0.47492427,-0.5770806,-0.4338776,-0.3466767,-0.8605472,0.081359655,0.47892758,1.653846,-2.093761,-0.61427253,-0.9641554,0.7216746,1.384852,-0.43791816,-2.6847615,-1.0974258,2.2185097,3.5531597,2.2232394,-0.98959637,0.3581592,2.9053059,4.4073505,1.4480511
archaeon,1.934323,-0.14572702,-1.5239049,-1.9140834,-0.3101361,-1.7386484,-1.1689746,1.5561563,-0.16073573,-0.49805966,0.21217306,0.35361463,0.2453535,-0.20162585,0.75502473,0.88509166,-0.9629293,2.1587217,-1.1856241,1.695329,0.5111353,1.7495893,3.1416273,2.5421643,-0.60469335,4.3494024,2.4274697,-0.27448708,4.87996,3.3233304,-3.59363,-0.6896497
bacterium,1.1941665,-0.6176736,-0.41923144,-1.8842692,-1.2339542,-1.550123,-1.7138118,-0.16213195,-0.45617118,0.53340673,-0.012160015,-0.032110214,0.656364,1.0047733,-0.11604571,0.19902143,-0.2731468,1.7833506,2.022181,0.075563475,0.5491189,0.72180986,1.2474712,0.06493277,-2.1684768,2.654679,-3.608829,1.300986,3.7843802,3.414049,-1.2073052,1.3037696
