,entity
0,geographic_area
1,steroid
2,disease_or_syndrome
3,organism_attribute
4,clinical_attribute
5,gene_or_genome
6,acquired_abnormality
7,injury_or_poisoning
8,fully_formed_anatomical_structure
9,anatomical_abnormality
10,research_activity
11,experimental_model_of_disease
12,individual_behavior
13,body_part_organ_or_organ_component
14,pharmacologic_substance
15,immunologic_factor
16,machine_activity
17,health_care_activity
18,molecular_biology_research_technique
19,pathologic_function
20,diagnostic_procedure
21,neoplastic_process
22,nucleic_acid_nucleoside_or_nucleotide
23,cell_component
24,embryonic_structure
25,mental_or_behavioral_dysfunction
26,phenomenon_or_process
27,biologically_active_substance
28,chemical_viewed_structurally
29,laboratory_or_test_result
30,molecular_function
31,physiologic_function
32,neuroreactive_substance_or_biogenic_amine
33,daily_or_recreational_activity
34,patient_or_disabled_group
35,hazardous_or_poisonous_substance
36,alga
37,behavior
38,inorganic_chemical
39,organ_or_tissue_function
40,body_location_or_region
41,indicator_reagent_or_diagnostic_aid
42,mental_process
43,bacterium
44,laboratory_procedure
45,self_help_or_relief_organization
46,professional_or_occupational_group
47,food
48,congenital_abnormality
49,research_device
50,manufactured_object
51,natural_phenomenon_or_process
52,medical_device
53,body_substance
54,professional_society
55,hormone
56,biologic_function
57,enzyme
58,qualitative_concept
59,organism_function
60,cell_function
61,population_group
62,cell
63,group
64,lipid
65,regulation_or_law
66,sign_or_symptom
67,entity
68,occupation_or_discipline
69,biomedical_occupation_or_discipline
70,educational_activity
71,social_behavior
72,organic_chemical
73,receptor
74,organophosphorus_compound
75,amino_acid_sequence
76,amino_acid_peptide_or_protein
77,finding
78,eicosanoid
79,chemical
80,genetic_function
81,cell_or_molecular_dysfunction
82,chemical_viewed_functionally
83,bird
84,body_space_or_junction
85,organization
86,element_ion_or_isotope
87,age_group
88,carbohydrate
89,antibiotic
90,vitamin
91,group_attribute
92,biomedical_or_dental_material
93,rickettsia_or_chlamydia
94,tissue
95,fungus
96,drug_delivery_device
97,human_caused_phenomenon_or_process
98,anatomical_structure
99,functional_concept
100,quantitative_concept
101,health_care_related_organization
102,occupational_activity
103,invertebrate
104,virus
105,animal
106,family_group
107,fish
108,environmental_effect_of_humans
109,therapeutic_or_preventive_procedure
110,amphibian
111,intellectual_product
112,classification
113,organism
114,clinical_drug
115,human
116,vertebrate
117,governmental_or_regulatory_activity
118,substance
119,activity
120,conceptual_entity
121,event
122,plant
123,body_system
124,mammal
125,carbohydrate_sequence
126,idea_or_concept
127,molecular_sequence
128,archaeon
129,nucleotide_sequence
130,reptile
131,language
132,temporal_concept
133,physical_object
134,spatial_concept
