,EpochLoss
0,2.1727908849716187
1,1.4305419325828552
2,1.0228001773357391
3,0.821706235408783
4,0.719409167766571
5,0.6367729604244232
6,0.5279185175895691
7,0.37716564536094666
8,0.247159443795681
9,0.20684920996427536
10,0.22126732766628265
11,0.22680693864822388
12,0.21384859830141068
13,0.19072998315095901
14,0.1779877096414566
15,0.1758839190006256
16,0.1744939684867859
17,0.16795898228883743
18,0.1586979404091835
19,0.15226862579584122
20,0.14910969883203506
21,0.146747887134552
22,0.14384278655052185
23,0.13725998252630234
24,0.131748266518116
25,0.1259213201701641
26,0.12346669659018517
27,0.11808068305253983
28,0.11166397482156754
29,0.10570165887475014
30,0.10164685547351837
31,0.09693433716893196
32,0.09221070259809494
33,0.08875302970409393
34,0.08561240136623383
35,0.0819929912686348
36,0.08029685541987419
37,0.07721279561519623
38,0.07450082525610924
39,0.07275602966547012
40,0.07140989229083061
41,0.0694645456969738
42,0.06831041350960732
43,0.06615613773465157
44,0.06508132070302963
45,0.06406598538160324
46,0.06257537007331848
47,0.061846720054745674
48,0.06108706258237362
49,0.06001611240208149
50,0.058996206149458885
51,0.058681806549429893
52,0.058024754747748375
53,0.05754877254366875
54,0.05679195187985897
55,0.05608162097632885
56,0.05549569055438042
57,0.05494892783463001
58,0.0544896274805069
59,0.05419177561998367
60,0.05385347828269005
61,0.05409117974340916
62,0.05292155779898167
63,0.05295967869460583
64,0.05226841755211353
65,0.051830245181918144
66,0.05159284733235836
67,0.05117311328649521
68,0.05113324709236622
69,0.05103494040668011
70,0.05032838694751263
71,0.04982007294893265
72,0.049914900213479996
73,0.049653310328722
74,0.04901016131043434
75,0.04986187443137169
76,0.04936497285962105
77,0.048394665122032166
78,0.04819113947451115
79,0.047808265313506126
80,0.04769382067024708
81,0.04746389575302601
82,0.047472840175032616
83,0.046849753707647324
84,0.04719432815909386
85,0.047076622024178505
86,0.04676101543009281
87,0.04661491885781288
88,0.04612034372985363
89,0.04628269001841545
90,0.045942991971969604
91,0.04540291614830494
92,0.04562935419380665
93,0.0448493305593729
94,0.045143818482756615
95,0.044799039140343666
96,0.04490119405090809
97,0.04427759535610676
98,0.04445357993245125
99,0.04429541900753975
