,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,1.0901408,-0.47266203,0.5066427,0.7431482,-0.6979255,-1.3918306,-0.8459113,-0.08728044,1.0002867,-0.4738597,-1.0007607,2.0191076,-0.6182461,0.74069273,0.17263234,-1.1726611,1.2520559,0.3017111,0.11331364,1.4598515,1.774529,-0.193007,-0.038640477,-0.770548,0.6461849,-0.9382228,-0.63000005,-0.7771946,1.8406374,-0.53930336,1.1923897,0.16077587
activity,-0.402882,-0.49364364,1.3429835,0.36003122,-0.8602044,0.257173,-2.2798376,-0.02691675,-0.8259175,-2.6729572,-0.561423,0.6369618,-1.8099182,-2.1290054,-1.4561161,-0.9183034,0.30464655,0.7109252,0.4578202,1.5150933,1.6548446,0.24038236,-1.250411,-0.23898733,0.4951833,-0.3186584,1.6887957,-0.8276606,0.3774943,0.5747469,2.4489563,0.70075125
age_group,1.8063878,0.0645461,-0.9118845,-1.0503355,-0.37909973,0.48340625,-1.8668213,0.08682535,1.3608214,-0.66842437,-0.60473055,0.964556,-0.09987281,0.023809068,-1.6593323,-0.9714624,-0.16022766,-0.29481933,0.3900859,1.1941679,1.8497179,1.2498593,-0.5415758,-0.47013482,1.4032888,-0.2751823,0.909818,-0.6433424,1.7634029,1.5670913,1.3826158,0.03813614
alga,0.37363875,-0.24899065,0.39034405,0.02091962,0.90024734,0.44961703,-1.8017495,-0.2057295,-0.64397055,0.7716522,-1.0201257,2.8536832,-1.3313696,-1.4560058,-1.5194731,-0.7217809,-0.12854083,1.2375629,0.07243602,0.72001654,1.5108734,0.71328986,-2.3149302,-0.39736074,-0.3328663,-0.25883028,-0.37320876,-1.0240915,0.9602757,-0.48815507,1.0048641,1.0125573
amino_acid_peptide_or_protein,-2.7028716,-1.724052,-1.1786165,-0.89845407,0.71856505,0.37469816,-1.2944223,1.0977098,0.0014301832,-0.228167,-0.48095956,0.9205756,-1.6624402,-1.177466,-1.5954437,-1.0500723,0.75107485,-0.12894604,0.14361629,0.35171416,1.5679369,-1.0206583,-0.6297065,-0.64723164,0.9845028,0.529706,0.19470887,-1.229765,2.0286307,0.65876126,1.6454252,0.48588336
amino_acid_sequence,-0.8173296,0.22022729,-0.27929017,-0.6959619,-0.052210964,1.0245084,-1.5898572,-0.32881698,-0.22036576,-0.2301092,0.13055904,0.84395224,-0.23689362,-0.2436363,-1.2012428,-1.0885546,-0.22154589,1.0349889,-0.5027063,2.36315,2.4362464,-0.38166294,-0.43385836,-0.17834845,0.29116213,-1.3391132,1.4801798,-0.29376742,0.99367833,0.4015637,2.0486944,1.1316178
amphibian,0.060325254,-0.19508393,-0.82961595,-0.6048012,0.08300845,1.9668634,-1.5976174,0.2258061,-0.4464369,-1.1988068,0.04102576,2.2414489,-0.88499993,-1.3369955,-1.7338653,-0.8776196,0.030056324,2.3485,1.3332314,0.3663446,1.5133435,-0.041051615,-2.4114804,-1.5773721,0.06262185,-0.14153188,-0.27129307,-0.61006206,1.5001111,-0.39758602,1.1793973,0.5644358
anatomical_abnormality,0.62628716,-0.75717103,0.33653432,0.09369411,-0.52172595,-1.1881739,-0.5257922,0.3175855,1.1020482,-0.18710943,-1.1493413,1.8744237,-0.2049805,0.7249108,0.31875968,-0.7262431,0.898459,0.48320585,-0.17768905,1.5772176,1.6210171,-0.21370403,-0.6662333,-0.6683097,0.5876722,-0.6513002,-1.1094766,-0.87572527,2.0446973,-0.34149113,1.4249154,0.20094405
anatomical_structure,2.0253873,-0.6549203,-0.5876028,0.97782856,-0.62352836,0.9573107,-1.8245493,0.8330576,0.48835024,-1.7128688,-0.8398204,1.0153265,-1.3961252,-0.045750275,-1.8532536,-1.2827419,-0.6345627,0.6613841,0.19492082,1.2043543,1.1670779,-1.4140569,-1.2805877,-0.9155543,1.7161436,-1.191902,-1.2226402,-1.6341056,1.3057929,0.18951823,1.1746758,1.1852838
animal,0.1680561,0.12604372,-1.2981349,-0.38230515,0.1374979,2.8183544,-1.9577518,0.869223,-0.84338284,-0.5596312,-0.32610735,1.6774366,-0.7803623,-0.48454672,-1.2220324,-0.37202305,0.16511047,1.7582827,1.1919838,1.4298223,1.9351884,0.25111747,-1.8740807,-0.5566441,0.122720085,0.22580649,0.12204412,-0.057242665,1.796503,-1.3829228,0.70210904,0.27872315
antibiotic,-1.0951186,-0.25466964,-0.08967457,-0.24295504,0.7757182,0.8990579,-2.0349348,0.32064912,-0.16788532,-0.30618632,-0.31732816,0.5515288,-0.9700163,0.090366565,-1.459498,-0.87897104,1.464841,-2.6341865,0.3842644,0.7580225,1.230614,0.22308512,-0.91918814,-2.3061914,-0.11580004,-0.38992956,0.4442565,-1.1307179,2.368424,0.810331,2.2347846,0.65933466
archaeon,0.15778291,-0.5714668,-0.37962773,-0.68128884,0.8197106,1.6386819,-1.6911223,-0.0993731,-0.66700184,-1.1026771,-0.27155516,2.5801647,-0.7418837,-0.34458423,-1.4109045,-0.7242219,0.5989972,1.208228,0.05870221,1.1006099,1.2113683,0.53063524,-2.5942993,-0.9368361,-0.014983416,0.81332076,0.48121488,-0.59689105,1.3319914,-0.28804234,1.247106,0.7097026
bacterium,-0.32310382,-0.22221427,-0.6337079,0.02972585,-0.360666,0.20164843,-1.9827051,-0.3513414,-0.7235085,0.09483124,-0.5497243,1.846474,-0.9889186,-0.16337928,-1.1184919,-0.003209155,0.17834885,2.611536,-0.11070107,0.85093045,1.9603648,0.2653048,-2.0532856,-0.6169244,-0.7225385,0.37603617,-0.10347679,0.66878873,2.0761626,-0.75782794,1.0358586,0.31463873
