,entity
0,diagnostic_procedure
1,sign_or_symptom
2,age_group
3,genetic_function
4,group
5,neoplastic_process
6,alga
7,governmental_or_regulatory_activity
8,population_group
9,biomedical_or_dental_material
10,natural_phenomenon_or_process
11,amino_acid_peptide_or_protein
12,clinical_attribute
13,chemical_viewed_functionally
14,disease_or_syndrome
15,organism_function
16,regulation_or_law
17,organ_or_tissue_function
18,body_part_organ_or_organ_component
19,receptor
20,medical_device
21,geographic_area
22,mental_process
23,social_behavior
24,laboratory_procedure
25,organism_attribute
26,neuroreactive_substance_or_biogenic_amine
27,organic_chemical
28,cell_or_molecular_dysfunction
29,enzyme
30,element_ion_or_isotope
31,qualitative_concept
32,research_device
33,hazardous_or_poisonous_substance
34,patient_or_disabled_group
35,experimental_model_of_disease
36,eicosanoid
37,vitamin
38,physiologic_function
39,research_activity
40,body_location_or_region
41,acquired_abnormality
42,virus
43,mental_or_behavioral_dysfunction
44,antibiotic
45,pharmacologic_substance
46,anatomical_abnormality
47,injury_or_poisoning
48,body_system
49,cell_function
50,mammal
51,organism
52,molecular_function
53,body_substance
54,biologic_function
55,gene_or_genome
56,bird
57,steroid
58,health_care_related_organization
59,animal
60,food
61,finding
62,bacterium
63,human
64,body_space_or_junction
65,congenital_abnormality
66,anatomical_structure
67,pathologic_function
68,immunologic_factor
69,health_care_activity
70,cell
71,inorganic_chemical
72,tissue
73,individual_behavior
74,plant
75,biologically_active_substance
76,therapeutic_or_preventive_procedure
77,chemical_viewed_structurally
78,lipid
79,reptile
80,professional_society
81,hormone
82,carbohydrate
83,phenomenon_or_process
84,organophosphorus_compound
85,professional_or_occupational_group
86,cell_component
87,family_group
88,nucleic_acid_nucleoside_or_nucleotide
89,molecular_biology_research_technique
90,temporal_concept
91,self_help_or_relief_organization
92,molecular_sequence
93,vertebrate
94,substance
95,invertebrate
96,chemical
97,occupational_activity
98,archaeon
99,laboratory_or_test_result
100,fully_formed_anatomical_structure
101,machine_activity
102,embryonic_structure
103,daily_or_recreational_activity
104,behavior
105,indicator_reagent_or_diagnostic_aid
106,drug_delivery_device
107,manufactured_object
108,entity
109,biomedical_occupation_or_discipline
110,educational_activity
111,amino_acid_sequence
112,organization
113,group_attribute
114,rickettsia_or_chlamydia
115,fungus
116,event
117,fish
118,environmental_effect_of_humans
119,amphibian
120,intellectual_product
121,human_caused_phenomenon_or_process
122,clinical_drug
123,carbohydrate_sequence
124,activity
125,conceptual_entity
126,occupation_or_discipline
127,nucleotide_sequence
128,classification
129,quantitative_concept
130,language
131,physical_object
132,functional_concept
133,spatial_concept
134,idea_or_concept
