,entity
0,physiologic_function
1,antibiotic
2,molecular_function
3,element_ion_or_isotope
4,pharmacologic_substance
5,cell_or_molecular_dysfunction
6,neoplastic_process
7,clinical_attribute
8,experimental_model_of_disease
9,acquired_abnormality
10,health_care_related_organization
11,gene_or_genome
12,therapeutic_or_preventive_procedure
13,neuroreactive_substance_or_biogenic_amine
14,family_group
15,biologically_active_substance
16,mental_process
17,reptile
18,occupational_activity
19,eicosanoid
20,professional_or_occupational_group
21,animal
22,immunologic_factor
23,research_activity
24,organism_function
25,anatomical_abnormality
26,cell_function
27,hormone
28,diagnostic_procedure
29,natural_phenomenon_or_process
30,medical_device
31,body_location_or_region
32,laboratory_or_test_result
33,organic_chemical
34,tissue
35,geographic_area
36,steroid
37,disease_or_syndrome
38,organism_attribute
39,spatial_concept
40,injury_or_poisoning
41,fully_formed_anatomical_structure
42,individual_behavior
43,body_part_organ_or_organ_component
44,machine_activity
45,health_care_activity
46,bird
47,molecular_biology_research_technique
48,pathologic_function
49,nucleic_acid_nucleoside_or_nucleotide
50,cell_component
51,embryonic_structure
52,mental_or_behavioral_dysfunction
53,phenomenon_or_process
54,chemical_viewed_structurally
55,daily_or_recreational_activity
56,patient_or_disabled_group
57,hazardous_or_poisonous_substance
58,alga
59,behavior
60,inorganic_chemical
61,organ_or_tissue_function
62,indicator_reagent_or_diagnostic_aid
63,bacterium
64,laboratory_procedure
65,congenital_abnormality
66,research_device
67,manufactured_object
68,body_substance
69,professional_society
70,biologic_function
71,enzyme
72,qualitative_concept
73,population_group
74,cell
75,group
76,lipid
77,regulation_or_law
78,sign_or_symptom
79,food
80,entity
81,biomedical_occupation_or_discipline
82,educational_activity
83,social_behavior
84,receptor
85,organophosphorus_compound
86,amino_acid_sequence
87,amino_acid_peptide_or_protein
88,finding
89,chemical
90,genetic_function
91,chemical_viewed_functionally
92,body_space_or_junction
93,biomedical_or_dental_material
94,organization
95,age_group
96,carbohydrate
97,vitamin
98,group_attribute
99,rickettsia_or_chlamydia
100,drug_delivery_device
101,anatomical_structure
102,clinical_drug
103,quantitative_concept
104,self_help_or_relief_organization
105,invertebrate
106,virus
107,fish
108,environmental_effect_of_humans
109,human_caused_phenomenon_or_process
110,amphibian
111,intellectual_product
112,organism
113,human
114,fungus
115,vertebrate
116,language
117,archaeon
118,governmental_or_regulatory_activity
119,substance
120,activity
121,conceptual_entity
122,occupation_or_discipline
123,plant
124,body_system
125,mammal
126,molecular_sequence
127,temporal_concept
128,nucleotide_sequence
129,classification
130,carbohydrate_sequence
131,functional_concept
132,physical_object
133,idea_or_concept
134,event
