,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
acquired_abnormality,0.4221550226211548,0.8151347637176514,-1.4354724884033203,-0.6385598182678223,-1.4741073846817017,1.3833035230636597,1.1090079545974731,-1.6503659486770630,0.6406310200691223,-0.9548870325088501,-1.9935756921768188,-0.5761494040489197,0.4115216434001923,0.3730455935001373,-0.7007850408554077,-0.3720559775829315,0.5805313587188721,-0.8100495934486389,0.6917695403099060,-1.0915151834487915,-1.0255128145217896,0.0050760116428137,-0.6213263273239136,0.0916017070412636,0.2689328789710999,0.2093189209699631,0.7808248400688171,-1.1793526411056519,0.7390196323394775,0.6154515147209167,-0.1789665669202805,-0.6656995415687561,0.2060934156179428,-0.1950334310531616,-1.8884994983673096,-0.4163251519203186,-1.1130172014236450,0.1511179059743881,-1.4655503034591675,1.6445640325546265,0.1303734630346298,0.4193857312202454,0.0664176419377327,0.9482924938201904,1.9629831314086914,1.4078991413116455,1.1059962511062622,0.7218102216720581,1.2468670606613159,1.7856268882751465,1.4457831382751465,-0.7402409911155701,0.9990335702896118,-0.7027334570884705,0.6187769174575806,1.1865568161010742,-1.7689310312271118,-1.0843768119812012,-1.6915206909179688,-1.8035546541213989,0.2199146300554276,2.7223479747772217,-0.1028312668204308,1.0486103296279907
anatomical_abnormality,0.1083315685391426,-0.0424530543386936,-1.1199754476547241,-0.2307187020778656,-2.0347757339477539,0.5129817128181458,1.7006843090057373,-0.9463509321212769,-0.0011861687526107,0.3121945858001709,-1.9463905096054077,0.4146150052547455,-0.6541382074356079,0.8617441654205322,-1.0169769525527954,-0.6644404530525208,0.5653201937675476,-0.3080660402774811,0.9981453418731689,-1.5309625864028931,-0.9105435013771057,0.0711398944258690,0.0801787152886391,0.2922574281692505,-0.6742138862609863,0.3756150007247925,-0.0061865695752203,0.8641170859336853,-0.0934538915753365,0.5337467789649963,-1.2305394411087036,-1.1001191139221191,1.4360622167587280,0.0799317732453346,-0.9895579218864441,0.4695012271404266,0.2584294080734253,0.6085680127143860,-0.6603763699531555,1.6963378190994263,2.0489697456359863,0.1497413516044617,0.8294017314910889,-0.7168452739715576,0.8985966444015503,1.3682677745819092,1.6899183988571167,0.9899054765701294,0.6921784877777100,0.9102184176445007,1.6344351768493652,-1.4308347702026367,2.2820742130279541,-0.9499706029891968,1.6445918083190918,1.1254059076309204,-1.8029577732086182,-0.0545443855226040,-0.9854200482368469,-0.5450041890144348,-0.4235177636146545,2.7299246788024902,0.0918134376406670,1.1339845657348633
alga,-1.1203427314758301,-0.1646143943071365,-0.0717127993702888,-0.3767620325088501,0.2772081792354584,0.4120511114597321,0.4743750691413879,-1.0225679874420166,-0.0034689686726779,-0.3874702155590057,1.6901754140853882,0.8336912393569946,0.8637829422950745,1.1972492933273315,1.1375808715820312,0.5503868460655212,0.4984931647777557,0.0777343660593033,-1.0484765768051147,-1.2717373371124268,1.1471083164215088,-0.4554103016853333,-0.4486496150493622,-0.9962872266769409,-1.3041104078292847,-0.7760819792747498,0.3359828591346741,0.2370933592319489,1.0855807065963745,1.1764609813690186,1.6299504041671753,-0.9564871191978455,2.2113175392150879,0.0409413017332554,-0.4141006767749786,-2.6630189418792725,0.1239634305238724,0.5158910751342773,-2.1444559097290039,0.9929331541061401,-0.1344950497150421,-1.5263200998306274,0.2220823615789413,-0.2509130537509918,1.3548705577850342,3.0874054431915283,-1.7476019859313965,0.7420607805252075,1.3246576786041260,-2.6841289997100830,0.2266759127378464,-2.7545535564422607,-0.6100628972053528,-0.6248068213462830,0.7833681106567383,-0.5031236410140991,1.9835600852966309,-0.3745149075984955,-0.3179805874824524,-1.5740081071853638,-2.0438249111175537,0.5118198394775391,-0.0921588838100433,2.2934634685516357
mental_or_behavioral_dysfunction,-0.6205519437789917,0.3425087332725525,-0.7647712230682373,-0.5966348648071289,-0.9771845340728760,0.8690085411071777,1.6183390617370605,-0.5659514069557190,-1.7702778577804565,0.2417369037866592,-0.1159634590148926,-0.4102339148521423,1.0160226821899414,0.8472973108291626,-0.3864593505859375,-0.0967722833156586,0.8378453850746155,0.3002534210681915,-0.3042447566986084,-1.0406723022460938,0.1271428465843201,-0.6289077401161194,0.7909300327301025,0.5952566862106323,-0.9895325899124146,1.7651044130325317,0.0766004100441933,-0.2933051288127899,0.9252548217773438,-0.3753657937049866,1.5492807626724243,-0.3254258632659912,0.5876668095588684,0.0235508140176535,-1.0923403501510620,0.4799095094203949,-1.0613160133361816,-2.7901270389556885,-0.8813920617103577,0.9240857958793640,0.1712225228548050,0.8437285423278809,0.3975942432880402,-0.3789419531822205,-1.1324453353881836,1.2932192087173462,1.2807333469390869,1.2004392147064209,2.6564388275146484,-0.1208057850599289,0.4186779856681824,-0.7585907578468323,0.3276951611042023,-1.2931674718856812,1.9327776432037354,0.5752750039100647,-1.0602123737335205,0.8148922920227051,-0.7568743228912354,-2.1623702049255371,0.0746119171380997,1.9539521932601929,-1.0767819881439209,0.7195389270782471
health_care_activity,0.7124366164207458,0.3824099004268646,-0.1678523570299149,0.5671812891960144,0.6931060552597046,0.4314089417457581,-0.1300731897354126,-0.5831591486930847,0.0120499711483717,-0.0154152736067772,0.4233328402042389,0.2322768419981003,-0.7607249617576599,0.4184311330318451,-0.1942652463912964,0.7437535524368286,0.2285945713520050,-0.2718525230884552,-0.3320541083812714,0.0099047673866153,2.2875387668609619,-1.4371107816696167,-0.3385618031024933,0.0735205560922623,0.0993348434567451,-0.5132478475570679,0.8845167160034180,1.7691894769668579,-0.2704503536224365,0.4657550752162933,0.0318659655749798,-0.8683467507362366,0.7258754372596741,1.6376676559448242,-1.2801326513290405,-1.1235100030899048,0.7854599952697754,-1.3425123691558838,-1.7187985181808472,1.1921802759170532,-0.9555810689926147,-0.4986945092678070,1.9438995122909546,-1.5393859148025513,0.9034421443939209,2.3015291690826416,-0.0108968466520309,1.4220092296600342,-0.5725161433219910,1.2474868297576904,-1.0826469659805298,-0.5993112921714783,-0.6407116651535034,-2.0146644115447998,2.9524793624877930,0.5571280717849731,-1.3943444490432739,-0.4016962945461273,-0.3250653147697449,-3.1659686565399170,-0.7286061644554138,1.5173341035842896,-2.4553964138031006,2.1609683036804199
population_group,0.0356510356068611,-0.3324196934700012,0.7014596462249756,-0.4621061384677887,-0.2348438203334808,-0.1016461774706841,0.7511597275733948,-0.6050679087638855,-1.4468468427658081,-0.4897097945213318,0.4059095978736877,0.9636655449867249,1.3484135866165161,1.6131646633148193,-0.5274671912193298,1.0668329000473022,0.6746422052383423,0.4095453917980194,0.7750245928764343,-0.1943902373313904,1.3659328222274780,-0.7095732688903809,-0.5183656215667725,-1.0686072111129761,0.3935027122497559,-0.0594959110021591,0.5781903862953186,0.2396152615547180,0.6991294622421265,1.7374523878097534,-0.0607460625469685,-0.8961502313613892,0.7707701921463013,-0.8171228170394897,-1.4024828672409058,0.3661087453365326,-1.4887804985046387,-1.1449521780014038,-2.1755704879760742,1.2047775983810425,0.0288788769394159,-1.5387979745864868,-0.4266412854194641,0.2053641974925995,0.6807130575180054,0.8301408886909485,0.0022654924541712,3.2496423721313477,-1.8581891059875488,-1.4752832651138306,-0.6385055184364319,-2.1860253810882568,-1.6859699487686157,-1.9192850589752197,0.2275626659393311,2.3428552150726318,1.3651473522186279,1.1081478595733643,-1.1934087276458740,-1.2171739339828491,-1.5056198835372925,1.9853924512863159,-0.0597057007253170,2.1779689788818359
clinical_attribute,0.2843288481235504,0.2719120085239410,0.3739153742790222,-1.7934591770172119,-0.7421709299087524,0.1323179602622986,0.7310531139373779,-1.2393608093261719,-0.9377715587615967,-0.9193394780158997,-0.0360371917486191,0.4641134440898895,1.2470535039901733,0.8440073132514954,-0.6696361899375916,-1.0277895927429199,-1.5576589107513428,-1.2064100503921509,-0.7595960497856140,-0.6419849395751953,-0.0269079096615314,0.3444031476974487,-0.0942331179976463,-0.2990709841251373,-1.1251220703125000,0.7633394598960876,-0.1181301176548004,-0.8639949560165405,1.2163920402526855,-0.7628971338272095,0.2534831762313843,-0.5107318758964539,-0.9402735233306885,-0.2978408634662628,-1.4982632398605347,0.9328081011772156,0.3589386045932770,-0.2650356292724609,-2.4826729297637939,2.2736914157867432,-0.2049781233072281,-0.8380260467529297,0.8062857985496521,1.1993633508682251,1.3552825450897217,1.6407593488693237,1.5672614574432373,0.6442215442657471,0.6326826810836792,-1.1452597379684448,0.7649796009063721,-1.4407426118850708,-2.0920891761779785,-2.5957646369934082,0.6414145231246948,-0.3316560387611389,-0.7381610274314880,1.4351655244827271,-2.3556222915649414,-0.5709411501884460,-2.2191886901855469,1.6762847900390625,0.5947285890579224,1.3743134737014771
body_part_organ_or_organ_component,0.7497158646583557,0.0911974757909775,-0.3479054272174835,1.2958768606185913,-1.4917072057723999,0.3082019686698914,1.4408879280090332,-0.5149484872817993,0.1047489568591118,-0.9219048619270325,-2.1553914546966553,0.4967455565929413,-0.8247599005699158,-0.6731389760971069,-1.2451549768447876,0.1868195235729218,-0.1927126199007034,0.1755096018314362,0.2490983903408051,-0.1441087871789932,1.4026247262954712,-0.6184224486351013,0.2681995630264282,0.3241794705390930,-0.0593950487673283,1.3464142084121704,0.6224552989006042,-0.9703723788261414,0.8854836225509644,0.4329762160778046,-0.3742569088935852,-2.1252176761627197,0.7499634027481079,0.7841336727142334,-1.5322020053863525,0.1039825677871704,-1.3092749118804932,1.9956910610198975,-1.0510312318801880,1.2624651193618774,-0.9049973487854004,-0.2369096428155899,-0.0556834451854229,-0.4575425982475281,1.2407963275909424,-0.2055678516626358,0.4197069406509399,1.0979615449905396,-0.8633586764335632,1.6509654521942139,-0.9296026229858398,-2.7113080024719238,0.2231325209140778,-0.3763771355152130,0.8103017807006836,2.3429760932922363,-0.7453939914703369,-1.4474477767944336,-1.2002462148666382,-0.3561705350875854,-1.7503496408462524,0.6913817524909973,-1.0731539726257324,1.3688586950302124
biologically_active_substance,0.4506270885467529,-0.6382884979248047,-0.6572441458702087,0.4078450500965118,-1.3632071018218994,-0.1808450371026993,1.0723313093185425,0.2246227264404297,-0.5829501748085022,-0.0605682581663132,1.3327436447143555,-0.7218025326728821,0.3027238249778748,1.0031611919403076,1.3520619869232178,-0.4717862904071808,-0.3740639686584473,-0.1357532590627670,0.7365788817405701,-0.4491831660270691,1.2087121009826660,-0.1210207492113113,0.6950334906578064,-0.3255525827407837,0.6716558337211609,-1.9850755929946899,-0.2005943953990936,1.4114780426025391,1.0990008115768433,0.0310965422540903,-0.8206819891929626,-0.6423780322074890,0.8549833297729492,1.4637813568115234,-0.2777123749256134,0.0546678192913532,-1.6476294994354248,-0.3624846637248993,-0.7460601925849915,3.1086361408233643,-0.3600031733512878,-0.0697218105196953,-1.3930171728134155,-0.4888909161090851,0.6556198596954346,1.8877621889114380,-2.5019061565399170,2.0142555236816406,0.5983836650848389,0.2545434832572937,0.5910358428955078,-0.7850554585456848,0.1457010060548782,-2.8352112770080566,1.2231518030166626,2.1069505214691162,-0.8101379871368408,0.1861245632171631,0.0881256163120270,-0.8321871757507324,-1.2943882942199707,0.4801635742187500,-0.7993907928466797,1.7952845096588135
disease_or_syndrome,-0.0937503501772881,1.8486846685409546,-1.5691310167312622,0.1474402397871017,-0.3619177043437958,0.1434023082256317,-0.1213903501629829,-0.8838179707527161,-1.5681126117706299,0.7418884634971619,-0.0661367401480675,-1.1116638183593750,1.0536868572235107,0.3601031005382538,-0.2193296253681183,0.3743198513984680,0.8327019214630127,0.0929272472858429,-0.4605155587196350,-1.0938941240310669,-0.5799699425697327,-0.7444288134574890,0.2431331127882004,-0.4090489447116852,0.0999808982014656,0.3074454069137573,-0.4011225998401642,-0.4854913353919983,-0.8518296480178833,0.0827137753367424,1.0686420202255249,-0.9132625460624695,1.5212478637695312,0.2609793245792389,-0.6872314810752869,0.0363824702799320,0.6252126097679138,-2.7586934566497803,-1.2530772686004639,-0.3161119520664215,-0.4979268908500671,-0.2925175428390503,0.1236588284373283,-0.1107859238982201,-0.1716430336236954,1.0177248716354370,1.2217179536819458,2.3657929897308350,2.3943800926208496,0.5988406538963318,1.0894942283630371,-1.2113150358200073,0.3489967882633209,-0.3955875337123871,2.1113181114196777,0.6164264082908630,-0.9154194593429565,-0.0667888522148132,-0.1096872538328171,-1.1748411655426025,-1.2225886583328247,1.3071235418319702,-1.5793001651763916,0.9789471030235291
