relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,-0.39696008,0.057321995,0.15158354,-0.021631315,0.039111994,0.4050551,-0.21333383,-1.4563495,0.7367385,0.8011547,1.4196712,-0.8772911,-0.76343554,0.19021584,1.8604473,-2.8600228,0.761338,-0.70414895,1.1368427,-1.6191529,-0.5900397,0.7730628,0.14283352,-1.5326409,-0.40498006,-1.9405328,-0.19916746,-0.9432801,-2.0915556,0.3918097,-1.6307408,-1.3241447
term1,-0.60298896,-1.0990583,0.5268962,0.4634556,-0.14101918,-0.6597717,-0.7527659,-1.1293654,0.31805897,0.7471975,-0.0018665288,-0.14033775,-0.14184903,1.5167234,0.5644422,0.33158135,-1.4364668,0.34467602,0.9424346,0.19740847,-0.85182333,-0.68154186,-0.8642359,-1.3600818,0.41432542,-1.6775899,-0.4656055,-1.2771195,0.2480636,-1.1148202,0.9455363,-0.9036764
term10,-0.95780843,0.45352012,0.4962625,0.36263904,-0.6223155,0.33695114,-0.4345391,-0.97671384,-1.2215002,0.5146064,-0.84256387,-0.35025457,0.09225866,1.1543764,0.8086613,-0.25767544,-0.07378324,0.024860213,0.81369674,-0.6180298,-0.9538081,-0.15419292,0.10040857,-1.7815437,-1.1908838,0.2974865,0.2722076,0.6214301,0.36358136,0.86096275,0.82015866,0.2528432
term11,-0.6257683,0.37391928,-0.29164377,0.14163966,-0.49221385,0.37923414,-0.039968964,-1.1252897,-0.1508422,1.3515432,0.1760301,-0.18533838,-0.14327383,0.74126285,0.8655839,0.032863528,-0.57717663,-0.14343163,0.5076719,-0.75425804,-0.9108188,-0.24637584,0.047189333,-0.998816,-0.5178807,0.08582122,0.349369,0.4964765,0.4206534,0.9206423,0.19401544,0.4600318
term12,0.41165856,-0.19781032,-0.3902808,0.8871657,-0.2776574,-0.49900013,-0.6032638,-0.99374616,-0.65371966,1.6931148,-0.34271923,0.31342044,-1.8201338,-0.37937644,-0.9114547,1.2193332,0.3103739,-1.6495175,-0.4936353,-1.038997,-2.1036718,0.54331887,0.0049138824,-0.8377777,0.37939665,-0.055692308,-0.44241688,0.96053785,-0.2081258,-0.81856275,-1.8055773,-0.0024637692
term13,0.36616898,-0.23375516,0.12299384,-1.6704663,-0.5292581,-0.23174565,-0.3657932,-0.61212814,0.7879581,1.2324182,-0.52131295,0.43128234,0.5695845,-1.1614516,-0.5964339,0.06214262,0.2639083,-0.96501297,-1.1145138,-1.1780103,-1.5653303,0.57123953,0.20246947,-1.812032,-0.5512567,-0.05940816,-0.23749106,0.9105985,1.3527757,-1.0450662,1.3391663,0.124586955
term14,-1.3959403,-0.7558046,-2.6410456,-0.99984413,-0.29479936,0.047671597,0.42708027,-1.5492293,-0.7497384,0.8603111,-0.33216333,-1.491619,-0.7502868,-0.6801232,-1.3221837,1.30758,-0.84845465,-2.1064296,-1.4789193,-0.00630284,-2.4623544,0.917055,-0.93013644,-0.9239145,-0.5180871,-2.0925035,0.73541164,1.1597302,-0.30119213,-0.23346928,0.27032074,0.07395591
term15,-0.37932158,-0.54213405,-0.003119855,-0.23057297,-0.6134128,0.8832333,0.3225368,-0.6550539,0.07321047,-1.0637395,0.18881194,-0.15346241,-0.21303342,-0.973718,-0.366233,0.26400208,0.34847867,-0.2534633,0.8288014,-1.046259,-0.501816,0.4884245,-0.3316441,-0.90219665,-0.15947044,-0.51936454,0.014875334,-0.2381778,0.03346398,-0.34754422,-0.07487243,0.10588896
term16,-0.49707067,0.046068173,-0.0019179862,0.20612176,0.008829568,0.0057494557,-0.054460347,-0.49841478,0.11975079,-1.1486529,0.22476153,-0.2848502,-0.29933625,0.79310954,0.66368854,0.06411635,-0.3696215,0.017551286,-0.8472655,-0.28630784,-0.69189644,-0.18186067,-0.0034228573,-0.8475998,0.23073661,-0.3481439,-0.171024,-0.07982171,-0.16271012,0.050485376,-0.59933585,0.15633872
term17,-0.08295845,-1.7161598,-1.1585304,0.41649687,0.7196398,-0.15078817,1.5291498,-0.6793891,1.2628541,1.4327801,-2.3022614,-0.5651807,-1.1053107,-0.76218814,-1.826926,0.15870482,-0.17382835,0.40795785,-0.664154,-0.6716736,-1.6321542,-0.25913718,0.22957222,-1.8008368,0.09059133,0.06791069,-0.9482193,-0.5072501,-0.5358922,0.63365185,-0.6758888,0.750705
term18,0.16459721,1.2832433,0.14347579,-0.11361498,1.579894,-2.1851594,0.13795815,-1.4082259,0.60997206,-1.5138428,-0.33480746,0.87962997,-2.5556588,-1.0221623,-1.0771834,0.76308763,-1.1874062,0.5881321,0.7961156,0.5695988,-1.426367,-0.67601246,1.2433484,-1.208689,0.5727311,-1.1129445,0.3011463,0.93039376,-0.7235762,1.1709857,-0.77825767,0.018344238
term19,0.6521736,0.26828477,-0.32508427,-0.28514194,0.072020195,0.0427438,-0.5437342,-3.1639602,-3.0310576,0.901291,0.9352312,-1.2699106,-1.8100622,1.0608908,3.1674385,-2.3430293,-0.66403675,-2.105861,-0.031061785,-1.9729462,-1.4338166,-1.9343934,-0.26839602,-1.2800226,0.1423308,0.1322978,-1.3699136,-0.00951252,1.750233,0.33022684,1.471238,4.2898655
term2,0.42219082,-1.0469751,-2.5466883,0.88425064,1.4822872,-2.0310874,-0.39362818,-0.9362417,-0.14361723,1.6792166,1.3273591,0.4505394,0.13200897,1.3722937,0.9460562,-0.5314758,0.04147938,-0.84725285,0.69361824,-0.105030246,-1.0638437,-0.74097604,-1.021493,-2.3901627,-0.6633526,-0.3953895,-0.91786915,-0.24264023,-0.08529018,-0.8746632,-0.8793142,-1.3222654
term20,-0.73799676,-1.4800434,-0.552762,1.2174139,1.5466312,0.6286625,0.8935086,-1.0833097,-0.9628887,0.92974824,2.3924568,-0.8044971,-2.4952528,-0.053936787,-1.5336518,-0.36387777,-1.6388865,-0.32821342,-0.28673548,-0.54208434,-1.3606671,-0.8928116,0.9012688,-1.2016737,0.5091574,-1.3783858,-0.20131561,0.52192026,-0.700294,1.2160743,0.17176422,-0.37826982
term21,-0.0587835,-0.49210265,1.7186714,0.046932302,-0.23913871,-1.1851525,0.31573847,-1.5564015,-1.9033315,0.6976159,1.1145785,1.1313547,1.0251348,-0.84549737,-1.619445,-0.25678405,-0.76289684,0.5223245,-0.8821845,-0.8956486,-1.3332404,0.13057156,-0.22472939,-1.982099,0.7838542,-1.3249661,0.81807935,0.45374686,1.3787138,0.513655,0.18476732,-0.027639385
term22,-0.46582013,0.6198281,0.24188124,0.41318554,2.3676012,-1.4045308,0.13204145,-0.73505247,-0.0879613,-1.8856814,3.0864272,0.78481644,1.2171621,-0.5605915,-0.79101306,-0.9955814,-0.7422389,-0.59720594,0.5297682,-0.3129098,-1.5225749,-0.5608796,-1.5923545,-3.409621,-1.0915056,-0.61944324,-1.0708315,-0.32316655,-0.3498366,1.3282015,-0.67028624,-1.5333052
term24,-0.7542172,-2.6033208,-1.4407648,-0.020783331,-0.3737666,0.06934288,0.7238771,-1.2338172,0.79567724,-1.0058814,0.713695,-2.9974148,0.62612176,-1.3757402,-2.304331,-1.8993437,-1.4541948,1.1300517,-1.1229005,-2.9236934,-0.29006487,-0.55221564,-1.1595795,-3.1081645,-0.784894,-1.9881939,-0.41015446,1.00018,0.46852142,0.37486255,1.8612591,0.51960063
term25,-0.9023371,-1.5136243,0.5067179,-0.2364166,0.83423203,-0.21141933,2.9290428,-0.87597096,-0.9147027,1.3737222,0.50178194,-5.183693,-0.04108668,0.012623934,-0.8749629,1.5030051,0.43964294,1.1954776,0.0034760577,-1.4076116,-2.2796814,-0.50104624,0.1098159,-1.9467728,5.3458595,-3.0984223,0.4150454,-0.4215648,-2.2650084,1.9437021,-0.25810143,-4.0498586
term3,-0.91841257,0.31008586,0.27266037,-1.373411,-0.5008878,-0.24321753,-0.52685684,-1.4498786,0.48026797,1.6725211,-0.8411965,-0.9284335,-0.5410031,-0.8156994,-0.73892176,1.0370588,-0.73441917,0.52553004,-0.7623121,-0.12654108,0.21811658,-0.9408279,-1.3942574,-2.1283062,1.3591352,-1.3871187,1.1670085,-0.18920638,-0.3859185,0.73958164,-0.051603395,-0.43405905
term4,-0.14005429,1.6877958,0.75787675,1.758331,-0.71490073,0.1504629,-1.692967,-0.6607556,-0.5459167,0.7713181,0.78282326,-0.8734026,-1.0357832,-1.4762546,-0.47561845,-2.3148863,-0.14665431,1.5311679,-0.7907212,-1.8077688,-0.67045754,-0.27186692,0.2835428,-1.297154,-2.0981054,-2.010339,-1.3692555,-1.5903945,0.30403936,-0.42396003,0.7369129,-0.7227139
term5,1.1737312,0.09802938,-1.4957759,-0.022041641,-0.6826612,1.5192664,-0.109520905,-0.8358629,0.27859923,-1.056871,-0.047569484,-0.34636396,-1.3586372,-0.31378946,-0.9670936,-0.20651954,-0.28608736,-0.4612684,0.8314189,-1.1068215,-0.8767786,0.056479286,-0.44715744,-0.5224783,-0.41397077,-1.3811717,-0.9937523,0.019042479,0.82508254,-0.5431702,0.4126857,-0.39225805
term6,0.17694817,-0.23721333,0.4132943,-0.5070623,-0.13123554,1.0535609,0.56290823,-1.3494238,0.02874623,-0.85404503,-0.9695109,-0.10563361,0.48288804,-1.3115959,-0.45742607,0.19216697,0.32930988,0.022548677,1.0282599,-1.4528733,-0.5162395,0.9704145,0.61780334,-1.774178,0.077442974,-0.2444866,1.0302309,-0.42178807,-0.61668897,-0.069112256,-0.55792433,0.446275
term7,-0.2078267,-0.08030372,0.19396177,0.34498224,0.15654944,-0.6314455,-0.006461147,-0.9082566,0.3177943,-0.5872752,-0.79926354,-0.07913145,0.41488636,0.02187008,0.794538,0.28204763,-0.029039515,-0.20120995,-1.2673469,-0.49624577,-0.43657097,0.40058494,0.44586533,-1.5940751,-0.08033193,-0.005192274,-0.26663914,0.09714638,0.07912437,-0.5300711,-1.0660553,0.46566132
term8,0.03747091,-0.34760258,-0.440614,-0.44680306,-0.47814736,0.25613952,0.22493856,-0.644451,-0.15934052,-0.39921337,0.7988052,0.48535812,-2.1782176,0.070638664,0.86989254,0.05568262,-0.22974998,-0.41758338,-1.0992934,-0.4485614,-0.7911968,0.37152097,-0.7881568,-0.64233065,-0.16288972,-0.34885585,0.19056179,0.42131096,-0.04814511,0.044619747,0.81797826,-0.6086458
term9,0.06952834,1.0711908,-0.59724337,-0.28205648,-0.7261523,-0.08203066,0.64477044,-0.9821289,0.28782028,1.5156834,-0.39627537,-1.0052208,-1.1320359,0.44774473,0.8452072,-0.025116732,-0.23476787,0.07905365,0.469837,-0.9996988,-1.4362265,-0.06900895,0.36766353,-0.68470174,0.3891235,-0.48474714,-0.57345605,0.16528544,1.2995754,0.3265017,-0.2581761,0.5743178
