,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,-0.17390575,-1.1792425,-0.27049437,1.0147876,-0.2532251,0.25801224,-0.9780518,0.72945553,0.079558015,-0.29164785,0.579781,-0.15914638,-2.1873267,-0.25373924,2.5793638,1.0619961,3.589313,0.9362118,0.46072602,0.7341771,-2.3979018,-0.15212005,3.5030143,2.6821418,0.9233349,2.2818265,-1.1843994,3.431073,0.25735933,-0.20644039,-2.1889722,2.1461415
activity,0.70544994,-0.47702014,-0.30595073,-2.243127,1.5164615,-0.5148641,-2.6970897,1.2416356,-0.6880912,-0.0046872576,-0.06922962,-0.5228587,-2.1748667,-0.65326077,0.9638529,1.6042641,-0.7644608,-0.79915005,-1.8743492,0.19110495,2.9513533,1.0318307,-0.94883895,1.062893,-0.38738698,-3.2910721,-1.3114485,-2.4736912,2.5741582,-0.22239438,-0.6911919,0.3692667
age_group,0.19788042,-2.006305,-0.8230946,-0.9884184,-1.3687634,0.20505683,-0.37919536,1.0080868,-0.4310934,0.67266476,-0.2599163,0.42106557,-1.6944287,-1.4846404,-0.1859402,1.3295503,1.1886436,-1.6671443,-4.7394476,1.5855582,1.0502764,-1.5237162,-0.64205605,-1.0308743,-5.210458,0.40260255,0.1872954,1.0901055,1.2462279,-2.4505687,3.7110937,2.5165496
alga,-0.7269911,-1.9654411,0.1517445,-1.1522213,0.7267893,-0.4006556,-0.3813186,1.5034062,-0.10160525,-0.46822748,0.46868247,-0.68633,-2.1679463,-1.084605,-2.7813723,1.5854076,-0.5680908,-1.5244285,-1.8475052,-1.3127024,-3.4169858,0.6254872,-1.529605,0.06328162,0.5085085,0.36078054,-2.5440576,-1.806246,-0.04197318,2.9144325,-1.3775289,0.7120753
amino_acid_peptide_or_protein,1.0673195,-1.6770062,0.0680859,0.06062929,1.7027228,0.8785336,-0.49423572,1.5387911,-0.19377524,-0.47832417,0.9286864,0.55546534,-2.0927823,2.1146736,0.14819144,0.9669209,-2.3886588,-0.11666247,2.1613133,-0.3382923,-0.22165433,-1.7587935,0.3308215,1.2373705,4.9002376,0.6496074,-2.8173862,-0.6815399,0.75129586,1.3226453,2.707989,1.730883
amino_acid_sequence,0.99840283,-1.0873827,0.34491256,-0.84626114,1.309269,0.76370347,0.3835473,1.3741555,0.37327284,0.2948843,-0.027111162,-0.07782702,-2.283435,1.0523022,0.5891437,1.9249014,2.9310877,-2.4643772,-1.4625622,-0.92952967,0.26797917,-0.21764438,-2.5396218,0.10196066,0.2764185,1.7413847,2.2365568,-0.42635834,1.9337867,-4.276404,-0.21491826,-1.2067425
amphibian,0.6457357,-1.597879,0.80160373,-0.5811526,0.019979995,0.5465199,-0.8829449,2.087058,-0.54533076,0.98279065,0.23083425,-0.353538,-1.9382571,-1.6467949,-1.7893739,0.70586795,-0.18960801,0.23107947,3.553044,-1.9705224,-1.7474403,-1.1930984,-0.9738834,0.064627826,0.51349854,1.0378921,1.9915202,-1.1243583,0.43560624,1.7419783,-1.2277875,0.622531
anatomical_abnormality,-0.33909667,-1.2322901,-1.0444844,0.7672954,0.2527482,-0.19210431,-1.1746838,0.36068746,0.17851773,0.42102477,0.5313228,-0.3083354,-2.1369817,-0.47662452,2.4198697,1.1053495,3.1222923,0.41464505,3.148299,1.4863408,-0.13867532,0.52463764,3.554475,1.505084,0.1125326,0.12610988,-0.023664327,2.3651912,-0.32231218,-0.19111419,-2.2262478,1.5212543
anatomical_structure,0.04071814,-1.467913,-0.49400592,-0.9394867,0.30292177,0.29574102,-1.3300894,1.2664328,-0.65854883,-1.1944263,0.79075086,0.60190636,-1.9523968,0.6399937,1.2981281,1.8216896,-1.9308319,-3.14055,-3.1591592,1.4871964,-1.9989529,-3.3710701,3.0884721,1.6542591,1.8272253,0.65819347,1.4197218,3.1099324,1.9774133,-0.96681,-2.9712143,2.1005142
animal,1.2969996,-1.0427034,0.6196121,-0.8511735,-0.19789365,-1.0697708,0.7666171,1.0997851,-0.7627076,0.46558276,0.5582588,-0.35056058,-1.7695934,-1.5526398,-1.968947,1.2028363,-1.7304507,-0.59261245,-1.7718885,-1.6781532,-0.39722255,1.1142861,-1.4253812,0.40794468,0.10759105,-1.08797,0.7044714,-1.3183498,1.1993883,1.1934121,-0.74883264,1.527743
antibiotic,0.9152146,-1.3066187,-0.20157884,-0.16129471,-0.3299964,-0.9100288,-0.09073899,1.305704,-1.1458112,0.4287392,2.1711955,0.23369974,-1.4680165,1.721279,-0.5721898,1.6324875,-0.91805893,-1.185947,-2.3923116,1.188909,1.8545648,1.0713286,1.2054707,0.24041596,2.335613,1.3315169,1.6373662,-3.479864,0.48215598,-0.51484007,1.0297478,1.1301607
