,entity
0,laboratory_or_test_result
1,organic_chemical
2,tissue
3,geographic_area
4,steroid
5,disease_or_syndrome
6,organism_attribute
7,clinical_attribute
8,gene_or_genome
9,acquired_abnormality
10,injury_or_poisoning
11,fully_formed_anatomical_structure
12,anatomical_abnormality
13,research_activity
14,experimental_model_of_disease
15,individual_behavior
16,body_part_organ_or_organ_component
17,pharmacologic_substance
18,immunologic_factor
19,machine_activity
20,health_care_activity
21,molecular_biology_research_technique
22,pathologic_function
23,diagnostic_procedure
24,neoplastic_process
25,nucleic_acid_nucleoside_or_nucleotide
26,cell_component
27,embryonic_structure
28,mental_or_behavioral_dysfunction
29,phenomenon_or_process
30,biologically_active_substance
31,chemical_viewed_structurally
32,molecular_function
33,physiologic_function
34,neuroreactive_substance_or_biogenic_amine
35,daily_or_recreational_activity
36,patient_or_disabled_group
37,hazardous_or_poisonous_substance
38,alga
39,carbohydrate_sequence
40,behavior
41,inorganic_chemical
42,organ_or_tissue_function
43,body_location_or_region
44,indicator_reagent_or_diagnostic_aid
45,mental_process
46,bacterium
47,laboratory_procedure
48,self_help_or_relief_organization
49,professional_or_occupational_group
50,congenital_abnormality
51,research_device
52,manufactured_object
53,natural_phenomenon_or_process
54,medical_device
55,body_substance
56,professional_society
57,hormone
58,biologic_function
59,enzyme
60,qualitative_concept
61,organism_function
62,cell_function
63,population_group
64,cell
65,group
66,lipid
67,regulation_or_law
68,sign_or_symptom
69,food
70,entity
71,biomedical_occupation_or_discipline
72,educational_activity
73,social_behavior
74,receptor
75,organophosphorus_compound
76,amino_acid_sequence
77,amino_acid_peptide_or_protein
78,finding
79,eicosanoid
80,chemical
81,genetic_function
82,cell_or_molecular_dysfunction
83,chemical_viewed_functionally
84,bird
85,body_space_or_junction
86,carbohydrate
87,organization
88,element_ion_or_isotope
89,age_group
90,antibiotic
91,vitamin
92,group_attribute
93,biomedical_or_dental_material
94,rickettsia_or_chlamydia
95,drug_delivery_device
96,anatomical_structure
97,quantitative_concept
98,reptile
99,health_care_related_organization
100,occupational_activity
101,invertebrate
102,virus
103,animal
104,family_group
105,fish
106,environmental_effect_of_humans
107,amphibian
108,intellectual_product
109,vertebrate
110,organism
111,fungus
112,clinical_drug
113,human
114,therapeutic_or_preventive_procedure
115,functional_concept
116,mammal
117,governmental_or_regulatory_activity
118,substance
119,activity
120,conceptual_entity
121,occupation_or_discipline
122,temporal_concept
123,plant
124,body_system
125,molecular_sequence
126,idea_or_concept
127,archaeon
128,human_caused_phenomenon_or_process
129,physical_object
130,nucleotide_sequence
131,classification
132,language
133,event
134,spatial_concept
