,entity
0,congenital_abnormality
1,biomedical_or_dental_material
2,virus
3,molecular_function
4,organic_chemical
5,animal
6,organism_function
7,carbohydrate
8,eicosanoid
9,family_group
10,anatomical_abnormality
11,nucleic_acid_nucleoside_or_nucleotide
12,hazardous_or_poisonous_substance
13,neoplastic_process
14,steroid
15,self_help_or_relief_organization
16,laboratory_procedure
17,food
18,lipid
19,antibiotic
20,experimental_model_of_disease
21,disease_or_syndrome
22,pathologic_function
23,gene_or_genome
24,bacterium
25,cell_or_molecular_dysfunction
26,vitamin
27,pharmacologic_substance
28,fish
29,biologically_active_substance
30,enzyme
31,mental_process
32,drug_delivery_device
33,biologic_function
34,organophosphorus_compound
35,organ_or_tissue_function
36,environmental_effect_of_humans
37,cell
38,governmental_or_regulatory_activity
39,health_care_related_organization
40,body_substance
41,alga
42,amino_acid_peptide_or_protein
43,acquired_abnormality
44,clinical_attribute
45,bird
46,sign_or_symptom
47,immunologic_factor
48,entity
49,amphibian
50,embryonic_structure
51,genetic_function
52,chemical
53,hormone
54,body_space_or_junction
55,intellectual_product
56,mental_or_behavioral_dysfunction
57,neuroreactive_substance_or_biogenic_amine
58,anatomical_structure
59,natural_phenomenon_or_process
60,health_care_activity
61,rickettsia_or_chlamydia
62,population_group
63,fully_formed_anatomical_structure
64,organization
65,organism_attribute
66,qualitative_concept
67,physiologic_function
68,indicator_reagent_or_diagnostic_aid
69,professional_or_occupational_group
70,spatial_concept
71,medical_device
72,daily_or_recreational_activity
73,research_activity
74,laboratory_or_test_result
75,social_behavior
76,receptor
77,inorganic_chemical
78,cell_component
79,organism
80,regulation_or_law
81,chemical_viewed_structurally
82,occupational_activity
83,injury_or_poisoning
84,tissue
85,behavior
86,clinical_drug
87,age_group
88,diagnostic_procedure
89,cell_function
90,human
91,molecular_biology_research_technique
92,fungus
93,finding
94,individual_behavior
95,quantitative_concept
96,temporal_concept
97,professional_society
98,body_location_or_region
99,geographic_area
100,therapeutic_or_preventive_procedure
101,phenomenon_or_process
102,group_attribute
103,element_ion_or_isotope
104,research_device
105,body_part_organ_or_organ_component
106,vertebrate
107,chemical_viewed_functionally
108,educational_activity
109,patient_or_disabled_group
110,group
111,substance
112,activity
113,reptile
114,idea_or_concept
115,archaeon
116,conceptual_entity
117,mammal
118,occupation_or_discipline
119,machine_activity
120,body_system
121,invertebrate
122,plant
123,manufactured_object
124,biomedical_occupation_or_discipline
125,event
126,nucleotide_sequence
127,human_caused_phenomenon_or_process
128,molecular_sequence
129,classification
130,language
131,amino_acid_sequence
132,physical_object
133,carbohydrate_sequence
134,functional_concept
