relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,-0.51609176,-0.7033067,0.8412738,-1.0709023,-0.7422561,0.3652314,0.7211452,0.87185293,-1.2913473,-1.7149128,0.10656034,-0.13798347,1.2385318,0.7038281,0.2855792,-0.28485423,1.1729778,-2.1055229,0.8254505,-2.2109435,-0.25950244,-0.049704093,0.026980035,-1.8598017,-0.2584313,-0.8233684,0.7873129,-0.76247627,-1.2758025,-0.12804243,-1.1598407,0.2066109
term1,-1.7168669,0.66011065,-1.0118948,0.8300259,-0.14541757,1.0216329,-0.9814719,0.81718576,-1.7556031,-0.7734564,-0.10842016,0.32243726,-1.8661474,1.2466028,0.3380659,-1.254022,1.3852905,-1.2314816,-0.95685554,0.1727003,0.34288836,-1.8100235,1.5279849,0.48862347,-0.41863474,0.8046004,-0.29335567,-0.24849135,-1.1250725,-0.5619829,-1.4914232,0.6102347
term10,1.0668074,-0.41943923,-0.78244036,0.56685114,-1.7158706,-0.62046206,0.06762502,1.060018,0.45717832,0.46205267,-0.13690582,-0.30558646,1.0032102,0.70655185,1.1164747,0.06530746,0.8506834,-0.76643527,-0.67466784,0.53939855,0.33108297,-0.05962715,-0.13870853,-0.823896,-0.18882373,-0.24997817,-1.704212,0.21763012,0.023667581,-1.7517669,-1.1381319,-0.36761478
term11,0.6090981,-1.0035613,-0.12505938,0.3980696,-1.4761571,-0.30749553,-0.5528164,1.0212755,0.075229034,0.84724754,-0.1589084,-0.1676295,0.83608985,0.96462744,1.049804,-0.16381183,1.0613863,-1.0674642,0.14192834,0.58677787,-0.62913543,0.25169843,-0.19206238,-0.6348853,0.39869523,0.048658222,-0.3224813,0.2923596,-0.18192223,-0.041557297,-1.1187112,-0.3905866
term12,0.84207726,1.0180559,0.22037911,0.27694497,-0.69965696,-0.31913897,-1.2537148,-0.90038127,0.86250436,1.5110619,0.27528337,0.35868567,1.3503568,1.3569863,-1.0641148,-0.029745018,-0.36216006,-2.0092533,-1.3589182,0.5061015,-0.21774153,-0.1782803,-0.44248602,-0.48743972,-0.39820448,1.577554,-0.9156777,0.21746363,-0.33859706,-0.36059663,-0.84553117,-2.2742438
term13,1.0621686,0.7990231,-0.18549173,0.07210257,-1.5801058,0.4294917,-0.5880652,-1.2353885,-0.0333032,0.6293823,-0.50247854,0.90413594,0.62281907,1.6433293,-0.75690335,-0.031437874,-0.79507554,-1.5143195,-1.6946385,0.09014695,0.015633473,0.27617952,0.091522194,-0.24260083,0.49315396,0.25374883,1.0323296,-0.90054345,0.5873366,-1.3824794,-0.9152011,0.0595693
term14,-0.2110536,0.29997888,-0.5950145,-0.45804697,-0.8353167,-1.172216,-2.1803415,-0.9107232,1.007336,0.7539879,-0.039434254,0.9374644,1.6886495,1.1960787,0.52118,-0.9248656,-1.9701182,-2.318576,-0.37394118,1.7465293,-2.600176,-0.44098815,-0.30716622,0.13498086,-1.5395589,-1.0473024,-0.81083965,-1.0872748,-0.5765578,-0.44084892,-1.057037,-0.24576218
term15,-0.31693172,0.21905528,0.17092648,-0.31249672,-0.78259134,-0.5540263,-0.024945136,1.053212,-0.5210387,-0.2280958,0.21135919,-0.15383676,0.7130369,-0.9288765,-0.7413678,0.3263337,-0.8669985,-1.0865647,0.10727261,-0.11299269,-0.24948539,-0.28047526,0.20256047,-0.43117276,-0.40547335,-0.066347264,0.18806495,-0.0033609255,0.20410071,0.08836208,-1.006535,0.335579
term16,0.059803765,0.06343637,0.12319119,-0.36253783,-0.09228345,0.11712188,-0.09132378,-0.90761155,-0.116906986,0.066030644,0.020066181,0.15547669,-0.08894497,-0.76323265,0.5451788,-0.086786196,0.778301,-0.85683656,-0.11653299,-0.14643696,0.06462408,-0.04199161,0.023997672,-0.07364034,-0.15556987,-0.5444627,0.21898387,-0.10164057,0.078834444,-0.35808292,-0.6971483,-0.09423522
term17,-0.34849665,-0.26067162,0.006983326,-0.3772396,-0.33445498,-0.9005313,-0.53559494,-0.9043395,0.83981055,0.074518286,1.2776058,-1.351763,-1.5183302,1.26119,-0.52371174,-0.7002951,-1.4397364,-1.5522039,-0.45916885,0.75358075,-0.62128943,0.14978959,-0.5098861,-1.0953927,-0.24245407,0.096506916,1.9722188,2.5062873,-1.0090827,-1.5195197,-1.5223714,-0.7331331
