,entity
0,experimental_model_of_disease
1,organism_function
2,cell_component
3,congenital_abnormality
4,bird
5,acquired_abnormality
6,anatomical_structure
7,steroid
8,finding
9,vertebrate
10,population_group
11,neuroreactive_substance_or_biogenic_amine
12,hazardous_or_poisonous_substance
13,genetic_function
14,biologic_function
15,quantitative_concept
16,chemical_viewed_functionally
17,professional_or_occupational_group
18,cell_function
19,injury_or_poisoning
20,hormone
21,diagnostic_procedure
22,cell_or_molecular_dysfunction
23,body_part_organ_or_organ_component
24,molecular_biology_research_technique
25,indicator_reagent_or_diagnostic_aid
26,eicosanoid
27,biologically_active_substance
28,enzyme
29,sign_or_symptom
30,disease_or_syndrome
31,alga
32,mental_or_behavioral_dysfunction
33,organ_or_tissue_function
34,occupational_activity
35,immunologic_factor
36,anatomical_abnormality
37,family_group
38,nucleic_acid_nucleoside_or_nucleotide
39,lipid
40,pathologic_function
41,biomedical_occupation_or_discipline
42,embryonic_structure
43,fish
44,gene_or_genome
45,patient_or_disabled_group
46,qualitative_concept
47,fully_formed_anatomical_structure
48,neoplastic_process
49,behavior
50,inorganic_chemical
51,research_activity
52,pharmacologic_substance
53,laboratory_procedure
54,educational_activity
55,geographic_area
56,natural_phenomenon_or_process
57,antibiotic
58,tissue
59,body_space_or_junction
60,health_care_related_organization
61,amphibian
62,chemical_viewed_structurally
63,daily_or_recreational_activity
64,individual_behavior
65,molecular_function
66,clinical_attribute
67,therapeutic_or_preventive_procedure
68,amino_acid_peptide_or_protein
69,element_ion_or_isotope
70,carbohydrate
71,social_behavior
72,rickettsia_or_chlamydia
73,animal
74,age_group
75,laboratory_or_test_result
76,vitamin
77,physiologic_function
78,research_device
79,receptor
80,organization
81,reptile
82,machine_activity
83,organism_attribute
84,occupation_or_discipline
85,organophosphorus_compound
86,drug_delivery_device
87,clinical_drug
88,body_location_or_region
89,governmental_or_regulatory_activity
90,mental_process
91,cell
92,health_care_activity
93,group
94,professional_society
95,language
96,phenomenon_or_process
97,virus
98,human
99,organism
100,activity
101,biomedical_or_dental_material
102,self_help_or_relief_organization
103,chemical
104,body_substance
105,human_caused_phenomenon_or_process
106,invertebrate
107,manufactured_object
108,plant
109,substance
110,bacterium
111,fungus
112,organic_chemical
113,mammal
114,environmental_effect_of_humans
115,medical_device
116,group_attribute
117,temporal_concept
118,intellectual_product
119,carbohydrate_sequence
120,body_system
121,amino_acid_sequence
122,regulation_or_law
123,food
124,molecular_sequence
125,conceptual_entity
126,idea_or_concept
127,spatial_concept
128,event
129,nucleotide_sequence
130,functional_concept
131,archaeon
132,classification
133,physical_object
134,entity
