relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,-4.5784035,-4.703802,1.2943014,-0.26397538,-0.20341536,-1.9154067,-1.8158673,-0.07323456,0.8599463,-0.73791647,0.24953005,1.7398518,-0.2567858,-1.7016569,-1.3651305,-0.35923213,-1.1036278,-0.18510717,-1.0791302,1.4597368,-0.6240056,0.1954374,0.65024585,-2.4277961,-0.032775685,-1.6938382,1.2447854,2.0873563,-0.04789585,0.7204305,-1.7500409,-0.45454127
aidenemy,-0.40774465,-0.8240266,-2.4717526,-0.14864942,0.74248207,-1.719395,-3.0087397,0.9215135,-1.1187428,-0.20738488,-1.0251553,-0.8291009,1.0611559,-2.6533592,-1.2060233,-0.8025619,0.031842425,0.33810425,-0.32358035,-0.3074426,-2.828944,-0.3569896,-2.5184333,-2.6697805,0.61303073,-3.342875,0.47881785,0.80534106,-2.0672753,0.5694694,-0.38574874,-1.7434208
attackembassy,-1.9496264,-0.7184633,-1.3989817,-2.5889337,-0.019337038,-1.6580781,-1.017942,-1.1581067,-0.7289003,-0.0004185802,-3.3355553,0.4053046,2.9755192,-2.5747428,-4.5353193,-1.909734,-1.3891853,-2.8964782,-0.93770975,-1.907521,-0.34664527,2.3929849,-3.3776817,0.06071961,0.8858545,1.7197142,1.793132,-2.4110458,-1.3296189,-2.103456,-0.4312953,-1.8783742
blockpositionindex,-0.5276247,2.1470788,-2.6994443,1.837496,-0.79278964,-3.448659,-0.5684973,-1.4274343,0.23357864,-1.586191,-0.025398148,-0.12548889,-1.6769947,1.1115195,-0.828273,0.73417574,-5.0020475,-2.3020735,0.33365455,-0.4812324,0.463679,-1.0131731,-0.5057158,-1.2326502,-0.49476004,-1.7715676,-1.5761768,-0.7955766,-1.5358971,-2.3422327,-0.7157242,0.8007147
booktranslations,-0.12370376,-0.18101886,0.161325,0.12999746,-1.7816399,-0.84803486,-1.0121984,0.08018172,-2.4832163,-0.4546403,0.113917574,-0.7625415,-1.1888144,-1.093479,-0.23497868,-1.1965582,0.1595189,-1.0735667,1.9881564,-0.11226396,-1.3613147,-1.0616032,-0.21844164,-1.1888417,-1.5991238,-1.8305618,1.537355,0.2735796,0.45268854,0.15921538,-2.1815796,-2.1225114
boycottembargo,-2.0639777,-3.3969965,0.79115117,-0.17381525,-0.4554938,-6.487836,-0.20031773,-1.8844768,-1.8981208,1.9174976,0.42830223,-1.636136,-0.80292654,-2.0359523,0.24225006,0.7265038,0.06226663,-0.22529118,-1.5688623,-5.640671,-1.2886503,0.398041,1.7949351,-0.836158,-0.224166,-1.6349543,-1.0677729,-0.94890785,0.36563662,-1.7013496,-0.88149095,-1.2464601
commonbloc0,-2.9592984,-2.5679686,-1.4578148,-1.9054852,-1.8631699,-1.8985602,-0.039886955,-0.18205786,-1.8814977,-0.7231838,-0.2695735,-1.8669404,2.040967,0.3830012,0.35018304,-1.4214438,-4.6173806,-2.4728453,-2.2445793,-0.43884686,-2.3317122,-0.39629892,-0.6787088,-0.90974665,-3.0103502,-1.002358,1.5145347,0.29843745,-0.5110476,-1.0246707,1.2699813,-0.21633694
commonbloc1,0.18740615,0.45330003,-0.35042623,1.4540167,0.46501362,1.1440512,0.95377976,-0.13646428,-0.34964558,-1.6675122,-0.5112395,-0.5142077,-1.4302578,-0.81642336,1.0413821,-1.6866705,-0.25177178,-0.18085593,0.44440746,-1.114036,0.010105506,-1.5072601,-1.6287605,0.39962834,-0.42034307,-0.98335946,-5.250762,-0.29363042,0.6560614,0.8082928,-1.5121621,-1.884294
commonbloc2,-1.6579285,0.19172393,2.3683145,-0.81466234,-0.07493089,0.023983968,-2.3217947,0.041721463,-1.7482203,2.225822,-0.38121265,-1.0100111,-1.3929887,-1.6618165,-2.1019154,0.25453094,4.769636,1.0451045,-0.24572402,-2.0942092,-0.13459459,-0.82040817,-1.6872811,-1.4183321,0.5040425,-0.9329766,1.6448683,0.33740795,-0.31540996,-0.26605603,-2.5619712,2.0104427
conferences,-0.96544856,2.3250413,-1.1956912,0.4727055,-3.3322318,-0.9544958,-0.5561082,-3.1441078,-0.5942576,-0.7936943,0.013234275,0.1441853,-2.0473323,-0.36490187,0.023871714,-0.18486488,-1.1766436,-0.3410405,-0.8283051,1.4971256,2.1573398,2.8379629,0.36620426,-2.1755297,-2.761573,-0.65587515,1.1428447,0.40232018,3.6169283,-0.77474326,-1.4239373,-1.8963739
dependent,0.9294182,-2.8749096,-1.9961058,0.60121995,-0.77572465,-1.760448,0.24429841,-2.6667554,-2.0070343,-0.22150648,-1.066376,2.9671283,1.4683993,2.3637993,0.24876025,-3.4214957,2.7447817,-0.7012915,2.332317,0.5477919,-0.20279698,-1.9649793,-1.5942738,-0.7904947,-3.1363988,-2.677754,0.9292159,-0.72295266,0.8143074,-1.4840767,1.0119096,-3.6038246
duration,-3.0718262,-1.7752565,-0.29483172,0.9828807,-0.090134546,-2.732516,-0.005215209,1.9528655,0.3762704,2.053548,-0.074436426,1.2761147,0.96963996,-2.8557434,-3.3905828,-2.9420204,-0.6972766,0.4334169,0.4554052,0.27671662,-1.3098027,-0.96119314,-3.6857865,-2.3178008,-2.2273865,-1.0180508,-0.07067893,0.6635548,0.2704087,2.2896173,-1.6119481,-1.1251422
economicaid,0.18219082,-1.2983134,-5.5222664,2.1221812,1.4649987,-2.761396,-1.3208517,0.93464124,0.004969317,-1.9587803,1.5874096,-0.19940445,-2.404135,1.0583884,-3.027724,1.7522215,1.2278999,-0.51917243,-3.483138,0.5842591,0.97709996,0.43236145,-2.8312032,-0.604375,-3.8257523,-2.3257086,-0.32767057,3.2942402,2.967254,1.4338849,4.3799973,-1.646114
eemigrants,-0.85839444,-0.112508155,-1.1042544,-2.1666331,-0.3821316,-1.0655941,-1.5105152,0.1296831,-1.6075983,-1.6762698,1.4298718,-0.1690653,-0.33176917,3.1119921,0.27255198,-1.1725458,-0.4554749,0.88919955,2.5934787,-0.57673955,-0.47152832,0.39664194,-4.1252356,-3.373237,-0.3753532,-2.934335,1.7673447,-0.10330985,-0.9450483,-0.8124175,0.7289389,1.150359
embassy,-0.26832417,0.110944875,-1.4845409,-0.1577985,0.73568255,0.4661757,-0.5698108,-0.7793649,-1.3742287,-0.043542035,-0.589743,-0.43497863,-3.7760205,-0.27671254,-0.3053874,2.0229533,0.78802353,-1.2444093,-1.4929669,0.315797,-0.4841695,-0.61979216,0.53246194,0.9400164,1.6089169,-0.6758085,-0.11097845,0.1183061,-0.5211132,-0.23741277,0.6109155,-1.5917904
emigrants3,-0.7195793,-2.6909237,-0.96803683,-2.312519,2.049014,-1.9478208,-1.952527,-1.1177049,-2.5265617,-2.5609334,-0.07840105,-0.31533483,-0.18604426,-0.9704023,-1.290459,-0.50243527,1.8073124,-0.09855968,-0.8099673,-0.68067217,0.61131704,0.794549,-2.2058375,-3.14191,-2.9214165,-2.5233133,1.2284888,-0.50247914,-2.0183656,-0.1608741,-1.0508561,1.80077
expeldiplomats,-2.476185,-1.7747669,-0.18475644,-1.8559762,-0.1670435,-0.13006333,-0.84868634,-0.07673808,-1.8679534,0.6137657,-0.55098504,0.03267768,-0.32259694,-1.5729762,-1.2233763,0.19423874,-1.1530936,-0.34118962,-3.0314054,-0.3825858,-2.4018295,0.29397303,-2.6663773,-2.478764,-0.11774374,-2.5945835,1.7013445,0.31356105,-1.2228692,-1.3132557,-0.70645297,-0.9118584
exportbooks,-2.6873605,-2.2453675,0.24274397,-1.7460617,-4.124946,-0.22055015,-3.9795716,1.2384434,-1.1918919,1.3915197,-0.9290817,0.96680737,0.06615038,2.8219435,-1.4826298,-2.9769344,3.7825456,1.164049,2.765616,1.3541769,-1.5395821,-0.61080384,0.088796794,-2.0235567,-2.30076,-2.3162162,0.58374304,-0.55349267,0.35583735,-1.0808264,-2.4371307,-2.69284
exports3,-1.9674721,0.9676855,-0.33411604,0.4614786,-1.1963058,-2.8574798,-1.5606986,1.3248814,-1.9128128,-1.0162753,-1.3492572,-2.8705525,-2.521994,0.036515307,-0.6817669,-0.47405264,0.7269702,-0.88790345,-1.8810062,0.9791741,0.33490163,-2.1118054,1.5917358,-1.1464196,0.6276848,0.13187253,-0.5411139,1.7503282,-0.14014316,0.7649648,-1.3495419,-0.93040216
independence,-0.5024624,0.6647018,-0.9928006,-0.15328602,-1.1522994,-2.9688308,-0.5641624,-1.287037,-0.6531285,-1.0432936,1.369916,-1.443744,0.5287522,2.3902342,-1.146138,-1.3704783,-0.37600878,-0.39327088,-0.20517826,-2.0204816,-0.2941266,-1.2300671,6.424002,-0.60796493,0.56822467,-3.3104851,0.37735814,-2.345603,-1.2147511,0.04836312,0.61964244,-1.5488269
