relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,-0.8564483,-3.4627695,-1.5462122,-0.36437845,1.3286661,3.263937,3.6265843,-1.4492674,1.8992859,0.19708088,3.068078,-2.2789342,3.600798,-0.31652835,-0.7645758,0.58966905,-1.4404389,-2.0842347,-1.074567,-1.5825735,1.5333147,-2.5803103,-1.1316469,-0.6110852,0.15538572,-0.5299087,2.3716717,1.9605337,1.1125089,-2.145706,-0.1445273,1.3574374
affects,-2.0279543,2.8477235,-1.2283452,-2.044898,-2.015787,-1.419356,1.0098852,-1.822654,1.2018644,-2.5628169,-1.3617263,0.9041755,-0.82728314,-3.090675,1.5687808,0.0073975427,1.704807,0.6636528,-1.1371458,-2.3288434,-0.86523616,2.143161,-2.1100957,0.25463456,4.125762,0.5823059,-2.2900782,1.3150623,-1.5645244,-1.6910173,-0.34857965,-1.2855846
analyzes,1.589398,-2.3649085,-2.0561006,-2.5734153,-4.8503046,-0.72065,-1.0638791,-0.25711864,1.6265917,1.0618294,0.5700076,-2.4875848,-1.2421494,-3.3476462,-1.4233748,-1.2793713,2.2389092,-2.33661,0.60685116,-2.018581,0.7467187,-0.8959,-0.05732097,-2.5357754,1.4629154,-1.4005737,1.3215266,-1.9364737,-1.3709886,2.6764946,-1.5345837,-3.4740248
assesses_effect_of,-2.620973,-1.9713012,-0.7172634,-1.1156288,-4.190603,-0.23856279,0.32944372,-0.28155488,-2.400548,-0.6011267,0.6534868,-3.2834756,-2.6399293,-1.3568628,-2.8047478,0.9457126,1.8825352,-0.1338986,0.99573255,-3.2397025,3.246775,-0.4256887,0.12745947,-1.6795231,2.0265272,-1.8590349,2.3064523,-0.70755154,-0.9961127,2.0424523,0.35918647,-0.8788803
associated_with,-2.591565,-1.7117193,-1.5891647,-1.2710513,1.6993029,-2.9646993,1.8922443,-1.567176,-0.89943767,2.3875515,-0.9503623,-0.8491405,-1.6827867,-1.2784159,3.3696399,2.0316207,-2.9630685,1.9396379,1.0489775,0.6936167,-0.3062668,1.4268312,-0.40564814,2.0077019,1.0467845,-3.3696961,-0.21896458,1.2537684,-0.1041258,-2.24616,-2.365572,0.41499034
carries_out,-3.1247725,-1.450588,-1.3768947,-0.9655138,-0.73938376,-2.6354241,0.82903284,-1.8296429,1.8868468,1.8377581,-1.8252045,0.27286243,1.338655,2.49358,-1.0200212,0.3410669,1.4705714,-3.137328,-2.0719583,0.31423035,-0.5301753,0.6642625,3.2937438,1.2841767,-1.2407382,-2.759234,-0.7013142,0.48467913,2.3941224,-2.6135874,-0.8999603,0.74501264
causes,-1.9727143,-1.8973832,-0.6277702,-1.2393379,-1.0136353,-1.6264411,-0.9004797,-1.8928024,-2.80066,2.2971332,0.05967224,-1.8536109,-0.5385443,1.9375881,-1.528294,1.8808262,-1.2061797,-3.6698918,-1.3234731,-0.74992526,-2.6918297,1.83262,-0.8901008,2.1917968,1.2496352,-2.203218,-1.3226535,1.3009999,-3.0670636,2.2144392,0.43551293,0.05110451
co-occurs_with,1.6185989,-2.472527,-0.16099283,-1.2242044,1.2521154,0.751941,1.45407,-1.8724476,-1.2103887,2.2043934,-1.7650745,-3.146056,-0.45144626,3.0815392,-0.8900402,0.75654715,1.0328155,2.968812,0.25231752,-2.415445,-1.0053726,0.3240012,0.4721754,2.274932,-2.0602157,0.72768104,1.809833,1.4455682,1.8678318,-3.0128813,0.07460921,0.91725427
complicates,-3.5321307,0.015632141,1.4211557,-1.03661,-2.4569712,-2.4981604,1.3529425,-2.0654001,2.0804207,1.0150188,-1.7418312,-1.7018384,-1.7991322,2.141687,-1.4506681,1.2557886,0.99442166,2.4458852,-0.023185965,-1.4614738,-0.020870069,2.3037245,0.02430211,1.4456015,1.0839672,-4.0521765,0.21282417,0.6583529,-2.6923845,0.59332573,0.40815043,1.5330361
conceptual_part_of,0.39241877,-3.3147798,1.3555007,-0.6917976,1.2204262,-1.2256498,-0.09136057,-2.9698882,1.1004615,1.5564666,2.7451901,-0.16724215,4.179899,-1.2830108,0.44289237,-0.13637589,1.6400173,-1.988967,-0.25883594,-1.9441653,-2.1196249,-2.4971788,0.39438963,-0.060598418,-1.2906843,-0.9945482,-2.004554,1.297306,2.2378614,-1.0745522,0.1550083,0.5052232
conceptually_related_to,-3.516968,-3.5281026,-0.05660355,-0.8824894,-2.8352323,-1.8699298,0.11271958,-2.280544,-2.2499223,-3.3881094,-0.9667326,0.9132862,-2.0989487,-2.7361894,-1.1943841,1.5115597,-1.496772,2.8054414,-1.6002235,-0.8801121,-3.1291149,0.32013425,-0.8772439,2.288925,-0.504386,-0.827993,-2.3117101,-0.22355786,-0.315929,-2.1872213,-2.6384127,1.107474
connected_to,-1.6955277,-1.2520524,-2.7083006,0.2157929,0.57663655,1.0413169,-2.8632236,-1.112133,-0.9278659,1.1507909,2.154712,-1.6886214,2.4983346,-0.0102598835,0.527935,1.2299517,1.1688288,-2.284472,1.4174438,-1.5258635,-1.7077851,-0.81749487,-2.10197,-1.508322,1.7461941,-1.2722564,2.5978572,1.4969585,0.678463,1.9558878,0.534313,1.9867755
consists_of,0.14046131,-3.2413971,-2.1054068,0.74802655,-0.08195944,1.1353518,0.9874641,-3.2430625,-1.7985204,-0.790877,-0.83069295,-2.5831904,1.7037623,-1.9110614,1.5266945,-1.6981622,2.9278042,1.6783371,0.17585264,-1.9889545,0.93333185,2.8228545,-1.0163852,-1.0277067,-1.9085038,-1.7370224,2.773456,-0.47611153,-1.4122399,-0.6673629,-1.5044178,1.113687
contains,-0.6844852,-3.6988328,-2.0023978,0.14515129,-2.0583935,-2.8463147,0.9365755,-1.8608963,0.629541,-2.2529447,0.1586006,1.2083657,0.21836007,1.0879922,2.1161957,1.2037052,-0.3693543,-2.3545494,2.5226781,1.5834348,1.0536805,-3.290715,0.15994133,-2.9268706,0.39715257,-0.9952012,3.2957757,1.0112239,1.9570116,2.488487,-1.0530752,1.0222485
degree_of,1.7817398,-1.9329574,-1.2801503,-1.7723839,0.2482945,-2.097775,3.3469675,-1.9809787,-0.9586848,0.22525607,-1.9877315,-3.0220885,0.4538593,-1.3863753,0.9611076,2.0352302,1.0749096,1.8608245,-1.4784226,-1.7675158,-1.6910055,1.5588801,-0.7766162,-0.094133355,-2.3320706,-3.106903,-1.0565853,2.3943014,-0.47663018,-2.698442,0.36277843,-0.34293404
derivative_of,-0.44437695,-5.747857,0.015456997,-1.2800932,2.124001,-1.2245619,-0.72989583,0.61030716,-1.9215988,1.210556,1.0379378,-1.2972187,2.1209705,0.21096027,-0.79686224,0.5849076,-3.931999,-2.3986716,-0.5119464,-0.22543178,1.7182884,1.6566032,0.6708644,-1.9638745,-1.8833073,-2.9012134,2.0645604,-0.1703051,2.8300586,-0.47376478,0.63904226,2.0718112
developmental_form_of,0.66450125,-4.7989197,0.09884428,-1.0554065,-2.1220605,-1.9527675,2.0632257,-1.3072343,2.9609356,1.5312989,0.71837723,-1.7129614,0.028943818,1.2508221,-0.8216395,1.7773699,1.7009693,-3.0498703,1.0788535,-2.8525248,1.1776971,-4.650901,0.08589521,0.5278317,-0.89641273,0.246642,2.2778394,2.569764,0.0015738569,3.4013784,0.68246174,-2.2341893
diagnoses,-0.23872697,-1.233365,-3.7695825,-0.9133982,-0.9288188,-0.97759056,-1.2445683,-1.6626037,0.87902784,1.4015626,-0.16860668,-1.7816494,-0.9790932,1.5032321,0.053521264,3.810203,-2.3410103,2.2776246,-1.3096877,1.7767663,-1.9949394,1.1017478,0.82953703,2.129889,0.6525352,-2.2334182,-2.3042874,2.5950475,-2.287996,1.7240947,-0.6671432,0.62156904
disrupts,-2.3655722,-2.8244123,-0.5674072,-1.0793552,-3.2674112,-0.6444767,-0.19714285,-0.78259194,1.585242,-1.2093465,1.070352,-1.0616302,-0.2468224,1.086257,-1.7304122,-2.4331465,0.62574756,-0.16251378,-0.10285014,-2.84985,2.3549206,-2.9206386,0.17565233,-1.7419525,-0.8473466,-1.4684447,3.1149719,1.7873979,-0.19512428,-2.9873633,1.579662,-0.9166945
evaluation_of,-4.2002773,1.5942876,-2.9868844,-1.0166584,0.05167154,-2.178339,-1.5867139,-3.089421,-1.8360839,1.382615,1.1451788,-2.198152,-1.6959285,-0.19208746,1.6055768,-0.33028826,-0.11962855,-1.5972401,-0.28159633,-3.3321648,-0.68026054,4.9168215,0.724861,-1.53561,-0.091053724,-4.3482,2.343603,-0.16366082,1.2017409,-2.9235542,2.186993,0.24132948
exhibits,-1.0048461,-1.8560224,-0.64851105,-2.0025434,-1.3066051,-1.5419447,0.86817837,-0.9304443,-1.7918956,1.3956302,3.0483916,2.9152935,-0.5544502,0.0316786,1.2906411,-2.820681,-2.3907218,3.1056702,-0.32796004,0.7333153,-2.180055,0.5506431,-0.22493441,-2.171521,0.6269624,2.5023894,-1.4306922,1.6474454,3.357338,0.41095,0.33866388,-0.6428178
indicates,-3.2570348,-1.5623299,-2.338492,0.19538064,-0.2311917,0.11452867,-2.983856,-2.8785758,-2.0871649,1.0829471,-0.4262211,-1.5885005,-1.3716033,-0.6098771,2.6523676,-1.2718687,0.8774055,2.3214378,-0.049176916,-1.7647662,3.0701206,1.9396987,-2.8351038,1.1379964,-3.306476,-1.60216,1.3621889,1.9139186,0.15566865,1.9102118,-2.261621,-0.10111047
ingredient_of,-0.3722912,-3.3014839,-2.5295908,-1.1139418,-3.727324,-3.5578055,-1.6954427,-1.136107,-1.3772918,0.58999556,-0.7359125,-2.4945765,-0.5871427,-2.4342842,2.594706,1.1312182,-0.20367828,-2.5145955,-2.2973247,-0.68201077,2.4115715,-2.0664282,-0.34125856,-1.2418425,1.1723802,0.27997512,1.7605082,-1.8294033,0.974718,2.3617232,-0.1386042,-2.9670248
interacts_with,1.8406466,-1.9805764,-2.6979394,-1.733903,4.848511,2.014047,-1.9348512,-1.1950755,-3.4313538,0.6152203,-1.5912586,0.15324225,-4.214735,1.8641169,-0.14864022,0.36967316,-0.1305498,-2.7200835,2.800804,-0.4861697,3.7102225,0.27527863,0.28696957,-0.11220429,1.1650819,4.562324,-0.6934581,-0.33041582,-2.2029123,0.3813238,-0.061604254,-0.9342268
interconnects,-0.5627076,-1.4421905,-2.8995588,-0.2942925,1.3530134,1.8044156,-3.6615777,-0.8995222,-0.4442168,1.2509735,1.8893124,-1.6488982,2.608648,-0.4607708,-0.22462215,0.58936685,1.074492,-1.771594,0.40010422,-2.180106,-1.7001147,2.451214,-1.8904518,-0.7732399,-1.5707109,-1.8320181,1.398262,3.4207785,-2.6517122,1.3132952,-1.8547573,1.6261998
isa,1.7159013,-5.331477,-0.65205586,-0.6781863,-1.5080779,-1.4672512,2.3101432,-4.258866,-1.7948464,-2.6208384,1.4325845,0.17000343,-0.47073877,3.0494738,-1.3798401,-0.9528339,-1.32005,-1.7940934,0.7656521,0.8395293,-1.4554113,-2.2702038,0.08229237,-0.24848944,0.55062234,0.62280774,-4.7759113,-1.3484572,-1.0527726,2.923284,-1.1665659,0.2275687
issue_in,0.111245826,-1.6713716,-1.8965191,-1.6977528,-0.030763455,-2.164852,-0.15608215,-2.9250076,1.1972159,-2.6688395,1.4246924,1.1846412,-1.6994807,2.782781,-0.15314184,-0.5410523,0.22909081,3.117007,2.159523,-0.7268495,0.47643757,-2.4120562,0.26884007,0.35409513,4.2315774,-1.682739,0.9427035,-0.61230576,-0.55463016,2.9939613,-1.4221487,0.8102571
location_of,-3.0567174,-3.2084675,-0.15827313,-0.96861494,2.1527224,-3.6893854,1.4804035,-0.6440411,0.8154503,-0.057281084,-2.0551424,-0.5504379,0.9093893,2.366426,-1.9201344,0.72892195,-0.0647892,-2.576516,2.480339,-0.33431244,-0.21928366,3.7489147,0.751272,-0.12985773,-1.4096415,-3.3896773,0.2746752,0.43103832,0.85332865,-1.8966616,-1.8660027,0.4821954
manages,1.7871844,-3.0143218,-0.9399588,-1.969056,-2.0194142,-0.07983489,3.4021454,1.8080537,4.913534,-1.8156419,1.8353562,-0.6345918,-1.1853784,-1.3680105,-0.26658157,-1.8077077,0.12906727,0.30899832,1.87257,2.0873833,-0.45317203,1.6419686,-2.0185719,2.1044047,-2.0199656,0.5103904,-2.363241,-0.685794,-1.4188609,-2.9813554,-0.60053754,-1.523774
manifestation_of,-2.5600302,-0.89602166,-1.3322577,-1.2083937,-1.5582391,1.495271,3.2241592,-1.4391788,0.37686166,-1.4825939,-2.2150416,-2.081628,-3.0828629,-1.4269018,1.296247,-0.5181932,-0.6074949,0.90125823,-0.4509116,-2.8780127,-4.020663,-1.6015258,-0.30992463,-1.6499344,-0.5068687,0.080905154,-0.6215645,3.1592033,0.78015727,1.340101,-1.5021609,2.797162
