relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,0.79446685,0.66948915,-1.2352542,-1.0386082,-0.18739027,-1.1827731,-0.108000755,-2.5599,1.689215,1.1187986,0.12942962,-1.5515074,0.90577316,1.7228191,0.7443544,-2.3446753,-0.2031909,-0.39914855,0.2991814,0.27060607,-0.32086802,0.23682494,0.05340786,0.16475712,0.67319864,-0.48145697,-0.06607108,0.2812817,-0.0943237,-0.23219724,0.060887523,-0.15482205
term1,0.3286174,0.39563823,0.460931,-1.6550078,-0.6125498,-1.4754107,-0.991981,-0.39743486,0.7730718,0.9459849,-1.3423743,0.22584923,1.0868449,0.21273518,-1.3352453,0.17917097,0.053191885,-0.4301906,0.24916792,-0.53859544,-0.21637785,-0.31554475,0.9939798,-0.09323036,-0.2288656,0.34132645,-0.41604164,-0.5575966,-0.5056969,0.30979258,0.08726123,-0.08997903
term10,-0.39215624,-0.31722343,-0.32094356,-0.50850445,0.1804175,-1.9564257,0.4674073,0.75885826,0.88399625,1.0959808,0.4140971,0.883658,0.4995927,0.16695607,0.47095385,-1.2760054,-0.4393675,-0.5642107,-0.8202878,-2.4591577,1.1952322,-0.26486942,-1.2109606,-0.20927764,0.046370663,1.0147867,-1.5343714,0.89220846,1.1866344,-0.29688588,0.4488975,0.92310184
term11,-0.76951647,-0.70350593,-0.121716686,-0.7622784,0.60945183,-1.4647943,0.640149,0.9083595,0.4637002,1.3370591,0.09179424,-0.123329,1.0581865,3.634696e-05,0.48225266,-0.5379884,0.89924383,-0.34051836,-0.47144097,0.609448,-0.9377009,-0.89847064,2.1723557,0.86907035,-0.19192283,-2.202611,0.45775655,-0.16162005,-0.42188498,0.09901744,-0.8168194,0.18469715
term12,-1.1266503,-0.5279525,-0.9109885,-0.9379375,-0.623376,-1.4055649,-1.3352894,-0.9320753,-0.58822006,-0.7470457,0.26911658,-0.9152167,0.88806164,0.39311558,-0.017919082,0.3161885,-0.16805854,0.7554555,0.0948808,1.6387826,-0.62262726,-0.47946045,0.18314767,-0.27476642,0.16151313,-0.77464825,0.21702537,0.017108815,-0.7357029,0.18408012,-0.1830894,-0.27408972
term13,-0.6854453,0.62419,-0.36324564,-0.6832315,-0.1044701,-2.0254831,-1.7749854,-0.3064403,-0.95659596,-0.9178913,0.18479463,1.2417313,0.9852567,0.5320068,0.47484055,-1.8536748,-0.3272992,-1.1053056,1.2322066,-1.3783945,0.033428684,-1.4584391,0.6102524,0.8278687,-0.5525797,0.1542208,0.5471392,0.76672614,0.7979614,-1.2102431,0.0011877514,1.3385357
term14,0.48711947,-0.55021584,-0.1468617,-1.4879787,-1.1874838,-1.5879486,-1.0951185,0.2817068,-1.2892035,-0.9306413,-0.19752929,-0.9767624,1.5624142,0.0030124304,-0.3956522,-0.4051571,0.24870695,-0.029614137,-0.92619604,0.9679878,-0.55326563,0.9291803,-0.95061725,-0.75907445,-0.42757404,-0.5206502,-0.20895302,-0.06141341,0.46982557,0.7116405,0.88952136,-0.09284
term15,-0.15528841,-0.8462032,-0.40766552,-0.36317053,0.69119155,-1.4614526,-0.62805754,-0.2367666,-0.84037876,1.154998,-0.02970692,-0.20120156,-1.0742842,-0.9219862,-0.9771842,-0.43683118,-0.99417526,0.39538074,0.38621825,1.3816546,-0.45725057,-0.93028724,-0.45619154,-1.1943022,0.68590885,-0.74010783,-0.07698699,0.54118985,-0.23585062,-0.40708023,-0.28295308,1.0408025
term16,0.032809574,-0.30255103,-0.27427346,-0.927842,0.12056933,-1.1106814,0.18737167,-0.04383488,1.2939417,-1.1249119,0.22820698,-0.15240441,-0.9789684,0.77988523,-0.16191025,-0.22989008,-1.1462051,-0.38478932,1.5039204,0.3829629,0.6902224,-0.71588403,1.0721776,1.4475367,-0.4451279,0.05598,0.7914654,0.7291024,0.93297684,0.08692732,0.5422847,-0.37450442
term17,1.1080538,0.2865913,-0.9326647,-1.1760083,-0.6109161,-1.2624875,1.7624614,-1.7061911,-0.5430376,-1.8129401,-0.5691438,-1.2698308,1.0085891,-0.91310644,-0.8369699,-0.71823335,-0.26675987,-0.013173229,-0.22302803,-0.6220123,0.061171196,-0.1449345,0.04598634,-0.17675103,0.42233792,0.49695098,-0.6385699,-0.39636862,-0.030298624,-0.09212477,-0.08731735,-1.1517116
