relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,1.2071564,-2.0364938,-3.6016862,-0.48614758,-0.55781513,2.4461992,-2.494995,-2.8720071,0.96923393,3.5229325,-0.33664936,-1.3118471,1.0640776,-0.5028083,2.4543133,2.8035452,-0.36219898,1.9296083,-1.6717436,0.51662153,2.2325819,1.4263339,2.996939,-0.11802314,-3.973313,-0.2384125,0.72558594,-0.43473893,-1.326127,1.8508707,-1.1007273,-2.4678388
affects,-1.2253523,-3.4059284,0.3881101,3.4122558,-1.8978955,-2.4599378,1.3073865,0.53715074,-0.4676832,0.14948212,3.8368316,-2.8414855,0.7729579,3.6681418,-0.43627775,-2.2565162,-0.58506083,-0.29709393,-0.57293844,-3.8564777,0.07313566,-0.9387124,-1.0701699,2.6838837,-1.5769506,0.38626653,-1.7259016,-0.90275806,-1.8884072,-0.778905,-2.4839704,2.862582
analyzes,0.5790466,0.1313464,-0.29798597,-4.044176,-2.014234,-1.5665253,1.6911085,-2.3034065,4.149514,-0.416349,0.47750485,0.26324004,-2.7549214,0.06185892,0.00079737697,2.358737,0.65664935,-0.72990334,2.4528458,3.8274095,-3.6865835,1.9325259,0.7759688,1.5843381,-4.548031,-0.8280015,-0.567464,-2.5700622,2.1070647,0.33172184,-0.41053057,-1.2761761
assesses_effect_of,-0.116886355,1.1621873,0.15223922,-3.3554592,-1.2501196,-1.4783089,1.23814,2.8458917,-0.22421321,0.57011104,1.5651242,3.874477,-1.7017393,1.3192912,-0.72500885,1.5131992,-0.51816237,-0.536407,-0.5703478,3.475536,-2.6795537,-1.9605037,-0.38821414,-1.8848318,-1.0773954,-0.70235246,2.4061751,1.2706791,-0.907194,-1.5564567,2.938569,2.009616
associated_with,-2.4474595,-3.1979947,-0.8602381,-3.882762,-3.5894878,-2.0411704,0.3439757,1.5750515,0.09627194,0.06971449,-0.3018012,2.8321803,-0.31997654,-0.57428616,-5.371079,-0.8841541,-3.5463345,-0.24136999,1.4053918,2.4729998,-0.7498307,1.9726717,-0.36645833,-2.0081227,1.1031814,1.7174455,-2.2183325,1.6921855,-0.8286032,-0.2101374,-1.3552325,2.436494
carries_out,-0.6634433,-2.7485797,-1.1386869,-1.9914198,-3.082785,-0.7316409,-0.8589581,0.086400755,-0.3834852,-2.182326,0.6638223,0.44510603,-0.75272,-0.9624319,0.950279,4.988014,-0.27677682,2.4249418,0.66218394,0.49335033,2.1548827,-0.27378803,-2.1237516,-1.3153249,-0.035911344,-0.9992563,-2.6021717,-2.9839423,-0.5054167,-1.2530445,4.021489,-0.11773407
causes,-1.4294398,0.8927854,-1.4349568,1.6259828,-2.2950742,-1.519913,0.16269979,-0.27075797,-2.1546662,1.2811825,-2.0666976,-0.6336633,-0.7990332,2.386208,-3.153516,1.3520317,-2.3805788,0.29103237,2.914024,-0.44177163,0.5526734,1.1875429,-1.5171969,-1.9343703,-0.9675228,0.49920496,-2.9250124,-1.050444,-2.3052664,-1.9923401,1.0777245,-0.6139909
co-occurs_with,0.39698413,1.5971764,-2.2747262,-1.1196133,-3.1904137,0.91467875,1.1500003,0.7181282,-2.3319778,0.67246807,-1.0679713,1.1995013,2.9572487,-0.894811,1.849159,-0.34260714,1.3614295,-1.9483404,-0.5637803,3.0920646,1.2646679,-0.78477734,-3.9906607,1.4398487,-0.85304135,1.2938846,-2.3882015,-2.2100217,-1.5558023,-2.198452,-0.17027342,-2.121298
complicates,-3.5109444,2.6189046,-0.86004794,2.005703,-1.4266344,-1.8983393,0.84716356,2.4029536,-1.367991,0.8742886,-1.852733,1.1848457,1.4616852,3.2844439,-1.8334033,-2.5676768,0.6839073,-0.6095272,1.1751605,-3.1271849,-2.3425574,-0.91897404,-1.9841236,-1.1764874,-1.1266683,0.25512922,-1.3115526,-0.24799751,-2.119623,-3.4109254,1.5769422,1.4656883
conceptual_part_of,-1.8574342,0.101945445,-1.1032677,-2.5675251,-3.2627895,0.98513216,-2.1729505,0.28898147,-2.2103696,2.059843,1.3561009,0.064205706,-1.1852175,-1.2477345,0.30431363,-2.115933,1.837885,-0.6563102,-2.1812682,0.46632642,1.8803403,0.33574662,0.6513953,-1.9686927,-1.5534501,-3.6848733,1.5707676,-1.180993,0.32476848,-1.8044215,1.6364864,-2.1850424
conceptually_related_to,-3.2988799,-1.5411335,-1.811135,0.52213234,-1.3652272,-2.0080457,-0.13971326,-2.1353269,-0.42453578,-1.8642155,-2.173733,1.0418583,3.1986616,0.3485052,1.2706122,2.313295,-0.57018334,-0.53649706,3.3596156,0.6129206,0.16453332,2.380447,-0.14768763,-0.56551534,-3.904669,-0.6255252,0.40449798,0.48137575,-3.849138,1.1412178,-0.21098444,0.5065054
