,EpochLoss
0,5.276261965433757
1,2.2510263919830322
2,0.4684428522984187
3,0.08352298786242802
4,0.10720101247231166
5,0.11531169712543488
6,0.10280517488718033
7,0.09694880495468776
8,0.09036983301242192
9,0.07114472488562266
10,0.05585488801201185
11,0.03657792694866657
12,0.018978338067730267
13,0.013663671600321928
14,0.00538904732093215
15,0.00252898126685371
16,0.0017765117421125372
17,0.0008856691614103814
18,0.0005319043799924353
19,0.00039794252370484173
20,0.00028609231715866673
21,0.00018056664460649094
22,0.00011973931153382485
23,8.977746620075777e-05
24,7.619911048095673e-05
25,6.689013389404863e-05
26,5.904748468310572e-05
27,5.267465894576162e-05
28,4.601761247613467e-05
29,4.184190159624753e-05
30,3.8510960924516745e-05
31,3.6069415121649705e-05
32,3.3139816271917276e-05
33,3.154784341556175e-05
34,2.9809010205402348e-05
35,2.8155112280122314e-05
36,2.7396342678306002e-05
37,2.5581184672773816e-05
38,2.488550611208969e-05
39,2.3984749229081597e-05
40,2.297299640000953e-05
41,2.248893785387433e-05
42,2.1771818258760806e-05
43,2.103435933046664e-05
44,2.0118082223537687e-05
45,1.929587233462371e-05
46,1.893787217947344e-05
47,1.8553014645779815e-05
48,1.821557755950683e-05
49,1.7636866080768716e-05
50,1.7187364695322078e-05
51,1.6561767552047968e-05
52,1.62506554867529e-05
53,1.5760441783641e-05
54,1.5332361120575417e-05
55,1.4932733696089903e-05
56,1.4623095921706408e-05
57,1.453582171961898e-05
58,1.412137680745218e-05
59,1.3838887753081508e-05
60,1.3348445463634562e-05
61,1.3158924048184417e-05
62,1.2960610850617135e-05
63,1.2606950501018824e-05
64,1.2472676644392777e-05
65,1.2044591737018587e-05
66,1.1950845267468443e-05
67,1.1881263162649702e-05
68,1.150770761645011e-05
69,1.113982216338627e-05
70,1.1042599301921049e-05
71,1.0877055804788446e-05
72,1.0637357869806388e-05
73,1.0458740992665602e-05
74,1.0387517249910161e-05
75,1.0076026834819155e-05
76,1.004128383404653e-05
77,9.707557486156778e-06
78,9.632890396460425e-06
79,9.436492897899976e-06
80,9.290006952748323e-06
81,9.208431341297304e-06
82,9.031101095994623e-06
83,8.877384971128777e-06
84,8.68652356681802e-06
85,8.712694883191338e-06
86,8.429914790516099e-06
87,8.279354309100503e-06
88,8.262644162944829e-06
89,8.051687473198399e-06
90,7.97190265681517e-06
91,7.792965637539359e-06
92,7.716322215856053e-06
93,7.660072090705702e-06
94,7.392766595633778e-06
95,7.345983703999082e-06
96,7.246754194056848e-06
97,7.08878496880061e-06
98,7.062200590250238e-06
99,7.02720050564191e-06
100,6.840724230035751e-06
101,6.7939231485070195e-06
102,6.720030341966776e-06
103,6.618453729364167e-06
104,6.514819688163698e-06
105,6.466650575021049e-06
106,6.3709453570481855e-06
107,6.18735869769201e-06
108,6.220914049966571e-06
109,6.162377151971062e-06
110,6.014534240724363e-06
111,5.941173033837306e-06
112,5.93686036154395e-06
113,5.88400219688386e-06
114,5.792756231433789e-06
115,5.725839400838595e-06
116,5.630454779748106e-06
117,5.548489752982277e-06
118,5.454191826477957e-06
119,5.50091666203419e-06
120,5.423075587411101e-06
121,5.327070994098904e-06
122,5.238139237917494e-06
123,5.182444965612376e-06
124,5.089064112932344e-06
125,5.042220739899979e-06
126,5.008328419838411e-06
127,4.965220341546228e-06
128,4.851851372222882e-06
129,4.78809109457264e-06
130,4.77702072506266e-06
131,4.715580113649291e-06
132,4.661928566444355e-06
133,4.6288564590213355e-06
134,4.5564026246817475e-06
135,4.484869956892605e-06
136,4.501281485621196e-06
137,4.428686073273032e-06
138,4.390250827176108e-06
139,4.329005150793819e-06
140,4.310152083538317e-06
141,4.284696766868971e-06
142,4.184108699215964e-06
143,4.1587906404553605e-06
144,4.107487408570402e-06
145,4.078754197204641e-06
146,3.994372491433751e-06
147,4.00153840018902e-06
148,3.985074651306301e-06
149,3.911861843638083e-06
150,3.903389445743717e-06
151,3.85994826501701e-06
152,3.775445141703434e-06
153,3.76361102401764e-06
154,3.709995401853424e-06
155,3.734648241030906e-06
156,3.6690544220618904e-06
157,3.6563081569814435e-06
158,3.5734340144699672e-06
159,3.5542645946406992e-06
160,3.520907133254999e-06
161,3.5356103277687603e-06
162,3.4872615136312866e-06
163,3.435649356712626e-06
164,3.3916015430198363e-06
165,3.3546100439707516e-06
166,3.3565640175462854e-06
167,3.2891556808560076e-06
168,3.28879514199798e-06
169,3.2650894657611693e-06
170,3.2234852369583678e-06
171,3.2067333298376375e-06
172,3.181777174177114e-06
173,3.1495346017133366e-06
174,3.1108344652845212e-06
175,3.1183587149522887e-06
176,3.1054870911854473e-06
177,3.043592035586092e-06
178,3.014648503570546e-06
179,2.9859267366797817e-06
180,2.992106222639753e-06
181,2.9594166335300542e-06
182,2.8969170671189204e-06
183,2.9090959590879115e-06
184,2.887492807227924e-06
185,2.869099337961719e-06
186,2.8070516388349156e-06
187,2.7756975669035455e-06
188,2.7763997726045395e-06
189,2.757197838339683e-06
190,2.710602833152128e-06
191,2.7483489854300083e-06
192,2.712891500777914e-06
193,2.657015405323667e-06
194,2.605655481602298e-06
195,2.6267684158180296e-06
196,2.5912925138982246e-06
197,2.591418403123195e-06
198,2.527702993878241e-06
199,2.5388007998117246e-06
