,entity
0,cell_function
1,carbohydrate
2,organ_or_tissue_function
3,biologic_function
4,pathologic_function
5,activity
6,cell_component
7,enzyme
8,lipid
9,reptile
10,therapeutic_or_preventive_procedure
11,neuroreactive_substance_or_biogenic_amine
12,experimental_model_of_disease
13,antibiotic
14,professional_or_occupational_group
15,qualitative_concept
16,sign_or_symptom
17,research_activity
18,laboratory_or_test_result
19,organism_attribute
20,tissue
21,body_part_organ_or_organ_component
22,organic_chemical
23,disease_or_syndrome
24,organism_function
25,receptor
26,chemical_viewed_structurally
27,finding
28,embryonic_structure
29,family_group
30,natural_phenomenon_or_process
31,anatomical_abnormality
32,mental_process
33,cell_or_molecular_dysfunction
34,virus
35,clinical_attribute
36,conceptual_entity
37,patient_or_disabled_group
38,molecular_biology_research_technique
39,molecular_function
40,genetic_function
41,fully_formed_anatomical_structure
42,cell
43,immunologic_factor
44,clinical_drug
45,amino_acid_peptide_or_protein
46,chemical_viewed_functionally
47,social_behavior
48,group
49,individual_behavior
50,inorganic_chemical
51,environmental_effect_of_humans
52,physiologic_function
53,biomedical_or_dental_material
54,rickettsia_or_chlamydia
55,regulation_or_law
56,amphibian
57,language
58,laboratory_procedure
59,diagnostic_procedure
60,acquired_abnormality
61,pharmacologic_substance
62,medical_device
63,nucleic_acid_nucleoside_or_nucleotide
64,mental_or_behavioral_dysfunction
65,vitamin
66,body_substance
67,mammal
68,occupation_or_discipline
69,food
70,steroid
71,neoplastic_process
72,injury_or_poisoning
73,fungus
74,human
75,hormone
76,hazardous_or_poisonous_substance
77,bacterium
78,invertebrate
79,congenital_abnormality
80,plant
81,population_group
82,health_care_activity
83,anatomical_structure
84,organophosphorus_compound
85,governmental_or_regulatory_activity
86,organism
87,age_group
88,health_care_related_organization
89,body_system
90,indicator_reagent_or_diagnostic_aid
91,drug_delivery_device
92,biologically_active_substance
93,manufactured_object
94,element_ion_or_isotope
95,phenomenon_or_process
96,geographic_area
97,body_location_or_region
98,body_space_or_junction
99,alga
100,gene_or_genome
101,research_device
102,vertebrate
103,professional_society
104,idea_or_concept
105,organization
106,self_help_or_relief_organization
107,quantitative_concept
108,behavior
109,nucleotide_sequence
110,fish
111,group_attribute
112,occupational_activity
113,human_caused_phenomenon_or_process
114,substance
115,bird
116,spatial_concept
117,classification
118,amino_acid_sequence
119,molecular_sequence
120,educational_activity
121,eicosanoid
122,physical_object
123,temporal_concept
124,animal
125,machine_activity
126,chemical
127,archaeon
128,intellectual_product
129,daily_or_recreational_activity
130,functional_concept
131,entity
132,event
133,biomedical_occupation_or_discipline
134,carbohydrate_sequence
