,entity
0,food
1,individual_behavior
2,indicator_reagent_or_diagnostic_aid
3,laboratory_procedure
4,mental_process
5,genetic_function
6,hazardous_or_poisonous_substance
7,cell_or_molecular_dysfunction
8,neuroreactive_substance_or_biogenic_amine
9,cell_component
10,body_system
11,nucleic_acid_nucleoside_or_nucleotide
12,social_behavior
13,experimental_model_of_disease
14,enzyme
15,body_part_organ_or_organ_component
16,cell
17,disease_or_syndrome
18,molecular_function
19,anatomical_abnormality
20,environmental_effect_of_humans
21,injury_or_poisoning
22,organic_chemical
23,group_attribute
24,vitamin
25,anatomical_structure
26,behavior
27,bacterium
28,clinical_attribute
29,age_group
30,steroid
31,geographic_area
32,organism_function
33,body_space_or_junction
34,receptor
35,immunologic_factor
36,physiologic_function
37,eicosanoid
38,phenomenon_or_process
39,hormone
40,occupation_or_discipline
41,manufactured_object
42,lipid
43,diagnostic_procedure
44,antibiotic
45,invertebrate
46,sign_or_symptom
47,chemical_viewed_structurally
48,mental_or_behavioral_dysfunction
49,molecular_biology_research_technique
50,pathologic_function
51,neoplastic_process
52,self_help_or_relief_organization
53,animal
54,cell_function
55,congenital_abnormality
56,carbohydrate
57,mammal
58,reptile
59,plant
60,medical_device
61,patient_or_disabled_group
62,daily_or_recreational_activity
63,biologic_function
64,therapeutic_or_preventive_procedure
65,classification
66,chemical_viewed_functionally
67,pharmacologic_substance
68,organization
69,organism_attribute
70,conceptual_entity
71,research_activity
72,natural_phenomenon_or_process
73,machine_activity
74,qualitative_concept
75,health_care_activity
76,organ_or_tissue_function
77,substance
78,population_group
79,biomedical_or_dental_material
80,virus
81,governmental_or_regulatory_activity
82,acquired_abnormality
83,inorganic_chemical
84,laboratory_or_test_result
85,fungus
86,embryonic_structure
87,rickettsia_or_chlamydia
88,finding
89,body_location_or_region
90,amino_acid_peptide_or_protein
91,human
92,fully_formed_anatomical_structure
93,organophosphorus_compound
94,carbohydrate_sequence
95,health_care_related_organization
96,biologically_active_substance
97,human_caused_phenomenon_or_process
98,professional_society
99,physical_object
100,molecular_sequence
101,archaeon
102,regulation_or_law
103,amphibian
104,event
105,occupational_activity
106,professional_or_occupational_group
107,tissue
108,family_group
109,intellectual_product
110,educational_activity
111,research_device
112,entity
113,temporal_concept
114,gene_or_genome
115,element_ion_or_isotope
116,group
117,spatial_concept
118,vertebrate
119,fish
120,nucleotide_sequence
121,clinical_drug
122,organism
123,drug_delivery_device
124,bird
125,quantitative_concept
126,language
127,alga
128,biomedical_occupation_or_discipline
129,idea_or_concept
130,body_substance
131,activity
132,chemical
133,functional_concept
134,amino_acid_sequence
