,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,-2.8075938,0.8223022,0.34256092,0.43216142,-2.7137468,-2.493274,0.57802224,3.3498263,-1.3367617,-1.8907642,0.49734032,1.6484115,0.59353167,-0.7707055,2.427454,1.9638021,0.4164578,-0.9146942,-0.34384274,-0.3492428,1.3320132,1.9238758,-1.2848139,-0.7608338,3.1863124,-0.74529165,2.4894092,1.8175507,1.3195741,-1.0568639,-1.1182505,-0.8724309
burma,0.32939646,-0.14442329,-0.8616543,-0.45855296,-0.13657688,1.8083732,0.7298986,0.8166042,-0.64939517,-0.89746916,-0.49981138,0.528148,-0.13550104,0.13123964,1.724126,0.25088674,-1.0172216,1.0558758,1.27915,-0.726949,-1.3044254,-0.8606932,-2.405189,1.9578358,1.5199038,1.6581627,-0.14273727,1.6268725,-0.07537564,-0.69317824,1.0325898,-0.3474644
china,-2.2278879,-0.0976704,0.061934914,-1.148879,-0.19578226,0.05019967,0.24626963,1.506705,-0.036958408,-1.9544207,-0.12095851,1.6492422,0.06884131,0.8569858,1.4094477,-0.4624694,-0.11127498,-0.2611119,0.32988477,1.6986965,-0.67161727,0.9230231,-1.5106475,-0.09581204,1.8644966,-0.25602007,-0.42492923,0.3219377,-2.3250487,-0.5425237,1.9639539,0.35583663
cuba,-0.6776355,-0.21467769,-1.6535398,-0.1510636,-0.0643778,0.73651206,0.26580054,3.080679,-0.20586991,-0.0772167,0.43481767,1.5552866,-0.42652068,0.6647255,2.2101402,-1.1601436,0.15044084,-0.43285164,2.2584631,2.5335531,-0.16298838,-2.121789,-2.0877419,0.5876195,3.130528,-1.1269287,-0.70048434,3.5685678,1.0317295,-3.203017,1.0937428,-2.3872833
egypt,-0.32528648,0.038689345,-0.50986075,-0.13279156,-1.2698531,0.27529275,-0.002722682,0.1987846,-0.7727166,-0.8002631,-0.6477853,-0.095848374,0.358191,0.44564837,1.3797654,-0.701907,-0.8260864,1.5226824,-1.1814741,-1.6785607,-1.47123,-0.12193534,-0.44316602,-0.27003285,1.9769884,0.66029245,0.66387755,2.3785193,0.17013164,-0.6697302,0.04077223,0.07484034
india,-1.3133807,-0.9848684,-1.8168892,-1.0606871,-0.27895233,-0.73215187,-0.30431074,0.90775156,-0.68331957,0.7986948,-1.2704552,1.6734735,2.1909113,0.20273246,2.3087027,-0.59062105,0.99031514,1.6642063,0.926249,-1.815521,0.69750047,1.6336542,-2.6018517,-0.2833673,-0.858425,-0.46011016,0.18924081,3.2112968,-0.4293284,-4.503546,-0.11079985,-0.34308708
indonesia,2.167746,-1.1337515,-1.7536877,-0.17329977,-0.26601902,-0.08652754,-0.5469016,1.1133085,-0.2535,-0.5600092,-0.9894146,1.0464195,-0.6944255,0.5758852,2.5157363,1.8706748,1.5365881,3.6184008,1.7516434,-1.5991517,-2.3312716,1.7632298,-2.8935966,3.5786707,0.8377033,-1.8612578,-1.4715809,2.559527,2.8331885,-2.7040854,2.1213112,-0.8362015
israel,-1.1243608,-2.7109597,0.6620514,-2.7556643,-0.6428127,0.17883569,-1.6521348,-0.14018106,-2.4576669,-1.0807807,-2.0043416,-0.639353,-0.9626372,-0.70117015,2.557523,1.5347908,0.21092483,-3.3387136,-1.5854905,-3.7932398,-1.1133875,-2.4108748,-0.78801614,0.9485622,0.78301495,-0.63645166,1.8586601,4.3562727,-1.9101855,-2.3743505,-1.0283885,2.5610747
jordan,-0.075160965,-2.2915344,-1.1919509,-0.003557044,-1.3784972,-2.6896272,0.58675313,2.1697235,-2.2573242,-1.2883795,-1.4168135,-0.5482388,0.27923,1.2822014,2.356361,-0.47576696,0.34197298,5.1549654,-4.342881,-2.6891122,-2.1191394,1.0850897,-3.0442507,2.3645213,4.2054777,-2.6355922,-0.50002253,0.73355854,-1.1367623,0.46015596,1.2616501,-0.37025058
netherlands,-0.0027207644,-0.17716557,-0.86858165,0.55355185,-2.4283826,0.90647256,-0.6659631,0.69314575,-1.6075674,1.2316722,1.1061447,0.7053013,-0.52569705,-0.5180343,2.5670965,2.388617,0.87956905,0.78646547,3.2061167,-1.618118,0.94529784,-1.7917651,0.8880576,0.24872804,3.9691048,-3.1283023,2.1428583,2.374011,0.581112,3.6781979,-0.73574173,0.4808076
