,entity
0,cell_component
1,body_system
2,nucleic_acid_nucleoside_or_nucleotide
3,social_behavior
4,experimental_model_of_disease
5,enzyme
6,embryonic_structure
7,cell
8,disease_or_syndrome
9,molecular_function
10,anatomical_abnormality
11,environmental_effect_of_humans
12,injury_or_poisoning
13,organic_chemical
14,group_attribute
15,vitamin
16,anatomical_structure
17,behavior
18,bacterium
19,clinical_attribute
20,laboratory_procedure
21,age_group
22,steroid
23,geographic_area
24,organism_function
25,body_space_or_junction
26,fish
27,receptor
28,immunologic_factor
29,group
30,eicosanoid
31,phenomenon_or_process
32,cell_or_molecular_dysfunction
33,hormone
34,occupation_or_discipline
35,manufactured_object
36,lipid
37,diagnostic_procedure
38,antibiotic
39,mental_process
40,invertebrate
41,sign_or_symptom
42,chemical_viewed_structurally
43,mental_or_behavioral_dysfunction
44,molecular_biology_research_technique
45,pathologic_function
46,neoplastic_process
47,self_help_or_relief_organization
48,neuroreactive_substance_or_biogenic_amine
49,animal
50,cell_function
51,congenital_abnormality
52,carbohydrate
53,alga
54,reptile
55,plant
56,medical_device
57,patient_or_disabled_group
58,biologically_active_substance
59,individual_behavior
60,biologic_function
61,physiologic_function
62,therapeutic_or_preventive_procedure
63,chemical_viewed_functionally
64,pharmacologic_substance
65,organism_attribute
66,conceptual_entity
67,drug_delivery_device
68,research_activity
69,genetic_function
70,natural_phenomenon_or_process
71,machine_activity
72,qualitative_concept
73,health_care_activity
74,organ_or_tissue_function
75,substance
76,population_group
77,biomedical_or_dental_material
78,virus
79,governmental_or_regulatory_activity
80,acquired_abnormality
81,inorganic_chemical
82,mammal
83,laboratory_or_test_result
84,body_substance
85,rickettsia_or_chlamydia
86,finding
87,body_location_or_region
88,fully_formed_anatomical_structure
89,educational_activity
90,organophosphorus_compound
91,food
92,hazardous_or_poisonous_substance
93,carbohydrate_sequence
94,entity
95,health_care_related_organization
96,occupational_activity
97,human_caused_phenomenon_or_process
98,professional_society
99,language
100,molecular_sequence
101,archaeon
102,indicator_reagent_or_diagnostic_aid
103,body_part_organ_or_organ_component
104,amphibian
105,human
106,professional_or_occupational_group
107,tissue
108,amino_acid_peptide_or_protein
109,regulation_or_law
110,family_group
111,intellectual_product
112,research_device
113,temporal_concept
114,organization
115,fungus
116,gene_or_genome
117,element_ion_or_isotope
118,activity
119,spatial_concept
120,nucleotide_sequence
121,clinical_drug
122,organism
123,quantitative_concept
124,biomedical_occupation_or_discipline
125,idea_or_concept
126,daily_or_recreational_activity
127,event
128,chemical
129,vertebrate
130,bird
131,functional_concept
132,classification
133,amino_acid_sequence
134,physical_object
