relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,-3.1188474,2.7196214,-1.2559099,-0.11454613,-0.6675937,-1.1149648,0.26550266,-0.28857383,-0.52074665,1.0137767,-0.5983848,-0.047563452,-0.154026,0.78639984,1.584026,-2.2022855,-7.9280243,-4.4491997,5.200028,-2.2666514,2.244633,-4.29891,4.373234,-7.807709,9.350118,-1.7982723,6.0422277,3.0232446,3.3378124,-0.5668334,0.12007437,0.17675707
aidenemy,1.1010091,2.3703616,-0.48744142,0.3997851,-1.2996957,-0.811966,0.318023,-2.6298623,0.19484395,0.42322615,3.4165914,-1.5481042,1.093181,3.6276712,2.3543143,-3.5933638,2.5749469,-1.0774614,0.65182817,2.740154,2.6330924,0.3920887,0.70447576,-0.023483934,1.6142173,-2.053083,-3.3066382,-0.55076087,-0.4856683,1.5818658,0.47470656,2.1317468
attackembassy,1.1660595,2.664561,4.064806,2.1081374,-0.15036643,-2.6360722,-2.3239074,-3.1578708,0.5171538,0.3787084,1.3161451,0.47849855,0.60382825,1.7394044,0.5637196,-3.5123825,1.9915262,-0.7911244,-2.7461872,0.6580647,-1.8804954,-4.3014793,-4.644848,1.8367592,-3.7685926,-2.8094888,-1.1362675,1.1266737,-4.9253545,0.2099195,-5.139899,3.2914453
blockpositionindex,-1.5276905,0.57243717,0.18299375,1.7284466,-2.5133739,-1.8489306,-0.768929,-1.6190734,2.029469,3.322461,-4.4352784,0.053967994,1.0751029,1.3370084,-1.5140294,-1.2122977,-5.0192857,2.4192452,1.0581915,-0.31874013,2.4530342,-1.251182,2.7757888,2.8200715,0.81571615,5.610191,3.5870223,-2.2112832,-0.9210186,-2.6468346,4.0813866,3.7510204
booktranslations,0.85901254,-0.08696234,-1.6664357,0.4100994,-0.5214309,-0.5584159,0.770602,-1.0686673,1.6200094,-1.3653834,0.5970391,-1.6330562,0.11574291,1.5193087,-3.5424724,-1.3512111,1.6438493,3.50409,4.025395,1.175946,-0.3711012,1.4594178,-1.5804763,-0.47177523,1.3697044,5.0684075,-6.748023,-2.1572385,3.8796563,-1.2486069,0.47816288,6.10713
boycottembargo,-0.068832874,1.8942008,-1.959799,0.25805926,-0.4389524,-2.4795697,-1.8506017,0.2231535,-1.2377582,-1.0564128,1.147319,1.170756,-0.18123911,0.32411042,0.97445434,-3.3607085,-5.0885415,-0.084254496,7.344919,4.817811,0.90971655,3.1986005,4.891453,-2.053061,-4.368648,4.961123,-0.19261572,-4.2401295,3.2610316,0.87146837,2.4078248,1.9455316
commonbloc0,2.4264781,-1.9225652,0.04524582,-0.1503244,-1.5069301,0.8623963,-2.1091733,-0.92439187,-0.54826826,1.7371438,2.158383,-1.8282651,2.9318302,2.626922,-1.6128402,-3.4014604,-1.7358624,1.8803993,-0.4452723,5.4943743,-2.2347522,0.7217371,0.639566,1.8333719,-6.4115267,1.818524,2.829997,3.1758296,4.3894906,5.8854504,1.4123096,-1.0129185
commonbloc1,2.0966458,1.5037234,1.3160838,1.3857785,-0.37567025,-2.0096607,-0.31434944,0.6918311,0.25884753,0.7951386,-1.0172608,0.6875327,-2.4364276,-2.453436,-0.24466866,-0.16558571,5.68665,-2.3283222,1.2783375,2.049834,-0.7266906,0.097920075,0.34402278,-3.4177737,-0.5935121,0.23778889,1.0806999,-2.3976321,-1.1824496,-4.9223003,2.0604773,0.10482446
commonbloc2,-1.1017818,-0.26058945,-1.8852783,-0.2816209,0.33544934,0.1942134,0.49845347,-2.0374978,0.57368326,-4.1090903,3.9541504,-2.23348,0.51277095,0.16122267,2.191128,-1.158401,-8.561117,-1.2721602,-1.4888456,-3.0542738,-5.6526036,-1.2593504,-2.9634547,3.8681898,0.5166508,-1.0347627,-1.5176865,-0.43865737,0.108604856,3.5749786,2.1389847,-0.29914257
conferences,2.1034174,-2.044043,-1.1393917,-1.8883306,1.7929507,1.2443285,2.484635,-2.880492,1.0498794,-0.12478594,-0.18691042,0.3152202,2.3645334,1.290438,-2.7290637,-0.920539,-1.9126112,-4.659902,1.9591783,-0.73839426,-3.503761,0.5190617,2.0432045,0.17672108,-4.3115187,1.0314064,-0.24704656,-3.063778,2.999951,-1.6917042,-7.3327017,5.338778
