relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,-0.2684567,-1.3147389,0.023281645,-1.7401326,-0.022049453,-1.1880612,1.9697342,1.3372217,1.5235429,0.48210028,0.19587246,-0.49362662,1.4183414,0.53079087,-1.0082877,0.7830777,0.13967507,-1.7177112,0.63208026,1.1158054,-0.24430753,-0.3824497,-0.36249375,-0.7716454,-0.28061214,-0.4148752,0.55430704,-1.7261479,-2.2225955,0.71262413,-3.5808034,-2.4155462
term1,-0.05573725,0.43010673,0.8606451,-0.75609183,-0.43053252,0.10135411,1.0865833,0.43788207,-0.665983,-0.47781458,-1.1556219,0.9563045,1.4252709,-0.4799866,-0.8299446,1.036007,0.6808334,0.22183758,-0.8304346,-1.1145825,-0.8628317,-1.5547206,0.54981464,-0.2620672,-0.45294583,-1.2142773,0.9786486,-2.1377716,0.8052954,0.092396066,0.045750838,-0.92560875
term10,0.03743539,-0.7173665,-0.024577353,-1.3487747,-0.55687654,0.3591315,0.9553011,-0.059239447,0.958242,-0.3572287,0.36351502,-0.3008873,0.5227885,-0.24541435,-1.4357781,-0.13772233,-0.022788132,1.4657382,-0.705185,0.5794094,-0.46306887,0.34998718,-0.8938732,0.035161726,-0.30927637,1.0635698,1.0320845,-0.87156224,-1.4138532,-0.7584226,0.67598987,0.70863736
term11,-0.45986596,0.17669305,-0.25640762,-0.8324611,-0.3372793,-0.0540975,0.83992213,-0.021622071,0.75991815,-0.628915,0.21071965,-0.53818417,0.8085365,0.7593822,-0.79117805,-0.39226726,0.105442345,0.7803273,0.19312586,0.27777195,0.07305154,0.20660706,-0.09521609,-0.10713824,-0.40869713,0.47717512,0.77678674,-1.0530083,-0.42756078,-0.5151889,0.40219304,0.7862511
term12,0.35537493,-0.5227165,0.23924866,-1.3558075,0.19154668,-0.3427949,-0.6943257,-0.23544519,-0.5786383,0.5231294,-0.06963581,0.6896895,-1.2923825,-0.50452036,-0.39033577,-0.8946166,-0.016004156,0.18720004,-0.27125657,-0.1344109,-0.9830705,-0.8640073,1.2282379,0.84944993,-0.055367358,-0.17979725,0.2904922,-1.8090863,-1.3321524,1.3199235,-1.4710795,1.830484
term13,-0.3148523,-0.10832207,0.6126617,-1.192257,-0.68579406,0.79542387,-0.958877,-1.1173265,0.030719547,-0.8595456,0.052401442,0.17691566,-0.9106351,0.09566812,-1.6601936,-0.69943357,-0.47973457,-0.34485212,-0.25389665,-0.3996197,0.20097722,-0.59411293,0.3866503,0.88270843,0.6244842,-0.86592704,0.7710339,-0.9915688,-0.75576115,0.77862453,0.40538424,0.6204453
term14,1.236623,-0.6279948,0.39592838,-1.2910887,-0.2735777,-1.4017301,-1.1409249,-0.4477137,0.36809936,0.31994396,-0.41573495,0.8860931,-0.8781851,-0.053803194,-1.2476302,2.0930748,-4.330185,0.4766661,-0.36080328,1.374505,-2.1397028,-0.083330624,2.6995158,1.4603142,-0.50179327,-1.0379161,0.30126616,-2.271941,0.6744858,-0.12034331,-1.2636589,0.915677
term15,-0.17262952,0.105418295,-1.1316276,-0.8034356,0.25737077,-0.02585487,1.0931082,-1.184066,-0.84601283,0.16645917,0.32170942,0.14780717,-0.8875706,-0.03517311,-0.7981017,-0.2777067,0.38011125,-0.46008983,0.29429972,-0.2909793,0.42455694,-0.015331106,-0.35490853,0.16693076,0.26203755,-0.25895375,-0.6417449,-0.89629495,0.07760901,0.31994185,-0.4649211,-0.20696416
term16,0.12227706,0.042918988,-0.28355074,-0.6147104,-0.07460332,-0.08183414,-0.85701054,0.30522528,-0.22365,0.13797833,0.04912612,-0.028338637,0.91119486,-0.22966978,-0.48055258,-0.28349233,0.39266777,0.30657715,0.10957232,-0.07443374,-0.024685374,-0.08801674,-0.048243552,-0.16511846,-0.27841917,0.04859316,-0.87787443,-0.97368324,-0.020634426,-0.09281293,-0.2392927,0.040481396
term17,0.013299407,2.2837331,1.0210406,-1.4806674,2.1622698,-1.0646044,-1.2348883,0.27307573,0.8704389,-1.3091353,0.8795163,-0.94296026,-1.5082663,0.962591,-0.9408016,0.018787043,-0.20136735,-0.8080027,-1.3638902,-0.971719,-0.39120567,-0.73268646,-0.8279954,-2.1937566,-1.0602521,0.77022725,0.16147934,-1.4974817,-0.33367676,0.12301507,0.7312329,1.1352584
term18,0.7227652,-0.9854638,-0.56103903,-1.1171485,-2.417455,-1.2222085,1.1938586,0.37594777,1.3230815,-0.6883589,-1.2514228,-0.72005576,-0.6260044,-0.6276708,-0.62550205,1.2674478,-1.8593068,-0.6952524,-1.1474956,0.37280643,-1.9722857,-0.63650995,-0.41423583,-0.60000753,0.8787671,1.5006512,-0.91677654,-2.050496,0.93295187,-0.9083701,-0.046913642,1.1877888
term19,-2.0399258,0.4854567,-0.47801372,-1.7848603,1.4584213,-0.770599,-1.5505569,2.8898127,-0.5937723,0.03865545,0.5216242,-0.5017786,0.252603,-0.288071,-1.1010967,-0.108249545,4.8957195,-0.518861,1.1017543,0.37610495,-2.067329,1.5935594,-2.6318955,-0.8023567,0.34843975,0.7904963,0.559293,-2.1029122,1.819714,-1.4258953,2.701043,1.9777702
term2,0.123436324,-0.44814128,0.42599726,-1.0253949,0.31439424,0.43698117,1.0670912,0.23977026,-0.7617617,-0.10497394,-0.38556474,1.0649891,1.2640054,-0.03552445,-0.87235975,0.21656123,0.5590834,-0.5356311,-0.26506868,-1.1602782,-0.9635729,-0.2762071,0.7663617,-0.092188865,0.8344484,0.11517965,1.0168258,-1.6515126,0.50894403,0.2976024,-0.59703195,-1.6656944
term20,-1.384992,0.08491405,-0.06912184,-1.616944,-0.043724325,-1.9263899,-0.8285797,-0.42306033,0.787774,1.0197092,1.0842826,-2.967666,-0.76042086,0.7145906,-0.4529371,-0.33033574,0.8710609,-0.530639,0.9999436,-0.25865152,-0.028118547,0.015318938,2.0991783,-1.6005435,1.2311676,-0.6613181,0.13310042,-2.1427338,0.85790694,-0.28880402,-1.3673398,0.7004434
term21,-0.33574095,-0.2386826,-0.699494,-2.4206975,1.005074,1.5061692,-0.38217783,-2.217064,0.6755033,0.9010723,2.133602,-1.1107208,-0.18537277,-0.8910411,-0.9257192,0.6614286,-0.67263633,-1.1995918,0.5438113,-0.26749268,0.029794093,0.58618194,-0.79185414,-0.38374463,-0.7777182,-0.9875328,0.95384777,-1.5251539,0.2185046,0.6292596,-0.09544445,0.72458297
term22,0.30358416,1.7750236,2.605336,-2.0369895,-0.71127695,0.83543,0.56831884,0.8499986,2.0153341,-0.2569953,-0.048493184,0.9246271,-0.87939614,-0.43127277,-2.0279775,0.049793947,-0.71931374,0.66604525,0.30178413,0.98205125,-1.000984,-0.5795358,-1.2959701,0.42495444,-1.496474,-0.29323304,-1.6198605,-1.2525626,-0.98704296,1.2690256,-0.82224405,0.83597004
