,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
person0,-0.37024355,0.70977634,-0.76015174,1.8582783,1.1854806,0.024656707,-1.1596715,0.039355617,-0.8973636,-0.16760646,0.78933066,0.82354975,1.2461858,-0.7156917,0.9894243,0.6252523,-0.7338455,-0.012922851,0.6338613,1.1271106,-0.67176074,0.48157433,0.57330614,0.9480118,0.43488795,-0.66785836,-0.67756647,1.1877123,-0.50075525,-0.95102346,-1.3025906,0.57893914
person1,-0.36292374,1.1392652,0.28100547,1.0583847,0.2554718,0.12930779,-1.0336679,0.26484776,-1.0880526,-0.79260874,0.81696594,1.0120689,0.9255773,-1.3771207,1.3485323,-0.81246597,0.30090588,-0.39378217,0.63942593,0.022937832,-1.8280998,-0.73175865,0.24316198,-0.018733894,-0.6343367,-0.75035477,-0.64337933,1.4234186,-0.28104344,0.404515,-0.16562617,0.42568046
person10,-0.5795721,0.53722554,-1.0893267,2.071158,0.41371435,-0.45314315,-1.2747396,-0.15903373,-1.0188289,-0.46599853,0.3938749,0.66453457,1.2327932,-0.6733503,1.6775882,0.5722319,-0.453487,-0.31098866,0.32696745,0.8943116,-1.0064973,-0.283628,0.61630654,1.5317155,-0.23367673,-0.66125315,-0.51093787,0.852195,-0.17054833,-1.2747273,-1.4114408,0.40504125
person100,-1.9674156,1.5662537,0.24935515,1.1780914,-0.4062314,-1.2788169,1.2796389,0.56960595,0.45630148,0.31086272,0.512467,0.12396493,0.9298745,-0.84754807,1.1760969,-1.2223107,-0.4541775,-1.1814173,0.9273343,-0.9568587,0.1767403,-0.23305821,0.15753421,-0.14668727,-0.7256558,1.093417,1.2830784,1.6021669,0.80905646,0.66154724,0.8387907,-0.7634569
person101,-0.9617961,-0.70626473,-0.96928966,1.2086159,-0.97938174,-1.1274216,1.0435903,-0.71599394,0.22044584,-0.26012683,-0.21051583,0.29944834,-0.86613923,0.101138994,1.2139678,0.3110623,0.034611724,-0.5518114,0.2605382,-0.4162165,-0.42143732,-0.17213811,0.53616285,0.40289915,-0.26914716,-0.86749715,-1.4070941,1.1429513,-1.0773326,0.6771132,-0.33762273,-0.95766515
person102,-0.7467197,-0.39075708,-0.703897,0.9683204,-0.8429345,-1.189591,-0.995219,1.1206436,1.2504072,-1.2246256,-0.7147141,0.7305905,0.7804873,-0.6703053,1.4757636,-0.10084074,0.0884217,0.07527161,-0.8331588,-0.84025174,0.5567939,-0.42303377,0.5313578,-0.63394326,-0.6869979,0.91715235,-1.5428497,1.681078,-0.23481481,0.38730732,-0.95527226,0.31947652
person103,-0.95447206,-0.3096909,0.12678827,0.26097918,-1.1859034,-1.163869,1.0900334,-0.017343182,0.032844476,0.4519352,0.27197754,-0.23760957,0.67486835,1.0781451,1.1212943,0.82092005,1.1068515,-0.2616489,-0.39095953,0.94487023,-0.661624,-0.6230246,-0.019632485,0.53463763,0.21569306,0.09525654,1.3351923,2.093137,0.091103636,-0.17516008,0.9527614,-0.13500212
person11,-0.07690835,0.0030134702,0.12873729,1.6632059,-0.08881522,0.29018718,-1.1528189,-1.022434,-1.0181777,0.49455276,-0.7379436,-1.2694856,-0.97389835,-0.0048648287,1.4756263,0.83423334,0.13418259,0.7850813,1.4032854,-0.45163426,0.94564646,-0.0819319,-0.91765094,-0.41165417,-1.1364882,0.4487971,0.7838598,1.1908665,0.18244283,0.61574733,-0.40958977,1.3333262
person12,-0.32255214,0.46163592,0.13408138,1.6465343,-0.22387865,0.5247583,0.97308743,-0.6303975,-1.5142498,-0.3638509,1.0517166,-0.24669103,-0.8975873,-0.58438826,1.4581589,-1.0163276,0.18060906,0.1996699,2.2025044,-0.16956288,0.25171295,0.24533309,1.0436759,-0.119287886,0.2971601,0.63028896,-1.0312991,1.1004218,-0.9056559,-0.9063886,0.06901492,0.96456075
person13,-1.2277429,-0.28291196,-0.20573966,0.952597,0.10076735,-0.08691513,0.7736477,0.6343436,0.51215655,0.92198884,-1.3794343,0.3466159,1.0962759,0.51760197,1.5682058,-0.15244423,0.66067743,0.22113124,0.68638223,-0.48101974,-0.9658513,-0.5279784,-0.38484642,-0.70361847,-1.2632899,-0.85463935,0.92846936,1.2488372,0.21285924,0.13181736,-0.83482224,0.39463505
