,entity
0,neuroreactive_substance_or_biogenic_amine
1,disease_or_syndrome
2,bird
3,inorganic_chemical
4,vitamin
5,chemical_viewed_functionally
6,cell_component
7,cell
8,pathologic_function
9,anatomical_abnormality
10,biologic_function
11,indicator_reagent_or_diagnostic_aid
12,governmental_or_regulatory_activity
13,body_substance
14,rickettsia_or_chlamydia
15,hormone
16,mental_or_behavioral_dysfunction
17,sign_or_symptom
18,tissue
19,carbohydrate
20,nucleic_acid_nucleoside_or_nucleotide
21,geographic_area
22,organ_or_tissue_function
23,natural_phenomenon_or_process
24,antibiotic
25,injury_or_poisoning
26,laboratory_or_test_result
27,organism_attribute
28,receptor
29,health_care_activity
30,lipid
31,clinical_attribute
32,alga
33,mental_process
34,laboratory_procedure
35,genetic_function
36,amino_acid_sequence
37,pharmacologic_substance
38,molecular_function
39,drug_delivery_device
40,neoplastic_process
41,self_help_or_relief_organization
42,idea_or_concept
43,molecular_biology_research_technique
44,cell_or_molecular_dysfunction
45,enzyme
46,acquired_abnormality
47,finding
48,research_activity
49,individual_behavior
50,body_part_organ_or_organ_component
51,organism_function
52,population_group
53,phenomenon_or_process
54,age_group
55,eicosanoid
56,virus
57,physiologic_function
58,cell_function
59,diagnostic_procedure
60,congenital_abnormality
61,biologically_active_substance
62,reptile
63,steroid
64,bacterium
65,professional_or_occupational_group
66,behavior
67,environmental_effect_of_humans
68,quantitative_concept
69,experimental_model_of_disease
70,fully_formed_anatomical_structure
71,family_group
72,biomedical_or_dental_material
73,functional_concept
74,therapeutic_or_preventive_procedure
75,gene_or_genome
76,plant
77,temporal_concept
78,daily_or_recreational_activity
79,classification
80,qualitative_concept
81,educational_activity
82,organic_chemical
83,vertebrate
84,body_space_or_junction
85,chemical
86,anatomical_structure
87,organism
88,amino_acid_peptide_or_protein
89,clinical_drug
90,human
91,food
92,health_care_related_organization
93,conceptual_entity
94,research_device
95,immunologic_factor
96,professional_society
97,patient_or_disabled_group
98,fungus
99,language
100,mammal
101,invertebrate
102,animal
103,hazardous_or_poisonous_substance
104,medical_device
105,chemical_viewed_structurally
106,amphibian
107,group
108,embryonic_structure
109,element_ion_or_isotope
110,body_location_or_region
111,organophosphorus_compound
112,group_attribute
113,spatial_concept
114,carbohydrate_sequence
115,social_behavior
116,body_system
117,organization
118,fish
119,manufactured_object
120,nucleotide_sequence
121,regulation_or_law
122,activity
123,entity
124,archaeon
125,human_caused_phenomenon_or_process
126,machine_activity
127,occupational_activity
128,substance
129,intellectual_product
130,physical_object
131,biomedical_occupation_or_discipline
132,event
133,molecular_sequence
134,occupation_or_discipline
