,entity
0,governmental_or_regulatory_activity
1,finding
2,research_activity
3,disease_or_syndrome
4,biomedical_or_dental_material
5,organic_chemical
6,enzyme
7,group
8,food
9,family_group
10,vertebrate
11,rickettsia_or_chlamydia
12,physiologic_function
13,therapeutic_or_preventive_procedure
14,organophosphorus_compound
15,cell_function
16,laboratory_procedure
17,virus
18,genetic_function
19,steroid
20,organism_attribute
21,cell_or_molecular_dysfunction
22,pharmacologic_substance
23,inorganic_chemical
24,patient_or_disabled_group
25,clinical_attribute
26,organism_function
27,congenital_abnormality
28,mental_process
29,vitamin
30,professional_society
31,element_ion_or_isotope
32,fungus
33,chemical
34,molecular_function
35,mental_or_behavioral_dysfunction
36,diagnostic_procedure
37,molecular_biology_research_technique
38,occupational_activity
39,behavior
40,nucleic_acid_nucleoside_or_nucleotide
41,tissue
42,reptile
43,carbohydrate
44,age_group
45,antibiotic
46,acquired_abnormality
47,human
48,organ_or_tissue_function
49,injury_or_poisoning
50,experimental_model_of_disease
51,pathologic_function
52,natural_phenomenon_or_process
53,temporal_concept
54,population_group
55,hazardous_or_poisonous_substance
56,cell_component
57,laboratory_or_test_result
58,regulation_or_law
59,bird
60,neuroreactive_substance_or_biogenic_amine
61,body_part_organ_or_organ_component
62,neoplastic_process
63,anatomical_abnormality
64,organization
65,fully_formed_anatomical_structure
66,lipid
67,indicator_reagent_or_diagnostic_aid
68,animal
69,embryonic_structure
70,alga
71,immunologic_factor
72,chemical_viewed_structurally
73,educational_activity
74,human_caused_phenomenon_or_process
75,sign_or_symptom
76,phenomenon_or_process
77,idea_or_concept
78,cell
79,gene_or_genome
80,drug_delivery_device
81,amino_acid_sequence
82,social_behavior
83,eicosanoid
84,receptor
85,biologic_function
86,quantitative_concept
87,organism
88,amino_acid_peptide_or_protein
89,professional_or_occupational_group
90,invertebrate
91,plant
92,fish
93,conceptual_entity
94,functional_concept
95,biomedical_occupation_or_discipline
96,physical_object
97,chemical_viewed_functionally
98,body_space_or_junction
99,amphibian
100,body_substance
101,anatomical_structure
102,environmental_effect_of_humans
103,biologically_active_substance
104,clinical_drug
105,hormone
106,individual_behavior
107,medical_device
108,daily_or_recreational_activity
109,body_location_or_region
110,qualitative_concept
111,self_help_or_relief_organization
112,group_attribute
113,nucleotide_sequence
114,mammal
115,language
116,machine_activity
117,health_care_activity
118,bacterium
119,spatial_concept
120,health_care_related_organization
121,occupation_or_discipline
122,geographic_area
123,body_system
124,event
125,research_device
126,manufactured_object
127,intellectual_product
128,substance
129,classification
130,entity
131,molecular_sequence
132,archaeon
133,carbohydrate_sequence
134,activity
