,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,1.2327334,0.03447858,0.036161076,0.6266577,-1.056201,-1.3966728,-1.180367,-1.1341231,-0.9700214,-0.17690712,-1.7044003,-0.84137326,-1.2182713,-0.8147784,-1.2440884,-0.37945575,0.27386034,-0.18341483,-1.1129825,1.059654,0.30910778,-0.9125351,0.8393122,0.10549385,-0.17063008,0.8767571,-0.2983178,1.644101,0.07439129,1.8050586,0.8227928,-0.22681664
activity,1.9497454,0.9529256,0.4895416,2.605497,0.16215605,0.3395752,0.6648838,-1.29867,0.49627852,0.8193604,0.026381942,0.9709312,-0.89518744,-0.9114381,-1.463081,0.6246101,0.3110282,-0.54364,0.46939743,-0.121766895,1.1866852,0.31644085,1.3755869,1.129931,1.1049695,-2.297921,0.37891707,-0.36010593,0.96107364,1.8454106,0.8893902,-0.34757993
age_group,2.2532926,-0.66279405,1.0435424,1.4546895,-1.2797432,-1.0576786,1.7215441,-0.90846676,0.014183795,0.0343096,0.5183264,1.0612572,0.8499209,-0.2697852,-1.1306682,0.39754075,1.1031752,0.37153703,-0.97378016,1.1692628,-0.24931669,0.31123576,-0.36899933,0.90623945,0.36219135,0.5927449,-0.21699566,0.2867054,-0.89910454,1.4024928,1.39829,-0.17599551
alga,-0.1320715,1.3272772,0.7423995,1.0932966,-1.8654215,2.077665,-0.7386671,-1.6189175,0.17570251,0.48282865,0.78421265,0.6098981,-0.7192115,1.7141188,-0.5951382,0.9562815,1.4645656,-0.64726686,-0.85154796,1.2209475,0.28719515,-0.50870377,-0.040987354,1.6554022,0.0635595,0.6145427,0.7665611,-0.41684112,1.031379,1.8838537,0.579467,0.21608463
amino_acid_peptide_or_protein,0.4335925,0.7166405,0.05611282,1.050257,-0.77073437,-0.6411862,-0.046048246,-0.7600685,-0.5521495,1.6295207,0.46088034,1.2990093,0.42911622,-0.6593662,-0.9439956,2.0922024,1.866931,0.58590364,-0.7548173,0.97783107,-1.2794129,0.21634841,-0.6566502,-1.5101267,-0.07099745,1.4296672,0.7763472,0.79408765,-0.30426082,1.3122847,1.013159,0.0748883
amino_acid_sequence,0.8993094,-0.31293422,0.8233313,1.4848583,-1.2964942,0.21290271,0.8712492,-1.0218335,-0.20273799,0.2847465,-0.08420333,0.9578517,-0.5352439,-0.25440562,-0.80961317,1.584103,1.4397086,-0.80632114,-0.7443715,0.09498517,-0.27578208,1.9159706,1.8225697,0.24011391,-1.2937049,-0.679393,0.4123382,-0.7605235,0.8091316,2.053052,1.0613403,-0.7906817
amphibian,-0.2917375,2.4466755,-0.05095305,1.6168969,-1.7111446,1.1797106,-1.0960066,-0.9232605,-0.7126348,0.84167665,1.9817287,0.4894697,0.17809841,0.59071064,-0.69465345,1.3347398,1.3448088,-0.75871557,-0.8097613,1.52495,-0.1071613,-0.2649532,1.3664479,1.4828628,-1.774035,-0.13177939,0.039606933,-0.87367845,0.23953041,1.5492691,1.0978514,0.08800935
anatomical_abnormality,1.4721601,-0.96378666,-0.9254254,0.7013527,-0.7895372,-1.495328,-1.1211184,-0.7618435,-0.09446179,0.19846563,-1.8759843,-0.9851495,-0.13040297,-0.5223513,-1.497428,-0.1274125,0.40815774,-0.6026322,-0.68571484,0.7493133,0.26991725,-0.78994226,0.746895,0.57060325,0.033934455,1.107565,2.2515912,1.7523731,0.39004707,1.6949592,1.3598531,0.7898195
anatomical_structure,0.055569313,0.67435956,1.3633698,2.1047294,-1.5042592,-0.7896477,0.49880922,-1.9825897,-0.53438383,0.6375936,-1.4991629,0.6483752,-0.711734,-0.6103175,-0.6284418,0.32538623,0.40462765,-0.39189416,0.09163313,-0.11300279,0.03941417,0.08604328,0.052230973,0.021440122,-1.0897919,0.7290987,0.7985012,-0.08587797,-0.04112806,1.3177563,0.38090417,0.32769206
animal,-0.30615282,-0.29596397,-0.2803136,1.1615,-2.5263326,1.7959534,-0.7296781,-0.8645747,0.28376713,0.36614826,1.2548066,0.5005465,-0.24473718,0.944951,-0.73020464,1.5171466,0.9027841,-0.3015063,0.021760125,0.5963595,-0.2945874,-0.11302503,1.9600453,1.0168601,-1.444214,0.29804477,0.84302056,-0.42508718,-0.75374544,1.7684045,1.8098174,-0.04170174
