,entity
0,bacterium
1,sign_or_symptom
2,biologically_active_substance
3,body_substance
4,organ_or_tissue_function
5,gene_or_genome
6,fully_formed_anatomical_structure
7,nucleic_acid_nucleoside_or_nucleotide
8,reptile
9,enzyme
10,molecular_biology_research_technique
11,research_device
12,hormone
13,organophosphorus_compound
14,body_part_organ_or_organ_component
15,experimental_model_of_disease
16,congenital_abnormality
17,vitamin
18,immunologic_factor
19,cell_or_molecular_dysfunction
20,organism_attribute
21,neoplastic_process
22,acquired_abnormality
23,population_group
24,amino_acid_peptide_or_protein
25,inorganic_chemical
26,pharmacologic_substance
27,genetic_function
28,natural_phenomenon_or_process
29,geographic_area
30,diagnostic_procedure
31,body_location_or_region
32,indicator_reagent_or_diagnostic_aid
33,family_group
34,steroid
35,hazardous_or_poisonous_substance
36,carbohydrate
37,research_activity
38,chemical_viewed_structurally
39,qualitative_concept
40,health_care_activity
41,organism_function
42,individual_behavior
43,cell_component
44,therapeutic_or_preventive_procedure
45,nucleotide_sequence
46,molecular_function
47,amphibian
48,pathologic_function
49,mental_or_behavioral_dysfunction
50,laboratory_procedure
51,element_ion_or_isotope
52,biologic_function
53,mental_process
54,phenomenon_or_process
55,biomedical_or_dental_material
56,professional_society
57,vertebrate
58,cell_function
59,disease_or_syndrome
60,professional_or_occupational_group
61,finding
62,anatomical_abnormality
63,quantitative_concept
64,chemical
65,eicosanoid
66,drug_delivery_device
67,physiologic_function
68,tissue
69,invertebrate
70,medical_device
71,alga
72,human_caused_phenomenon_or_process
73,virus
74,injury_or_poisoning
75,machine_activity
76,plant
77,language
78,neuroreactive_substance_or_biogenic_amine
79,laboratory_or_test_result
80,group
81,lipid
82,body_space_or_junction
83,health_care_related_organization
84,cell
85,receptor
86,governmental_or_regulatory_activity
87,human
88,fish
89,age_group
90,group_attribute
91,rickettsia_or_chlamydia
92,food
93,patient_or_disabled_group
94,clinical_attribute
95,carbohydrate_sequence
96,organic_chemical
97,substance
98,anatomical_structure
99,conceptual_entity
100,self_help_or_relief_organization
101,embryonic_structure
102,antibiotic
103,manufactured_object
104,occupational_activity
105,fungus
106,mammal
107,organization
108,educational_activity
109,chemical_viewed_functionally
110,animal
111,bird
112,body_system
113,clinical_drug
114,activity
115,behavior
116,occupation_or_discipline
117,social_behavior
118,functional_concept
119,intellectual_product
120,regulation_or_law
121,spatial_concept
122,environmental_effect_of_humans
123,temporal_concept
124,organism
125,biomedical_occupation_or_discipline
126,daily_or_recreational_activity
127,archaeon
128,entity
129,molecular_sequence
130,amino_acid_sequence
131,event
132,idea_or_concept
133,classification
134,physical_object
