,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,-0.18627122,-0.14349255,0.42100263,0.5315441,0.31957814,-0.14552787,-0.65474534,0.13303821,-0.48379198,0.13160643,1.0630381,0.9510707,-1.1280247,-1.4540194,-0.49613708,1.3169138,-0.2396929,0.36760476,-0.16564418,0.95439756,-1.368206,-0.8046666,0.12560444,0.816905,-1.0898905,-0.28395635,-0.18336205,1.414524,0.972657,1.3045402,0.9011973,-1.0574324
burma,-0.622488,0.13032281,-0.53156155,-0.8577226,1.0357414,-1.3934569,-1.424219,0.011918854,-0.109245904,1.7440845,0.9348593,-0.35332623,-1.2514001,-0.08236554,1.448139,0.49598128,0.37253416,-0.823911,0.74783343,-0.91176987,-0.7367473,-0.5877695,0.6382902,-0.0888256,-1.3012816,1.2307812,0.25658044,0.8641787,0.7577867,-0.71545523,-0.19898058,-0.49898046
china,-1.1540365,1.5281432,-0.405074,-1.0286844,1.0240741,-0.5804686,1.8934113,-0.06758768,-0.4967221,-1.3963553,1.3352643,0.3537468,-1.6099602,-1.5958563,-0.036719777,1.0381343,-0.80574214,-0.83707553,0.010525493,-0.97609293,0.72923267,-1.0983133,0.12372732,0.23296769,-1.7187845,0.520226,0.23332544,0.9615969,1.0696653,-1.3382528,-0.6763749,0.121511206
cuba,0.123493165,-0.7662476,-1.526752,0.11231556,1.9235487,-0.5802008,-1.1376065,0.14249244,0.6649733,0.31474054,1.1732757,0.712095,-1.9691478,-2.3921103,-0.18982334,1.7027323,-0.27932975,1.8281358,-0.12483749,0.67023677,0.32139263,1.3144174,0.4989753,0.4212967,-0.94511896,1.243465,-0.17489687,1.2950268,0.69660914,-1.6951972,-0.41755483,-0.50463206
egypt,-0.05895932,-1.9348731,-0.7148068,-0.02473679,-0.84637123,-0.57167065,0.072830535,-0.8680345,-0.08556335,0.7183464,0.84296054,0.087495,-1.5382928,0.38579834,-0.62650967,-0.59774256,1.6386229,-0.9036792,2.0497024,0.16716053,-1.3268536,0.5780524,0.22736673,-0.5290607,-1.6116848,0.5813918,1.1071657,2.233509,0.49141306,-0.07379444,-0.13682057,-2.2025743
india,0.6282119,0.6721007,-1.2408426,-1.0734073,0.27577952,-1.5511342,-1.9869591,0.62941223,-0.21206608,-1.8589423,-0.23589493,-0.153528,-2.700988,0.51237327,-1.5083945,-1.0954647,-0.58190644,0.112166815,1.360812,1.5434557,-1.6287875,-0.14332815,-1.3252499,-0.20205723,-0.46712905,0.9338815,0.7542863,1.6437395,-0.59907013,0.59113175,0.11247624,-1.4787476
indonesia,-0.8400683,-1.6086347,-0.5654772,-1.2985221,1.459569,0.059420034,-1.4531797,-0.5055559,1.8878593,-0.7594074,-0.4058864,-0.57716376,-0.97669905,0.93662846,-1.217213,-0.7458861,1.2817702,-0.25680235,0.24260285,-0.7428879,-1.5886933,0.020503331,0.92158204,0.6673643,-1.0121734,2.4503775,0.9950737,1.051469,0.42646638,-0.004232799,-0.6710968,-0.0066761514
israel,-2.090186,-0.84354913,0.38375866,0.48575416,0.37953773,-1.0227175,-0.5193851,-0.67343026,-1.1511444,-1.1279854,0.05687048,-1.3549012,-1.2679791,0.47344097,1.0887159,-0.3179078,0.22446485,0.31246936,2.32339,0.29357222,-2.0177102,-1.0214071,-0.6636,1.4769651,-1.9377172,-0.2443115,-1.8750539,2.007242,0.6597217,0.14927344,1.1521312,1.5525825
jordan,0.06691415,0.32117018,-0.002770523,0.08198578,2.932355,0.47762626,0.004145855,0.31938222,-0.52353543,-0.47006693,1.9364275,-1.7672359,-2.574068,-0.09197277,0.36035854,-0.92589104,0.10807626,2.1143618,2.0185559,-0.803939,-0.9401582,-0.083121836,1.4992778,1.5743216,-0.21024075,-0.16038372,0.7320272,0.3270823,1.4507276,1.2694753,-2.6096382,-0.63330126
netherlands,-0.07234836,0.038995266,0.07560484,0.77839893,2.4048796,-1.4788116,0.38672587,0.2779757,-1.288767,-0.28677332,2.3421385,0.26658714,-0.72885865,-2.2413015,-1.6377026,-1.0105741,-0.12739089,0.5980535,-1.3356775,1.5157502,-0.5144164,-1.076353,-0.15047644,-0.20271233,-1.3886431,-0.49391505,-1.4295248,1.929556,-2.6481817,1.2379,-1.0056088,0.11239231
poland,-1.8635631,0.8643466,0.7863252,0.94211936,1.0371631,-1.298981,-0.97647613,0.85503983,-0.6838644,0.5141795,0.18489684,1.248427,-1.8353328,-2.270651,0.33124337,0.6369658,0.66620255,0.5563415,0.7583792,0.58721507,-0.67463654,1.9281912,0.28453934,-1.5579157,-1.0052124,-0.7178621,-1.0375918,1.7782183,0.20707142,-1.269254,-1.3685443,-1.3919822
uk,-0.0038160302,-0.5496196,-1.1278964,0.026157722,0.52018213,1.1483033,-0.3523155,1.6762469,-0.710288,-0.0303679,-0.76590824,2.0272374,-0.28927082,-0.95954573,-0.5701878,-0.049242,-1.46221,-0.19725625,-0.8580025,1.4582514,-0.45899758,0.9826453,1.3860244,1.0582939,-0.67422,-1.1654847,-1.6540191,1.1985695,-0.089134,0.5795411,-0.914625,0.76717603
