,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,-1.1424211,0.6463863,-0.18831746,-0.12787126,-0.5951213,-1.0929009,-0.050124116,-0.06944751,-0.3674664,-1.4351163,1.3685585,-0.43760458,-1.7272979,0.907441,-0.35355476,-0.050696585,0.39765894,-0.20993644,-0.36760366,-0.17833203,-1.0408841,-1.2809459,0.6398752,-0.6860135,-1.0922128,-0.42528707,0.46016958,0.8078766,0.0318551,-0.75526327,0.20673907,-0.7581241
burma,-1.0573416,0.19184907,0.07892567,-1.4452604,1.3006384,-1.2105289,-0.62041354,-0.6890082,-2.712441,-1.1635549,2.2190218,0.54485387,-1.8297163,0.21371278,0.98885345,-0.917795,0.29978848,-0.38491952,0.23384793,-0.7366382,-1.2876794,-1.3157985,0.12072712,1.873377,-2.212301,0.0010264631,0.50231373,0.44569635,1.7041422,-0.7472489,0.6250576,0.083224945
china,-1.8691725,1.1718308,0.23519741,-0.5765926,-0.7725622,-0.4862695,0.021805992,-1.1626631,-2.602347,0.13568343,0.23132734,-0.2623346,-2.4184806,0.8908871,0.35558397,1.5454215,-1.5536876,-0.4909359,-0.0016717741,0.7992366,0.85730666,-2.4427896,0.2962526,0.22849655,-1.8388482,-1.259946,-1.5578247,0.27711776,0.49557996,0.3649459,0.98285156,0.42323545
cuba,-0.060014766,0.43539712,-0.71863204,-0.07355575,-0.83004594,-1.2211431,-0.411333,-1.114769,-0.5307088,-0.53921956,0.96991885,0.59023345,-1.8305473,0.25508934,-0.69380593,-0.2696108,-0.0035050046,-0.9970962,-0.13729514,1.1927494,-0.4114382,-0.67508817,0.25112027,1.4465319,-2.2486262,-0.6308769,0.78752697,-0.1501667,0.69436926,-0.80615056,-0.08928667,0.21776949
egypt,-0.1647965,0.18993227,0.70010245,-1.8416357,-0.8100633,-1.8017906,-0.1189561,-0.9708668,-0.31079924,-2.172006,0.45752195,0.25624993,-2.272106,0.9190709,-0.40657523,-0.5775837,1.0924852,-0.6075955,-0.773579,0.16114976,-0.9571581,-0.6577129,1.612345,1.1288464,-1.7606746,-0.060208075,0.07778986,0.10026104,0.62674457,-0.6672673,0.52035195,0.10418877
india,-0.09846189,0.36511248,-1.0362955,-1.947566,-0.77379465,-0.83091027,-0.092683345,-0.3016216,-0.2254078,-2.0065026,1.174072,-0.0480449,-1.6236954,0.39469308,-0.49586758,-0.70859736,-0.4063066,-0.23386204,-0.43055752,0.21642128,-1.0112385,-0.5015948,1.1218517,0.26720956,-0.7205316,0.16698094,0.85610086,0.28407356,-0.14160855,-0.9796437,-0.4567848,0.33243316
indonesia,0.6804676,-0.29272363,-1.7992073,-1.736038,0.98636144,-1.6017289,-1.3790675,-1.0498655,-2.341936,-3.2425487,0.6001661,-0.11355176,-2.6836534,1.4604098,-1.8234638,0.23825467,0.81300557,0.32119924,-0.3206333,0.752765,0.06953254,0.24077247,0.901927,1.1887999,-2.0905719,0.89665496,-0.83565426,0.14670576,2.0647802,-0.6685654,-1.3624153,-0.011271732
israel,-0.68751675,0.5115991,-1.7329993,-2.9141078,-0.40239164,-1.0627719,0.56872046,-0.10494464,-1.3082755,-2.1549642,0.5655266,-0.18370312,-0.8430906,0.33320644,0.26592773,0.2647398,0.018359441,-0.46324846,-0.25473252,0.1889265,-1.3970253,-1.7891201,2.4159296,-0.7251695,-0.59529823,-0.24488348,-0.22482602,-0.40417537,0.13531148,0.19074182,1.1615243,0.4453562
jordan,-1.4689593,0.09696314,0.11776536,-1.5009037,0.014228138,-0.83623517,-0.62624574,-0.8597692,-2.3071733,-1.8807774,2.0089173,0.4294747,-1.732374,1.4552121,-0.8596602,-1.1604742,-0.22097911,-0.18526539,0.46500096,-0.3434787,0.57167196,-1.2705946,0.73810804,1.6095977,-1.68558,1.270135,-0.360328,-0.6828951,1.5410869,-1.023175,-1.5368395,-0.2805402
netherlands,-0.8936391,0.94495434,-0.43441606,0.8570378,-1.2326802,-0.8673672,-0.0619563,0.13205333,-1.4605466,-1.3509719,-0.41514975,0.21291013,-1.9533169,0.1606734,-0.09146038,-0.9174524,0.20617238,-0.17670919,-0.4217183,0.21367817,-1.1201465,-0.7986032,1.7793968,-0.8782056,0.105709784,-1.1149725,-0.08735538,0.71922123,0.4283149,-1.6461514,-0.47213742,-0.86818117
poland,0.85931635,0.98074824,-0.63321877,0.22672367,-0.9742217,-1.2807629,0.07279222,-1.8756613,-0.9332066,-0.36571392,1.6351894,-0.28280896,-1.774624,0.12988222,-0.16847877,0.5631358,0.5395011,-0.69009906,-0.16191705,0.38574404,-0.7154086,-1.7452967,1.0000864,1.2470796,-0.681854,-0.97296494,0.009196328,0.21113944,1.0928863,-0.8902704,-0.116947904,-0.1632433
uk,0.7802535,0.8701009,-1.2023437,1.8418672,-0.58098495,-1.025306,-1.5591369,1.1862786,-0.47588274,-0.35849017,0.9332988,-0.34098026,-1.1925594,0.8752615,0.6183335,-0.7635934,-0.5865374,0.37464383,-0.0927064,0.061688453,-0.6713836,-0.5990143,-0.72935396,0.23862852,-0.22051162,-0.03208054,0.30043802,1.716736,0.15623744,-0.123901315,-0.048208125,0.1393443
usa,0.0064766593,1.7556854,0.5753744,1.1329654,-1.057446,1.8247129,-1.0355608,1.1551327,-0.72378695,-0.20090157,0.098844826,-1.27122,-1.1066487,0.6506729,-0.9128656,-1.8859638,0.58070266,-0.16170347,-0.18719843,0.36517352,-0.59944177,-1.6502999,0.35002223,-0.87075156,-1.2629238,-0.8993992,-0.17816462,0.67941976,0.16927563,2.145862,-0.42445004,-0.8151005
ussr,-1.8488841,0.46684104,-0.9504052,-0.009011367,0.019927071,-0.54784185,-0.012452736,-1.4168426,-0.6035911,1.5317628,0.7149943,0.57531095,-1.6957866,0.19665623,0.43121454,-0.505935,0.59855276,-0.13103062,0.26260346,0.8053723,-0.3923899,0.26157975,1.0177969,1.074204,-0.9095122,-0.6585951,0.4625431,-0.77916485,0.9312793,-0.6573097,-1.031728,-0.14190078
