,entity
0,neuroreactive_substance_or_biogenic_amine
1,embryonic_structure
2,daily_or_recreational_activity
3,patient_or_disabled_group
4,hazardous_or_poisonous_substance
5,alga
6,disease_or_syndrome
7,organism_attribute
8,educational_activity
9,behavior
10,mental_or_behavioral_dysfunction
11,inorganic_chemical
12,anatomical_abnormality
13,organ_or_tissue_function
14,body_location_or_region
15,indicator_reagent_or_diagnostic_aid
16,mental_process
17,neoplastic_process
18,bacterium
19,laboratory_procedure
20,self_help_or_relief_organization
21,immunologic_factor
22,steroid
23,clinical_attribute
24,professional_or_occupational_group
25,body_part_organ_or_organ_component
26,congenital_abnormality
27,research_device
28,manufactured_object
29,natural_phenomenon_or_process
30,medical_device
31,body_substance
32,professional_society
33,hormone
34,biologic_function
35,enzyme
36,biologically_active_substance
37,qualitative_concept
38,organism_function
39,cell_function
40,gene_or_genome
41,population_group
42,chemical_viewed_structurally
43,cell
44,pharmacologic_substance
45,group
46,acquired_abnormality
47,lipid
48,regulation_or_law
49,individual_behavior
50,molecular_biology_research_technique
51,sign_or_symptom
52,food
53,injury_or_poisoning
54,entity
55,pathologic_function
56,biomedical_occupation_or_discipline
57,social_behavior
58,organic_chemical
59,receptor
60,organophosphorus_compound
61,amino_acid_sequence
62,amino_acid_peptide_or_protein
63,diagnostic_procedure
64,finding
65,eicosanoid
66,chemical
67,genetic_function
68,cell_or_molecular_dysfunction
69,laboratory_or_test_result
70,research_activity
71,molecular_function
72,chemical_viewed_functionally
73,bird
74,body_space_or_junction
75,organization
76,element_ion_or_isotope
77,activity
78,age_group
79,fully_formed_anatomical_structure
80,carbohydrate
81,antibiotic
82,vitamin
83,group_attribute
84,biomedical_or_dental_material
85,rickettsia_or_chlamydia
86,tissue
87,nucleic_acid_nucleoside_or_nucleotide
88,geographic_area
89,machine_activity
90,drug_delivery_device
91,anatomical_structure
92,cell_component
93,quantitative_concept
94,physiologic_function
95,health_care_related_organization
96,occupational_activity
97,invertebrate
98,virus
99,animal
100,family_group
101,experimental_model_of_disease
102,fish
103,environmental_effect_of_humans
104,therapeutic_or_preventive_procedure
105,amphibian
106,intellectual_product
107,health_care_activity
108,organism
109,phenomenon_or_process
110,clinical_drug
111,human
112,fungus
113,spatial_concept
114,nucleotide_sequence
115,vertebrate
116,governmental_or_regulatory_activity
117,substance
118,reptile
119,conceptual_entity
120,occupation_or_discipline
121,plant
122,body_system
123,mammal
124,human_caused_phenomenon_or_process
125,functional_concept
126,molecular_sequence
127,archaeon
128,idea_or_concept
129,classification
130,language
131,carbohydrate_sequence
132,temporal_concept
133,physical_object
134,event
