,entity
0,biologic_function
1,biologically_active_substance
2,temporal_concept
3,self_help_or_relief_organization
4,gene_or_genome
5,social_behavior
6,organism_function
7,molecular_sequence
8,lipid
9,food
10,mental_or_behavioral_dysfunction
11,body_part_organ_or_organ_component
12,qualitative_concept
13,inorganic_chemical
14,vertebrate
15,individual_behavior
16,virus
17,substance
18,anatomical_structure
19,steroid
20,invertebrate
21,tissue
22,molecular_function
23,sign_or_symptom
24,chemical
25,neuroreactive_substance_or_biogenic_amine
26,neoplastic_process
27,amino_acid_peptide_or_protein
28,receptor
29,pathologic_function
30,physiologic_function
31,acquired_abnormality
32,therapeutic_or_preventive_procedure
33,congenital_abnormality
34,enzyme
35,biomedical_or_dental_material
36,disease_or_syndrome
37,injury_or_poisoning
38,animal
39,hazardous_or_poisonous_substance
40,pharmacologic_substance
41,organophosphorus_compound
42,mental_process
43,antibiotic
44,element_ion_or_isotope
45,cell_or_molecular_dysfunction
46,clinical_attribute
47,experimental_model_of_disease
48,health_care_related_organization
49,family_group
50,reptile
51,occupational_activity
52,eicosanoid
53,professional_or_occupational_group
54,immunologic_factor
55,research_activity
56,anatomical_abnormality
57,cell_function
58,hormone
59,diagnostic_procedure
60,natural_phenomenon_or_process
61,medical_device
62,population_group
63,body_location_or_region
64,laboratory_or_test_result
65,organic_chemical
66,geographic_area
67,organism_attribute
68,fully_formed_anatomical_structure
69,machine_activity
70,health_care_activity
71,molecular_biology_research_technique
72,nucleic_acid_nucleoside_or_nucleotide
73,cell_component
74,embryonic_structure
75,phenomenon_or_process
76,chemical_viewed_structurally
77,daily_or_recreational_activity
78,patient_or_disabled_group
79,alga
80,laboratory_procedure
81,behavior
82,organ_or_tissue_function
83,indicator_reagent_or_diagnostic_aid
84,bacterium
85,research_device
86,manufactured_object
87,body_substance
88,professional_society
89,cell
90,group
91,regulation_or_law
92,entity
93,finding
94,biomedical_occupation_or_discipline
95,educational_activity
96,amino_acid_sequence
97,genetic_function
98,bird
99,body_space_or_junction
100,chemical_viewed_functionally
101,organization
102,age_group
103,vitamin
104,group_attribute
105,rickettsia_or_chlamydia
106,drug_delivery_device
107,fish
108,environmental_effect_of_humans
109,carbohydrate
110,amphibian
111,intellectual_product
112,organism
113,clinical_drug
114,human
115,fungus
116,carbohydrate_sequence
117,governmental_or_regulatory_activity
118,activity
119,spatial_concept
120,conceptual_entity
121,occupation_or_discipline
122,plant
123,mammal
124,body_system
125,archaeon
126,human_caused_phenomenon_or_process
127,functional_concept
128,nucleotide_sequence
129,classification
130,quantitative_concept
131,language
132,physical_object
133,idea_or_concept
134,event
