relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,0.59827507,0.22770171,0.16102473,-0.45648983,-0.93486613,0.23456566,0.9267527,0.015657526,1.2369906,0.26762968,0.54633415,-1.4590945,0.40221575,1.2011951,-0.5456652,-1.6049004,2.3885455,1.2000505,0.92677426,0.88574135,-0.77839285,0.12680154,-0.20303233,1.1429799,0.48481926,0.5697796,0.12368103,0.14326984,-0.34411845,-0.2691428,0.5403731,0.6706507
affects,-0.7981871,-1.170328,-0.099416204,-0.6138892,-0.30643106,-0.66541725,-0.40723407,0.04173444,0.36434984,1.473927,0.32841426,0.083410434,1.2673336,0.70663905,-0.26827562,-1.0878289,0.025367677,-1.5585767,-1.3849375,-0.6291513,-0.6696553,1.2052709,-0.7036951,0.3965784,-0.44158918,0.73789346,-0.06356418,-0.17457223,-0.08597855,-0.9526578,0.53062516,0.7731213
analyzes,-1.1635132,0.44323504,0.37090883,0.31864506,0.3401302,0.81573117,3.6443849,-2.9329965,1.6842369,0.06806876,-0.61778486,2.681036,-0.50196755,0.011322188,-0.68011713,-1.3141644,0.9814982,-0.8862474,-0.73842055,0.9401813,0.11336021,0.77638125,-1.6651018,2.070932,0.07151718,-0.044197235,1.3559576,-0.43210083,0.005208645,2.0679002,-0.27741835,-0.5569164
assesses_effect_of,-0.8214399,-0.49897158,0.11315467,2.6110058,-0.9321533,3.0077314,0.69931924,-0.6745228,0.76013386,-0.65782726,-0.5288732,0.9453941,-1.9328723,0.7420037,-1.1249962,-1.7892596,0.6263059,-1.1264817,0.65232,1.1084236,0.053374946,0.26228085,-2.7281902,-0.13293375,2.6866405,-1.3850313,1.3960737,0.36758876,0.13273893,0.7725494,-0.96244335,-0.0887642
associated_with,-0.6448588,0.11371589,1.113538,-0.25792304,-0.03680252,-0.122119576,-0.5267695,-1.2205577,0.039171908,0.060226317,0.6964827,-2.5365744,-0.0502448,1.4962022,0.0023883902,-1.4503473,0.80048424,0.13840164,-0.5221945,-0.12646325,0.15446426,-0.08458132,0.44211587,-1.4414554,0.46169823,-0.12884493,0.29294607,1.0405842,1.1429446,-0.87218344,0.17768191,0.78371596
carries_out,-0.8115314,-1.5507879,-0.30716664,-1.9994484,-2.127713,0.27278775,-0.8099052,-1.4640161,-0.09605089,-0.89967823,2.3939111,-1.1397059,1.0315427,0.3403915,-0.87278837,-1.5677589,-2.582342,-0.3867794,-0.23964189,-1.1161392,0.22294292,0.28275827,-0.81867135,-0.59834415,-0.27559596,-0.79745805,0.48110157,0.27695742,0.981083,1.4878278,-0.8859369,-0.18240428
causes,-0.54728997,0.73554003,-1.946639,-1.3808484,0.09042575,0.030566465,-0.21279475,-0.62662035,-0.5085998,0.0022876228,-0.38989818,0.1488664,0.24813537,-1.1609755,-0.00991519,-1.4856541,1.2320993,-0.64889663,0.05801443,-0.5836864,-0.08424159,0.30188835,0.13765669,-1.4179289,-0.32570213,-0.17192703,-0.41432923,0.99658537,-0.34825584,-0.3915513,-0.32661036,0.94637114
co-occurs_with,-0.49635434,0.7558354,0.802662,0.17565113,0.1649086,0.6935035,0.29613873,0.620368,-1.5848482,0.11589185,0.23682785,0.22238323,0.6307732,0.32640094,-0.2404916,-1.8745692,0.6362592,-0.79787445,-0.2195699,-0.1866747,1.347194,0.34382045,-0.32189366,-0.15821357,-0.508652,-0.38047525,-0.44859654,0.021312362,-0.86478895,-1.0205915,-0.061551698,1.0221571
complicates,-0.6810301,1.5407493,0.6878343,-0.690122,-0.31589046,-0.2931452,-0.16300358,-0.36291248,-0.031286996,0.16020867,-0.16282675,0.5543588,0.79612535,0.5211456,0.13898304,-1.6334797,0.66281474,-1.2080728,-0.6053072,-0.2601379,-0.12697431,0.18353808,-0.15402932,0.07440504,-0.62100744,0.22369815,-0.015965272,1.5725979,-0.96787137,-0.35862288,0.08443606,1.7294923
conceptual_part_of,-0.077034,2.6133313,0.4105598,0.6008972,-0.4188664,-0.1010418,-0.71189636,-0.8155265,0.05740999,-0.5987343,-0.69192326,-0.74586344,-1.5432057,0.21536933,0.16304249,-1.7785702,-1.1522523,0.16106407,0.9199843,0.4208208,0.5766511,0.25030497,-0.22454561,2.5842943,-0.29111677,-0.10633232,0.731462,0.35567316,-0.5180757,-0.4210592,0.12079124,0.61036193
