,entity
0,molecular_function
1,cell_function
2,inorganic_chemical
3,neoplastic_process
4,research_device
5,tissue
6,antibiotic
7,health_care_related_organization
8,research_activity
9,nucleotide_sequence
10,congenital_abnormality
11,mammal
12,human_caused_phenomenon_or_process
13,environmental_effect_of_humans
14,neuroreactive_substance_or_biogenic_amine
15,vitamin
16,governmental_or_regulatory_activity
17,chemical_viewed_structurally
18,pharmacologic_substance
19,acquired_abnormality
20,sign_or_symptom
21,experimental_model_of_disease
22,rickettsia_or_chlamydia
23,cell_component
24,clinical_attribute
25,mental_or_behavioral_dysfunction
26,family_group
27,enzyme
28,vertebrate
29,laboratory_or_test_result
30,clinical_drug
31,organ_or_tissue_function
32,drug_delivery_device
33,quantitative_concept
34,mental_process
35,body_location_or_region
36,biologic_function
37,social_behavior
38,cell_or_molecular_dysfunction
39,organophosphorus_compound
40,hazardous_or_poisonous_substance
41,anatomical_structure
42,physiologic_function
43,amino_acid_peptide_or_protein
44,hormone
45,educational_activity
46,diagnostic_procedure
47,indicator_reagent_or_diagnostic_aid
48,substance
49,chemical_viewed_functionally
50,embryonic_structure
51,pathologic_function
52,biomedical_or_dental_material
53,body_part_organ_or_organ_component
54,organism_function
55,age_group
56,organism_attribute
57,biologically_active_substance
58,laboratory_procedure
59,invertebrate
60,plant
61,therapeutic_or_preventive_procedure
62,finding
63,human
64,professional_or_occupational_group
65,patient_or_disabled_group
66,genetic_function
67,event
68,nucleic_acid_nucleoside_or_nucleotide
69,daily_or_recreational_activity
70,carbohydrate_sequence
71,gene_or_genome
72,organization
73,receptor
74,food
75,fish
76,alga
77,disease_or_syndrome
78,organic_chemical
79,professional_society
80,virus
81,amphibian
82,bacterium
83,molecular_biology_research_technique
84,carbohydrate
85,phenomenon_or_process
86,eicosanoid
87,injury_or_poisoning
88,archaeon
89,temporal_concept
90,steroid
91,anatomical_abnormality
92,individual_behavior
93,fully_formed_anatomical_structure
94,lipid
95,medical_device
96,organism
97,regulation_or_law
98,immunologic_factor
99,population_group
100,natural_phenomenon_or_process
101,molecular_sequence
102,health_care_activity
103,body_space_or_junction
104,animal
105,group
106,idea_or_concept
107,fungus
108,element_ion_or_isotope
109,self_help_or_relief_organization
110,biomedical_occupation_or_discipline
111,qualitative_concept
112,cell
113,amino_acid_sequence
114,body_substance
115,occupational_activity
116,bird
117,functional_concept
118,activity
119,behavior
120,group_attribute
121,machine_activity
122,body_system
123,chemical
124,geographic_area
125,spatial_concept
126,language
127,intellectual_product
128,reptile
129,manufactured_object
130,classification
131,conceptual_entity
132,occupation_or_discipline
133,physical_object
134,entity
