relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,-0.26825684,1.5911932,0.048559193,-0.54074407,0.48951906,0.86451626,-0.27524862,-1.167918,2.75977,0.54943377,-0.23686789,-2.0601861,-1.575692,0.31087652,1.3189925,-2.628333,0.49960235,1.7601956,1.3478045,-1.9997287,-1.5463142,1.2813407,-0.4365221,-1.4474955,-0.5556644,-1.3919684,-0.5904226,-1.6446034,1.4901315,0.63682467,-1.0640666,0.5843552
term1,-0.5098507,-1.4095659,0.32425952,0.31525064,-0.1856921,-1.5187228,-0.60326856,-0.94683933,1.58146,2.0604844,0.317633,-0.63598716,-0.21993037,0.87353724,1.3668463,-0.39327636,-1.3634008,1.0810318,0.91378325,-0.3438288,-0.7137143,-0.65002054,-0.78841966,-1.706675,-0.34528124,-1.4747978,-1.4019107,-1.1869946,-0.015175615,-1.5656736,-0.29193473,-1.0107224
term10,-0.80323714,0.86190134,0.52808505,0.3052588,-0.5927266,0.07434093,-0.32248655,-1.0606685,-1.2034786,1.6986438,-0.9151416,-0.025950588,-0.4350601,1.2699271,0.9179128,0.7317361,0.19676906,-0.8163653,1.1311176,-0.7392506,-1.0068849,0.15587445,-0.47732306,-2.0913825,-0.5476348,-0.078893185,0.786733,1.1287103,-0.16863064,0.17558037,0.47045216,-0.5495219
term11,-0.53190434,0.3217896,0.34520182,0.43620992,-0.4297472,0.27416667,-0.031557962,-1.397179,-0.4695743,0.91162735,-0.11455771,0.986734,-0.28881612,0.7485978,1.038768,0.19385047,-0.92094755,-0.5859947,1.0146,-0.58632725,-1.0039591,-0.35317302,0.7518815,-0.8968659,-0.6056437,-0.49391833,0.21968774,0.74120915,0.14046514,0.18394592,0.21534549,-0.38730943
term12,0.30465347,1.6213756,-0.29259884,0.88364613,-1.3627539,0.0976512,0.14693034,-1.3339835,-0.19573401,1.9184216,-0.0053758654,0.8263256,-1.279719,0.120274216,-1.1326568,0.04609692,0.21246347,-1.3873696,-1.1458838,-1.126123,-2.6479905,-0.31811443,0.6939821,-0.96869934,0.16304886,-0.65474284,-0.58543813,1.7399744,0.0045317775,-0.35024253,-1.5001869,0.42178956
term13,0.0733949,0.25170422,0.5507613,-1.0112306,-0.6127499,-0.13930617,-0.21616805,-0.5068797,0.8983114,1.13638,-0.7060561,1.0872788,0.722003,-3.993907e-05,-1.5443513,-0.51663524,-0.0606835,-1.1406562,-1.1004696,-1.0826817,-1.2246218,0.42901722,0.20999756,-2.2787907,-0.75987244,-0.5882958,-0.05437072,0.83383006,0.76862085,-1.0155394,1.6316527,-0.48795578
term14,-1.5098295,-0.48317555,-1.0990096,-3.2086444,-0.019880103,-0.7570331,-0.56425685,-1.5317594,0.8453686,1.746947,0.44495973,-0.96800643,0.97681797,-1.4652809,0.036679752,-0.26796374,-0.009625408,-0.6508449,-1.6193975,-0.8783665,-2.374014,1.4853045,2.7730806,-1.353025,-0.16292354,-2.4597468,-0.6388419,0.93691385,1.4524789,0.030927451,-2.7096353,1.0664468
term15,-0.4878068,-0.6842874,-0.119778715,-0.55044425,-0.46371567,0.8149708,0.07856917,-0.80125934,-0.36218047,-0.70040834,-0.05416845,-0.31359985,0.04425764,-0.81600416,-0.80855626,-0.26803315,0.31346935,-0.25888768,1.0257299,-0.9775373,-0.51176757,0.09612484,-0.48726216,-1.0364652,-0.19689888,-0.5661735,-0.32908624,-0.10248319,0.31380042,-0.23005532,-0.054845057,-0.25742337
term16,-0.2918197,0.032101274,0.055704143,0.015184896,0.081784196,-0.053205065,0.01797859,-0.57548714,-0.16925281,-0.8439645,0.19177255,0.027235141,0.021873815,0.5580402,1.1883523,0.08355583,-0.2656464,0.027321834,-1.0009128,-0.33542365,-0.80249935,-0.10735551,-0.11771023,-0.9050422,0.1845464,-0.23109198,-0.49395213,-0.13444167,0.01902398,-0.07670928,-0.39749458,0.22117613
term17,0.10708168,-1.2585208,-2.378396,0.7106123,-0.19050486,-0.09057328,2.0448496,-1.1097171,0.4892289,1.0512185,-2.678796,-0.70165604,-0.75145656,-1.0431774,-1.8313832,-0.33403274,-0.31969497,0.954912,-0.9809038,0.12790236,-1.6430666,0.089079484,0.6894556,-2.1319373,0.7014472,-0.46706748,-1.1350156,0.33587882,-1.1779474,0.51881576,-0.010202067,0.0953611
