,entity
0,experimental_model_of_disease
1,amino_acid_peptide_or_protein
2,health_care_related_organization
3,body_space_or_junction
4,plant
5,inorganic_chemical
6,qualitative_concept
7,gene_or_genome
8,fully_formed_anatomical_structure
9,neuroreactive_substance_or_biogenic_amine
10,mental_or_behavioral_dysfunction
11,body_substance
12,age_group
13,educational_activity
14,invertebrate
15,organic_chemical
16,antibiotic
17,anatomical_abnormality
18,virus
19,biologic_function
20,mental_process
21,embryonic_structure
22,hazardous_or_poisonous_substance
23,activity
24,organization
25,eicosanoid
26,family_group
27,organism_attribute
28,vitamin
29,lipid
30,bird
31,laboratory_procedure
32,hormone
33,physical_object
34,finding
35,fungus
36,indicator_reagent_or_diagnostic_aid
37,enzyme
38,cell_or_molecular_dysfunction
39,molecular_sequence
40,phenomenon_or_process
41,genetic_function
42,therapeutic_or_preventive_procedure
43,animal
44,molecular_function
45,group
46,immunologic_factor
47,biomedical_occupation_or_discipline
48,chemical_viewed_functionally
49,research_activity
50,body_part_organ_or_organ_component
51,alga
52,laboratory_or_test_result
53,nucleotide_sequence
54,professional_or_occupational_group
55,steroid
56,environmental_effect_of_humans
57,cell_function
58,regulation_or_law
59,functional_concept
60,occupational_activity
61,congenital_abnormality
62,receptor
63,archaeon
64,acquired_abnormality
65,cell
66,cell_component
67,food
68,entity
69,injury_or_poisoning
70,self_help_or_relief_organization
71,pathologic_function
72,organ_or_tissue_function
73,amphibian
74,temporal_concept
75,professional_society
76,machine_activity
77,body_location_or_region
78,amino_acid_sequence
79,social_behavior
80,human
81,carbohydrate
82,individual_behavior
83,chemical
84,behavior
85,nucleic_acid_nucleoside_or_nucleotide
86,fish
87,sign_or_symptom
88,pharmacologic_substance
89,neoplastic_process
90,molecular_biology_research_technique
91,biomedical_or_dental_material
92,natural_phenomenon_or_process
93,biologically_active_substance
94,mammal
95,health_care_activity
96,disease_or_syndrome
97,diagnostic_procedure
98,clinical_attribute
99,anatomical_structure
100,human_caused_phenomenon_or_process
101,organism
102,organophosphorus_compound
103,patient_or_disabled_group
104,tissue
105,carbohydrate_sequence
106,physiologic_function
107,language
108,manufactured_object
109,organism_function
110,governmental_or_regulatory_activity
111,medical_device
112,geographic_area
113,rickettsia_or_chlamydia
114,group_attribute
115,idea_or_concept
116,substance
117,quantitative_concept
118,body_system
119,spatial_concept
120,intellectual_product
121,reptile
122,drug_delivery_device
123,conceptual_entity
124,clinical_drug
125,occupation_or_discipline
126,vertebrate
127,classification
128,population_group
129,research_device
130,bacterium
131,event
132,chemical_viewed_structurally
133,element_ion_or_isotope
134,daily_or_recreational_activity
