relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,-0.39861232,0.77746534,-0.37040734,0.9850127,0.32615387,0.22379588,0.28186682,-1.5302296,3.399071,0.31228536,-0.5298278,-1.4152067,-0.5815504,0.4084117,1.4550909,-3.2556522,0.6655256,-2.4383779,1.1711159,-1.0983588,-0.5717333,0.6623991,-0.03688975,-2.0612106,-0.8276595,-1.0876749,-0.36863092,-0.77609605,0.34472176,1.4029822,-1.6036483,0.48676425
term1,-0.5994353,-1.384005,0.118081965,0.21694522,0.59778666,-1.2231612,-0.18830189,-1.1291084,-0.001006257,1.8772396,0.24321963,-0.29179028,-0.5675894,1.2428093,1.1988565,0.22798885,-1.2736094,-0.8106752,0.8731899,-0.0076427017,-0.43553793,-0.7054751,-0.9831807,-1.6627764,0.029089851,-1.217062,-0.7482479,-1.6542277,1.3390044,-1.6760918,-0.64309686,-0.07257958
term10,-1.0574818,0.22203411,0.3355521,0.5406034,-0.60944664,-0.19078435,-0.5915069,-0.8875679,-1.6102537,0.88950944,-0.27688578,-0.37872934,0.22227815,0.3771242,0.85934967,0.5345404,0.1481346,0.85317904,0.8137311,-0.8325318,-0.87050945,0.61942494,-0.36234644,-1.7258607,-0.6630374,0.09147821,0.39732173,1.2147294,-0.1915801,0.25238448,1.0057318,-0.635139
term11,-0.64482784,0.2673872,-0.19684842,0.3221784,-0.38970092,0.16628306,0.1435184,-1.2252979,-0.706354,1.3868177,0.15991323,0.6899912,-0.0033421677,0.6001049,0.8684295,0.20559448,-0.18367752,0.8011959,0.90241617,-0.7976781,-0.93294156,-0.6950081,0.062378995,-0.8293295,-0.6942181,-0.34959054,0.17285663,0.54084754,-0.3657887,0.38057455,0.5125343,-0.026217416
term12,0.49954197,1.265725,-0.5065439,1.3485429,-1.1345426,0.22849503,-0.6999211,-1.7541057,-0.054186158,0.9196217,-0.2912021,0.16074532,-1.0293503,-0.5312806,-0.7626085,0.56065094,0.7400705,-1.6818067,-0.84123653,-0.8905235,-2.4500153,0.09433939,-0.0071417755,-0.75893503,0.28658748,-0.25320253,-0.48448446,1.0669227,0.19268917,-1.0220208,-2.1162882,-0.62101567
term13,0.04586929,0.3055607,-0.22797406,-1.807284,-0.6042743,-0.24755949,0.2898708,-0.7302376,0.37838334,1.7730894,-0.6287318,0.6153768,0.6147304,-0.8230272,-1.3857536,0.2785476,-0.11263029,-0.76418114,-1.0644331,-0.9797431,-1.0612271,0.91684014,-0.102298714,-2.1271615,-0.71678853,-0.3002656,-0.06925965,1.002611,1.8392928,-0.8503572,1.0967796,-0.019173713
term14,-1.206219,-0.85841185,-1.8263109,1.8489288,-0.54735637,-0.20736785,-1.3074542,-1.420849,-0.54362905,1.383203,-1.1531774,-1.3359013,-0.24219173,-1.1258886,-0.004875197,1.6290871,-0.085972644,-1.1039037,-1.1244148,-0.97020686,-2.2796788,1.5336311,0.60538197,-0.67607963,-0.57809895,-2.4185226,-0.14640556,1.1684436,1.0608888,-0.15213689,-0.1888251,-0.62688524
term15,-0.6996617,-0.5652417,-0.48226413,0.029037345,-0.4955601,1.0768318,-0.11081879,-0.7987029,0.45441553,-1.2993956,0.122066215,-0.2725217,-0.29207152,-0.85639805,-0.88639975,0.10631172,0.56563646,0.21535695,0.8197802,-0.79315233,-0.3230938,0.07370047,-0.26679537,-1.0007348,-0.07679495,-0.45653793,0.24795552,-0.2451451,-0.0031343584,-0.30909657,-0.40657675,-0.19577692
term16,-0.18580595,0.09488129,-0.19881108,-0.07305452,-0.043848466,-0.0857594,0.14426807,-0.4828308,0.2762965,-1.1842712,0.22643752,0.17911679,-0.1519274,0.5294046,1.065716,0.12137674,-0.4601463,0.03586568,-0.8737736,-0.49465173,-0.6666916,-0.090284616,-0.087812506,-0.80830866,0.33529094,-0.36002317,-0.34677872,-0.03957114,-0.10525868,-0.11834356,-0.3228718,0.16683288
term17,0.04572073,-1.5908914,-1.0007734,0.9407366,0.2406039,-0.08353512,2.0300171,-0.8989336,0.5581731,1.1629136,-2.4165368,0.323516,-1.4557858,-0.49618953,-1.4113789,0.029991113,0.23624972,-0.8854718,-0.6741303,0.24877602,-1.4516697,0.15862702,0.4472267,-2.0201352,0.38313383,0.0048508784,-1.072474,0.06629832,-0.40728545,1.2373388,0.5329581,1.1297021
