,entity
0,mental_or_behavioral_dysfunction
1,health_care_activity
2,lipid
3,cell_function
4,pathologic_function
5,individual_behavior
6,family_group
7,indicator_reagent_or_diagnostic_aid
8,experimental_model_of_disease
9,genetic_function
10,laboratory_procedure
11,behavior
12,functional_concept
13,natural_phenomenon_or_process
14,laboratory_or_test_result
15,organophosphorus_compound
16,injury_or_poisoning
17,congenital_abnormality
18,embryonic_structure
19,mental_process
20,vitamin
21,body_part_organ_or_organ_component
22,hazardous_or_poisonous_substance
23,diagnostic_procedure
24,biomedical_occupation_or_discipline
25,occupational_activity
26,alga
27,body_system
28,plant
29,cell_or_molecular_dysfunction
30,biologic_function
31,quantitative_concept
32,chemical_viewed_functionally
33,biologically_active_substance
34,classification
35,carbohydrate_sequence
36,physiologic_function
37,immunologic_factor
38,hormone
39,self_help_or_relief_organization
40,professional_or_occupational_group
41,vertebrate
42,body_location_or_region
43,invertebrate
44,daily_or_recreational_activity
45,machine_activity
46,fish
47,animal
48,gene_or_genome
49,cell
50,food
51,educational_activity
52,sign_or_symptom
53,inorganic_chemical
54,neoplastic_process
55,molecular_function
56,eicosanoid
57,drug_delivery_device
58,steroid
59,clinical_attribute
60,molecular_biology_research_technique
61,amino_acid_peptide_or_protein
62,idea_or_concept
63,activity
64,human
65,enzyme
66,geographic_area
67,mammal
68,nucleotide_sequence
69,chemical_viewed_structurally
70,acquired_abnormality
71,group_attribute
72,conceptual_entity
73,nucleic_acid_nucleoside_or_nucleotide
74,receptor
75,organ_or_tissue_function
76,molecular_sequence
77,fully_formed_anatomical_structure
78,antibiotic
79,pharmacologic_substance
80,neuroreactive_substance_or_biogenic_amine
81,regulation_or_law
82,anatomical_structure
83,bird
84,age_group
85,governmental_or_regulatory_activity
86,spatial_concept
87,patient_or_disabled_group
88,therapeutic_or_preventive_procedure
89,qualitative_concept
90,substance
91,professional_society
92,anatomical_abnormality
93,event
94,body_space_or_junction
95,organism
96,carbohydrate
97,research_device
98,organism_attribute
99,research_activity
100,disease_or_syndrome
101,amphibian
102,manufactured_object
103,temporal_concept
104,population_group
105,tissue
106,fungus
107,virus
108,chemical
109,element_ion_or_isotope
110,physical_object
111,organization
112,bacterium
113,biomedical_or_dental_material
114,finding
115,entity
116,group
117,social_behavior
118,clinical_drug
119,health_care_related_organization
120,medical_device
121,cell_component
122,organism_function
123,environmental_effect_of_humans
124,organic_chemical
125,human_caused_phenomenon_or_process
126,body_substance
127,reptile
128,intellectual_product
129,occupation_or_discipline
130,phenomenon_or_process
131,amino_acid_sequence
132,language
133,archaeon
134,rickettsia_or_chlamydia
