,entity
0,anatomical_abnormality
1,clinical_attribute
2,pharmacologic_substance
3,quantitative_concept
4,anatomical_structure
5,hazardous_or_poisonous_substance
6,mental_process
7,family_group
8,mental_or_behavioral_dysfunction
9,neoplastic_process
10,natural_phenomenon_or_process
11,molecular_function
12,inorganic_chemical
13,therapeutic_or_preventive_procedure
14,pathologic_function
15,immunologic_factor
16,functional_concept
17,body_part_organ_or_organ_component
18,biomedical_or_dental_material
19,carbohydrate
20,professional_society
21,steroid
22,element_ion_or_isotope
23,virus
24,cell_component
25,cell
26,research_activity
27,cell_function
28,body_space_or_junction
29,organism_function
30,diagnostic_procedure
31,manufactured_object
32,cell_or_molecular_dysfunction
33,finding
34,acquired_abnormality
35,medical_device
36,receptor
37,experimental_model_of_disease
38,clinical_drug
39,organophosphorus_compound
40,food
41,individual_behavior
42,disease_or_syndrome
43,mammal
44,genetic_function
45,vertebrate
46,behavior
47,enzyme
48,vitamin
49,biologic_function
50,nucleic_acid_nucleoside_or_nucleotide
51,organ_or_tissue_function
52,population_group
53,reptile
54,laboratory_procedure
55,neuroreactive_substance_or_biogenic_amine
56,drug_delivery_device
57,plant
58,patient_or_disabled_group
59,hormone
60,injury_or_poisoning
61,organization
62,tissue
63,amphibian
64,lipid
65,gene_or_genome
66,self_help_or_relief_organization
67,amino_acid_peptide_or_protein
68,group
69,body_location_or_region
70,chemical_viewed_functionally
71,bird
72,fully_formed_anatomical_structure
73,nucleotide_sequence
74,professional_or_occupational_group
75,congenital_abnormality
76,organic_chemical
77,regulation_or_law
78,invertebrate
79,organism_attribute
80,bacterium
81,antibiotic
82,health_care_activity
83,fish
84,group_attribute
85,biologically_active_substance
86,human_caused_phenomenon_or_process
87,social_behavior
88,sign_or_symptom
89,substance
90,health_care_related_organization
91,occupational_activity
92,rickettsia_or_chlamydia
93,spatial_concept
94,embryonic_structure
95,laboratory_or_test_result
96,chemical_viewed_structurally
97,body_substance
98,indicator_reagent_or_diagnostic_aid
99,physiologic_function
100,molecular_biology_research_technique
101,classification
102,environmental_effect_of_humans
103,language
104,age_group
105,animal
106,activity
107,fungus
108,molecular_sequence
109,educational_activity
110,idea_or_concept
111,eicosanoid
112,occupation_or_discipline
113,qualitative_concept
114,phenomenon_or_process
115,temporal_concept
116,body_system
117,chemical
118,geographic_area
119,amino_acid_sequence
120,conceptual_entity
121,machine_activity
122,governmental_or_regulatory_activity
123,research_device
124,carbohydrate_sequence
125,archaeon
126,event
127,human
128,biomedical_occupation_or_discipline
129,intellectual_product
130,alga
131,daily_or_recreational_activity
132,physical_object
133,entity
134,organism
