,EpochLoss
0,5.28446626663208
1,2.252119700113932
2,0.47048946221669513
3,0.08613512416680653
4,0.10563236723343532
5,0.11398962140083313
6,0.10203534364700317
7,0.09706107278664906
8,0.08861048022905986
9,0.070342222849528
10,0.05435167004664739
11,0.034712834283709526
12,0.020427459850907326
13,0.013893817861874899
14,0.004436136689037085
15,0.0025725439190864563
16,0.0016728422682111461
17,0.0010170407476834953
18,0.0006173196597956121
19,0.00038158654933795333
20,0.00023318193173812082
21,0.00016200502189652374
22,0.0001236342747385303
23,0.00010211557916287954
24,8.792320052937914e-05
25,7.732564457304154e-05
26,6.491561483320159e-05
27,5.74537176968685e-05
28,5.135153818021839e-05
29,4.631154903715166e-05
30,4.3027949383637555e-05
31,4.0474163445954524e-05
32,3.735540910080696e-05
33,3.524853188234071e-05
34,3.387633235737061e-05
35,3.2123508087048926e-05
36,3.062640947367375e-05
37,2.888317734080677e-05
38,2.7880743800778873e-05
39,2.681186015252024e-05
40,2.613375484846377e-05
41,2.522362774470821e-05
42,2.390930179293112e-05
43,2.3075021696665015e-05
44,2.2695824251665424e-05
45,2.1737918359576724e-05
46,2.122663378637905e-05
47,2.0809697768224094e-05
48,2.0325867202094134e-05
49,1.9751611641064908e-05
50,1.9240917026763782e-05
51,1.8594865953976598e-05
52,1.804911698854994e-05
53,1.7313501302851364e-05
54,1.7170557233233314e-05
55,1.6673155187163502e-05
56,1.6252601199084893e-05
57,1.6010634074821912e-05
58,1.557823270559311e-05
59,1.5286583826915983e-05
60,1.4770868498696169e-05
61,1.4387456152083663e-05
62,1.4199246531158375e-05
63,1.38288799765481e-05
64,1.3654897581242645e-05
65,1.3318014680407941e-05
66,1.3029671511806859e-05
67,1.3125437665924741e-05
68,1.2455418072931934e-05
69,1.2188760895999925e-05
70,1.203924299867746e-05
71,1.1916828043467831e-05
72,1.1626026510687856e-05
73,1.1551469773015318e-05
74,1.1439749869168736e-05
75,1.0949359420919791e-05
76,1.08501517388504e-05
77,1.056443155296923e-05
78,1.0471910475947274e-05
79,1.0409092283225618e-05
80,1.0147344861858679e-05
81,9.997547749662772e-06
82,9.805997251532972e-06
83,9.672395511491535e-06
84,9.434240382688586e-06
85,9.51470580427364e-06
86,9.149464252307856e-06
87,8.991613564527748e-06
88,8.893686754163355e-06
89,8.7329899542965e-06
90,8.564161362301093e-06
91,8.491818637897571e-06
92,8.426847064887019e-06
93,8.233731932705268e-06
94,8.02294516688562e-06
95,8.034484077749463e-06
96,7.901338904048316e-06
97,7.693559837207431e-06
98,7.611215702733413e-06
99,7.5094935709785204e-06
100,7.338265428794936e-06
101,7.290344456123421e-06
102,7.29033884757276e-06
103,7.163428714799617e-06
104,7.138310593290953e-06
105,6.92369470319439e-06
106,6.970216873014579e-06
107,6.719250450260006e-06
108,6.700922161447427e-06
109,6.5121906421457725e-06
110,6.51783208619842e-06
111,6.3365220436632326e-06
112,6.404221191284402e-06
113,6.299435275044137e-06
114,6.131848749646451e-06
115,6.104173735366203e-06
116,6.070877892246547e-06
117,5.9771386986540165e-06
118,5.816088711677973e-06
119,5.806889930681791e-06
120,5.72870946295249e-06
121,5.6677583112711245e-06
122,5.57765952180489e-06
123,5.503155837989955e-06
124,5.4758071807251936e-06
125,5.382639301387826e-06
126,5.339346595671183e-06
127,5.230720641217583e-06
128,5.240570772002684e-06
129,5.173434753184362e-06
130,5.086544661025982e-06
131,4.998698386771139e-06
132,4.944072922323055e-06
133,4.978029816508449e-06
134,4.8942047214950435e-06
135,4.860823234290971e-06
136,4.73689457673269e-06
137,4.7251466336698895e-06
138,4.690665567371373e-06
139,4.628816592836908e-06
140,4.543183725521279e-06
141,4.56322156120829e-06
142,4.4537878238770645e-06
143,4.469275457571105e-06
144,4.361825479766897e-06
145,4.295306932059854e-06
146,4.245601303409785e-06
147,4.275350268774976e-06
148,4.2197906016857205e-06
149,4.1443425592054455e-06
150,4.133037540062408e-06
151,4.057712961487899e-06
152,3.986132090479562e-06
153,3.983729584433604e-06
154,3.960756127222946e-06
155,3.913299754761586e-06
156,3.920760946130031e-06
157,3.864726598597675e-06
158,3.807274803572606e-06
159,3.7708341551478952e-06
160,3.7499586748405513e-06
161,3.684339844767237e-06
162,3.6785334032174433e-06
163,3.629296543294913e-06
164,3.6389939547613417e-06
165,3.565075606578224e-06
166,3.5132644219023255e-06
167,3.4961080170129812e-06
168,3.467342063837956e-06
169,3.451666998444125e-06
170,3.41617563511439e-06
171,3.3942255868169013e-06
172,3.381932098515487e-06
173,3.313880824862281e-06
174,3.2969001798240547e-06
175,3.2874339315943266e-06
176,3.2831859850072456e-06
177,3.2056969606249672e-06
178,3.2001261539941575e-06
179,3.1430507381931725e-06
180,3.155767141530911e-06
181,3.116462721663993e-06
182,3.076288066949928e-06
183,3.0762472154795737e-06
184,3.015459621262077e-06
185,3.0409640506453193e-06
186,2.9870025931207542e-06
187,2.9523700201631677e-06
188,2.954653230820744e-06
189,2.9215132902512173e-06
190,2.8754341201420175e-06
191,2.913964484226502e-06
192,2.8513137143211984e-06
193,2.8288838317772993e-06
194,2.79268495736081e-06
195,2.8005371556597916e-06
196,2.7280552027756735e-06
197,2.7427789367114506e-06
198,2.710591161303455e-06
199,2.7053103319000607e-06
