relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,3.0182202,-0.83242124,1.3582407,-0.07710663,-3.617214,0.30416703,-1.447672,-0.29979095,0.40931004,0.9926263,-1.1241847,-2.774579,-0.4692699,0.47233573,-4.336784,0.008868177,-0.58097196,0.30536923,-5.064394,-0.8937858,0.45348397,0.48105827,-0.32096577,0.1945121,-1.350931,1.1263056,-0.27143085,-0.3844836,0.301312,-1.4985306,-2.1742496,-0.4333349
aidenemy,1.2926027,-3.0515976,-3.092205,-2.0498147,-1.8457075,-0.21651725,-0.034836564,-3.1802933,-0.37450767,-1.0209675,0.47522104,-2.054044,-1.1038076,0.5813471,-3.8985665,1.9694833,1.910777,-1.6427288,-1.4000969,-1.3592921,-2.1051588,0.68849,-0.37094647,-1.2294987,1.3445135,0.9448232,1.6410784,2.3687482,0.74334687,0.30995408,0.3813133,-0.26764858
attackembassy,1.6380649,-0.15049869,0.79870254,0.87755305,-1.7588788,-3.5514057,-0.44765064,-1.1588342,-1.6678233,-1.0597212,-2.1650848,-0.29040053,1.3084018,2.958812,-0.09666892,2.4908807,0.77780473,0.8372984,-1.2735511,0.12840876,-1.9935492,-0.14982702,-4.2920527,-1.0614887,-0.8222422,-0.19171087,3.274721,0.5498852,-0.42988634,-0.8907953,-3.1890774,0.5051062
blockpositionindex,-0.45847845,-4.4486756,-0.64456636,-3.0212862,2.634453,-1.5745953,2.1177175,-0.24930026,0.87097734,0.80109304,-0.02033972,0.09982901,-1.3328247,2.6272202,-0.22951676,-0.37967274,0.16091517,-0.73209864,-1.7731992,0.91360223,-0.7621326,0.229882,-0.044062994,1.2075871,-3.7233531,-6.251783,-0.33743507,0.47981563,1.7127128,-1.4846506,-2.8227117,-0.00050808117
booktranslations,-0.45926958,0.45658466,-2.3769677,-0.47756407,-1.4719186,0.726986,-1.5301318,1.5085365,-1.0063251,-1.4213278,-0.9849939,-1.8242873,-0.19425555,-0.99162996,-0.33985665,-0.0166279,-1.1561767,-1.3568391,-0.8838115,0.9749292,-0.544256,-1.455009,-1.200896,-1.1405777,-0.8136355,-2.1803753,1.4032109,0.5209051,0.26154476,-1.0045024,-1.9754022,0.96353054
boycottembargo,-0.30461326,-1.8514931,-1.3520422,0.33824155,-4.0119634,-1.6853256,-5.402093,-1.9203422,-1.5521708,-0.14626922,-0.6617031,-2.4347858,-1.6723957,2.6674547,-0.21783024,-0.31857032,-3.3467443,-0.91400737,-0.5143874,-1.4366182,-2.291607,-0.19161794,0.82400846,-0.018830314,-1.79345,-1.6072576,-0.6809001,1.3108251,0.17499202,-0.43710163,-1.9611739,0.20034418
commonbloc0,1.5436984,-4.5424805,-1.9074582,-0.047914114,-1.0994298,0.030836416,-0.26252523,-0.3625413,-1.5575882,-0.42086843,-1.6645986,-2.4556215,-1.9919319,0.85526943,0.9759179,-0.12754408,0.84126633,-2.051007,-2.2446768,-2.6965582,-3.2195005,-0.07733891,0.35273945,-1.2438546,-0.89137405,-0.48901302,-0.27086863,1.7270325,-0.59182495,-3.5816123,-1.2041252,0.61930543
commonbloc1,-0.9847479,1.2081546,0.10391093,-2.8772016,0.40010995,3.2828934,-0.75249094,-0.8824273,2.4406571,-4.6325054,-2.3559508,-0.009653211,-1.0066096,-2.6137388,0.1010572,-0.21461417,-3.0647585,-0.6883869,1.0188491,0.64613175,1.03869,-0.06875769,0.89711994,0.05940806,0.2673469,-2.0148773,-0.62120897,-1.0170695,-0.9823052,-0.32066977,-0.9147604,-3.6402943
commonbloc2,-1.1949288,3.4423292,0.17454627,4.568565,-0.42864054,-1.286339,-1.4954861,-1.9484049,-1.991058,0.9731779,-0.4482361,-0.7017944,-1.979092,-2.2161002,-0.6375901,0.3922695,0.38544223,-0.123295985,-0.36819184,-4.1963573,-2.4867542,-2.112475,-0.6797345,-0.16269031,-0.8009405,0.14685702,1.1952494,-1.2227539,0.1377351,2.2038543,-0.8602626,0.22087507
conferences,2.2904856,-0.14248843,-3.8842645,1.0478148,-2.4357367,-0.4027557,-0.28381813,3.9092348,-2.383441,0.30963123,-0.6926661,-3.4903705,-1.196185,4.373871,-2.9930964,2.265115,-1.9221115,-1.5522664,2.989608,-2.5678692,-2.7738683,-2.2612886,-0.7377176,-0.11385223,0.49221948,0.17155716,-2.094375,-0.3766142,0.24076943,-0.666475,-1.9439527,-0.30452305
dependent,-2.5062106,2.261385,-0.4420192,-1.4767789,-0.8828216,-2.962441,0.0049002306,-1.2561845,-2.2161713,-1.8591615,-3.4575138,-0.27601588,-0.48062107,-1.5991752,-0.56276083,-0.7175546,2.5913506,0.8227572,-0.8904056,1.4496489,-2.4771624,-0.45990434,1.0676873,-0.90385514,-0.84626603,3.4220963,-1.8574055,-1.665336,-1.8447369,0.44929492,-3.3326824,0.714801
duration,4.434398,1.3638964,-1.4067588,0.3245585,0.6641476,1.1986812,-3.5619903,-3.6278148,-0.67015046,-0.5019614,-2.5659888,-1.1223838,1.2419509,-1.7921128,-1.8656714,-1.4592775,-1.5829161,0.27871853,-1.4999099,1.2121242,-0.66303164,0.26096132,-1.2454766,-1.6662227,-4.146666,0.84390897,1.1516621,0.4456012,0.5115163,-2.345454,-1.3579096,-0.02237095
economicaid,-4.177074,2.9877636,1.8471345,-1.0901355,-2.4395852,-0.33097067,-2.3264866,-1.0144519,3.7264225,-2.5195053,-2.528773,2.182853,0.21722607,1.1688299,-1.7049766,-0.07296397,-2.5209012,2.127021,0.44062537,-1.2273186,-2.5827713,-0.34739172,-2.2836556,-2.6516142,-0.66052574,-0.30675524,-1.258991,-0.9810974,-0.68690723,1.0567487,-2.0331326,0.18337132
eemigrants,-0.11372989,-1.4596691,-1.4872886,0.44516397,-0.14977604,0.15079741,1.4581947,-2.5170045,-0.8388071,-1.2545272,-1.8578557,1.7423359,0.66440946,-0.44704476,-1.8080239,0.34871987,2.353946,-0.68571454,-1.8482896,1.023389,-1.4014795,-0.2096105,-2.8567736,1.0758342,-3.4606104,-0.61315376,-1.6272032,0.58319,-0.12425009,1.6138712,-2.2775648,-1.525828
embassy,0.05214842,0.08738804,-0.41940627,-0.50118273,0.04639462,0.35905227,-1.3291334,0.022278808,0.9229561,0.61648357,0.8546287,-3.1889112,-3.0276453,-1.1798632,0.80738837,-0.9585191,-3.342046,-0.5778105,0.40098435,-0.23466495,0.4757689,-2.500965,-1.0436333,-5.3132873,-0.91870123,0.34952134,0.2809965,0.6749796,0.04004011,0.8893312,0.13541329,0.9218022
emigrants3,-1.2619284,-0.034881804,-0.5086501,1.4576613,-0.30219305,-2.7265205,0.4861119,-1.1993083,-1.2498283,-0.40316764,-1.6901504,0.28135985,1.4405253,0.16741924,-4.000861,-0.25792563,2.6036596,0.10368876,-4.260377,0.03856656,-2.2321095,-1.1639924,-1.2126626,1.6774014,-3.7729523,-0.35625026,-0.35698548,-1.9539325,0.6158883,0.8107503,-2.1364229,-0.716169
expeldiplomats,-1.2278888,-4.7430234,-0.41527262,0.5202653,-1.5622343,-0.36042276,0.7741414,-1.972091,-2.240288,-1.3007329,-2.1864252,-4.0692887,-0.566899,0.6617555,-2.1844559,-1.9227744,1.4975216,-0.32539278,-1.4163352,-0.44641104,-2.3522408,-0.42205352,-1.2292863,-2.0487924,-0.8033953,0.7649376,0.15993735,-0.90499264,0.36747515,-1.5217955,-0.77064574,-1.2256627
exportbooks,0.6219655,3.2240021,-1.7564579,-1.1115587,-3.5166988,2.9018202,1.7163502,-2.5260212,-5.6688514,4.605663,-2.5744872,-0.7839415,-2.1099,-1.0040032,-1.6688458,-2.2080905,1.4507099,-1.6813196,0.092369996,2.0742753,-0.5770568,-1.133472,-1.4295903,0.27826208,1.4624363,-3.1600857,-1.2724411,-0.635893,1.4648267,2.0152857,-1.7427534,-0.89964604
