,entity
0,acquired_abnormality
1,research_device
2,bacterium
3,lipid
4,group
5,organ_or_tissue_function
6,machine_activity
7,drug_delivery_device
8,chemical_viewed_functionally
9,receptor
10,mental_or_behavioral_dysfunction
11,cell_function
12,finding
13,neuroreactive_substance_or_biogenic_amine
14,geographic_area
15,laboratory_procedure
16,organic_chemical
17,eicosanoid
18,pathologic_function
19,indicator_reagent_or_diagnostic_aid
20,population_group
21,biologic_function
22,self_help_or_relief_organization
23,phenomenon_or_process
24,cell_component
25,fully_formed_anatomical_structure
26,molecular_sequence
27,organization
28,fish
29,neoplastic_process
30,occupation_or_discipline
31,embryonic_structure
32,alga
33,vertebrate
34,hazardous_or_poisonous_substance
35,natural_phenomenon_or_process
36,fungus
37,substance
38,body_part_organ_or_organ_component
39,molecular_function
40,reptile
41,experimental_model_of_disease
42,physiologic_function
43,disease_or_syndrome
44,organophosphorus_compound
45,conceptual_entity
46,cell_or_molecular_dysfunction
47,plant
48,diagnostic_procedure
49,mammal
50,invertebrate
51,medical_device
52,carbohydrate
53,temporal_concept
54,steroid
55,food
56,hormone
57,amphibian
58,nucleotide_sequence
59,immunologic_factor
60,congenital_abnormality
61,professional_or_occupational_group
62,professional_society
63,organism
64,classification
65,clinical_drug
66,human_caused_phenomenon_or_process
67,pharmacologic_substance
68,rickettsia_or_chlamydia
69,physical_object
70,antibiotic
71,intellectual_product
72,health_care_activity
73,mental_process
74,occupational_activity
75,anatomical_structure
76,individual_behavior
77,inorganic_chemical
78,virus
79,group_attribute
80,chemical
81,idea_or_concept
82,behavior
83,nucleic_acid_nucleoside_or_nucleotide
84,laboratory_or_test_result
85,tissue
86,animal
87,amino_acid_peptide_or_protein
88,manufactured_object
89,research_activity
90,age_group
91,element_ion_or_isotope
92,genetic_function
93,body_space_or_junction
94,family_group
95,body_location_or_region
96,gene_or_genome
97,language
98,patient_or_disabled_group
99,anatomical_abnormality
100,clinical_attribute
101,governmental_or_regulatory_activity
102,sign_or_symptom
103,body_system
104,body_substance
105,organism_attribute
106,enzyme
107,therapeutic_or_preventive_procedure
108,quantitative_concept
109,regulation_or_law
110,archaeon
111,activity
112,social_behavior
113,biologically_active_substance
114,organism_function
115,qualitative_concept
116,biomedical_occupation_or_discipline
117,vitamin
118,functional_concept
119,bird
120,molecular_biology_research_technique
121,cell
122,health_care_related_organization
123,carbohydrate_sequence
124,environmental_effect_of_humans
125,entity
126,educational_activity
127,amino_acid_sequence
128,injury_or_poisoning
129,daily_or_recreational_activity
130,chemical_viewed_structurally
131,biomedical_or_dental_material
132,human
133,event
134,spatial_concept
