,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
person0,-1.169194,-0.7774015,-0.20980541,0.7543279,0.9028689,-0.9012525,-1.1208733,0.63777703,0.057617206,-1.9173023,-0.57774675,0.36177048,-0.16649635,-0.33604684,0.0736947,-0.2959081,-0.5054256,-0.8371285,-1.2860578,0.7547397,1.0340767,-0.8456623,-0.6404,-1.1848553,-0.46058828,-0.817419,-0.5222884,-0.0640981,1.2151971,1.4296824,0.043300457,0.99074304
person1,-0.74309963,-1.2800902,0.888236,0.51743716,1.0261345,-0.36708108,-0.466456,-0.060349062,0.33307767,-1.9483033,-0.8174872,0.33499104,0.096743755,-0.4336948,0.12038434,-0.3606927,0.36801213,-0.63653886,-1.1280829,0.82675934,1.0478632,-0.89191186,-1.3258941,-1.475807,1.0996904,-0.8595491,0.8909153,0.40692964,-0.17508447,1.3263783,0.8536134,0.88515013
person10,-0.49505308,-1.0149454,0.36173603,0.6860564,0.9558039,-0.6578995,-1.0857987,0.5544486,0.072682306,-1.8245506,0.15536201,0.11224869,-0.29509193,0.08766242,-0.29217288,0.120895155,-0.05485807,-0.7715766,-1.1016399,1.2688514,1.0942122,-0.70536405,-0.14119266,-1.4757283,-0.06505348,-0.6434431,-0.3718321,-0.4855681,1.24243,1.368541,-0.376276,0.9094538
person100,0.08688721,-1.2553809,1.8863597,0.43145892,-0.0482842,-0.20154823,-0.3118474,1.2314161,0.64093745,-2.2593632,0.39161915,-0.6640355,0.67487746,-1.3321824,-0.88340116,-1.8286932,0.2380747,0.50513256,-0.46114627,1.854994,0.98596865,-0.41754574,-0.9594096,1.6103477,-0.8481389,-0.30481794,1.0722332,0.85485613,-0.3034522,1.8280675,0.14266665,1.6681502
person101,0.62616485,0.49422294,-1.0816008,0.0635664,-0.28936788,0.30761215,-0.33533993,1.1901888,-0.6843093,-1.6296345,0.3783762,1.2512287,-0.055690385,0.2299469,0.6293862,-1.1337136,0.109898746,-0.34824204,0.08985685,1.1939577,0.3819945,0.60459065,0.35182124,1.0246875,0.7382653,-0.42438805,-0.4458819,0.10060908,0.2023667,-1.0862167,0.393168,0.74996406
person102,1.2310848,0.04237202,-0.29883862,0.4578385,0.08376534,-0.64931095,-0.52713275,-0.273554,0.3911472,-1.516017,-0.009918205,0.8912969,-0.066974446,-0.6452594,-1.012872,-1.034742,1.427684,0.4266578,1.2658892,1.2898792,0.8306241,-0.38058424,0.9236517,-1.1202186,-0.42486253,-0.13594086,0.65184,0.0977895,-0.40573427,0.13303645,-0.49012285,1.091535
person103,-0.56147844,0.2713108,-0.48986733,0.23900983,0.19245711,-0.037568256,-0.19679496,0.66372985,0.12697668,-1.3426242,-0.23824795,-1.0019097,0.37341735,-0.5643287,-0.6364943,-1.1492167,1.0088065,0.34740767,-0.9801969,1.1543788,0.93737,-0.55733055,0.06984907,1.0461313,-1.0414128,0.01916958,-0.099858224,0.43034166,-0.3023699,0.68000406,-0.60329324,1.4693538
person11,-0.17882742,0.35147053,-1.2037023,0.44596553,1.1490959,-0.05026187,-0.11655775,0.08575414,0.24011663,-1.6805533,-0.5334292,-1.0053273,1.1553746,0.13271369,-0.094056435,-0.7499122,0.57048434,0.37051433,1.1408097,0.56664,0.8858878,0.98420495,0.124046795,-1.1837264,-0.22877762,-0.7299034,0.03744208,0.40851173,0.19730946,-1.0073376,0.21367511,0.48446295
person12,-1.6076732,1.1598445,-0.1134832,0.41588977,0.03631895,0.59390205,0.74012315,-0.43565142,-0.40812352,-1.8126044,-0.22505882,-0.17012537,-1.65255,0.8062438,0.35376745,-0.0037629681,-0.48470774,0.9487257,-0.85447854,0.6742226,1.0682473,0.6789482,-0.2654724,1.2292578,-0.03711423,-0.94307107,0.5542774,0.08334824,0.7019655,-0.48545352,0.4200899,0.7359092
person13,1.0835197,0.058590848,-0.5130097,-0.0048675584,0.86284584,0.20478277,-0.24377088,-0.3807084,-0.3804008,-2.0693028,-0.22881767,-0.5981694,1.3962176,-1.0559235,-0.5973648,-0.1478587,-1.4085485,-1.2450588,0.8904955,1.0268508,0.61934847,-0.34230286,-0.085664764,1.4469317,-0.32854778,-1.2274661,0.36977613,1.3266988,-0.70197284,0.92687446,-0.06505462,0.47280973
person14,1.444619,-0.6597931,-1.3005446,0.099788904,1.3281246,-0.35345232,-0.7844185,-0.32478595,-0.6553351,-2.4466121,0.7640205,-0.1132166,0.28607902,-1.69708,0.6120021,-0.49378425,1.1204784,-0.4098077,0.50356334,0.43362814,0.851513,-0.94974554,-0.006191645,1.691586,0.7090589,-1.3770195,0.9483622,0.29280874,-1.8142607,0.9613968,-0.5875064,1.4239831
person15,-0.001770032,0.39575964,0.45113054,0.132189,1.6118917,0.1250451,0.34743297,0.3337138,0.28376222,-1.8603679,0.20805568,0.97121704,-0.65761757,0.8053168,0.29432935,-0.39017642,2.6756938,-0.58422464,-1.2999195,0.98255783,1.4797041,1.1168869,-0.11156459,1.713731,-0.94360447,-1.1513553,-0.6006724,-1.1749103,-0.028242886,-0.9767751,-0.68229973,0.87978
person16,-0.37016183,0.13978566,0.95050377,0.020953102,0.6732123,0.9776063,0.46716195,-0.30938593,-0.7273105,-1.7169324,-0.042312462,-0.6523136,-1.2012147,1.0605493,0.4070637,-0.19850112,-0.63425714,0.3154141,0.1889637,1.761082,1.8189468,1.1948133,-1.7736753,1.7705779,-0.47027877,-1.1961492,0.7316431,-0.8987554,0.3225758,-0.38300025,0.045549102,0.34506524
person17,-0.9050612,0.26136056,0.5849548,0.47474748,0.6727695,1.1040542,1.2438465,0.15452726,-0.41894826,-2.1412966,-0.03163915,0.2926206,-1.4979763,1.3992013,0.46928918,-0.10332409,-0.60170233,0.67732,0.31131238,2.010205,1.9738476,1.6119643,-1.8948476,1.9153833,-0.6923326,-1.3054059,0.7289764,-0.731301,-0.2215412,-0.89588684,-0.06733972,0.58999217
person18,0.1834255,-0.16785814,-0.539061,0.1714337,0.4247156,-1.1120788,-0.573276,0.91040576,-0.3809634,-1.9006494,-0.517644,0.34356156,0.9594567,-0.94931614,0.009895444,-0.53954005,1.4753555,0.1060471,-0.38296106,0.89440227,1.1853577,-0.07075139,-0.22930242,1.5282954,-0.07364261,-1.2925696,0.01463823,0.36816743,-0.87567747,1.1976959,0.34050283,0.81336963
person19,-1.1172314,-1.0113249,1.0554719,0.42318153,0.9589391,-0.5358261,0.59415203,0.029818863,0.17491548,-2.1676757,-0.22735424,-0.29789004,-0.21364206,-0.41756737,-0.48194656,-0.6092123,0.752099,0.06259544,-1.5430151,1.1592219,1.7461241,-1.474203,-1.1616964,-1.591778,1.1973253,-1.3335983,1.151257,0.1623342,0.21500045,1.9649684,0.75742596,1.0722978
person2,-0.12697345,1.4658775,-0.19044715,0.30083007,1.9195424,0.8176415,-0.44559553,0.21210545,0.15632102,-1.3436632,0.41752458,0.15979782,0.99860036,0.67342085,0.6685417,-0.6393481,-0.17294881,0.19656533,-0.8074671,1.0903801,1.353284,0.13111074,0.32044873,1.4246926,-0.3329067,-0.8094477,0.39569315,-0.9716739,0.55608296,-0.7300653,0.28252405,0.2469204
person20,-0.24604605,0.84591866,0.93994904,-0.045064054,0.5684675,0.74031943,0.4995854,-0.30340707,0.28841925,-1.9451786,-0.09926349,-1.1346518,-0.74589634,0.61781836,0.66632634,-0.35910252,-1.2278366,-0.28615597,1.0621071,1.0009831,1.5804155,0.4269862,-0.11446519,1.9993154,-0.3488737,-1.1732166,-0.53695726,-0.7116062,0.49597394,-0.87067306,-0.21059859,0.8749248
person21,-0.39797756,-0.500946,0.8231278,0.07849962,0.9788545,-0.41225186,-0.73618233,0.33549774,-0.04958721,-1.7403145,0.4021701,-0.286074,-0.44432762,-0.41095495,-0.40042594,-0.26582327,-1.2845948,-1.2781719,-0.2802237,0.9050255,1.452234,-0.75628763,-0.40484846,-1.3719839,-0.20718847,-0.9385188,0.3452726,0.21760103,0.95184004,1.4946169,0.61599493,0.85660636
