,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,1.9374127,-0.7073173,-0.18461365,-0.7655654,2.3289921,1.0927868,-1.020123,0.881894,1.401305,1.1407591,0.15900801,1.1728641,0.359039,-0.1442331,-0.85805446,-1.7194415,-2.6410327,3.471719,-0.16661192,1.9976406,-0.49391335,0.64379346,1.3380096,0.9122416,-0.56579494,-1.2680095,-1.2111293,0.9592094,-2.280452,-1.6089437,2.2345061,0.7333923
activity,1.5805815,-0.824166,0.014947279,-0.100064114,1.0924722,-0.26124167,0.114947595,-0.2887373,1.9535421,2.8065727,-0.12985738,1.6609998,0.42151248,-0.11386747,0.030871123,-1.8776443,-2.1195955,-1.4111869,4.102687,-3.9414866,-1.240307,0.08393918,1.833007,4.6502204,0.75869644,0.8450808,0.45106512,-0.8737964,1.9966974,-1.097517,-2.8163455,-0.30759665
age_group,0.75184655,-1.3630546,-0.1945868,0.7146653,1.1566317,-0.21611151,-0.8897839,-0.3161537,1.9033428,0.87267226,0.09024766,1.79974,-0.812707,0.7801618,-0.26559258,-1.8069292,2.316701,1.6712201,-0.4599514,-2.9348762,0.6757777,2.7063975,0.17992742,4.337542,-1.9445437,-1.8030294,-0.7867799,-0.5948747,1.536936,3.6009498,1.6289078,-0.34962976
alga,0.31339598,-0.5644231,-0.46530452,0.087107286,1.7640541,-0.5395226,0.3557075,-1.9076955,2.5202916,-1.1406734,0.19041023,2.5798063,-0.51642,-0.34303242,-1.0532975,-1.5635589,-1.6688396,-3.0037448,-1.9974726,2.6567457,0.89634067,-3.0349302,1.711434,0.69170976,-2.0890632,0.38199875,2.2371547,1.1021192,-1.9994289,0.828604,3.4809375,-1.8672597
amino_acid_peptide_or_protein,0.41042268,-1.234479,-0.47880998,-0.11088339,1.6911457,0.34070706,0.36586195,1.152541,1.3644631,1.1633921,0.5750631,1.9714814,-1.714405,0.83185154,1.299481,-1.4082811,2.2074697,-1.5752732,0.9766127,-0.6042239,-0.5124552,-0.4161076,2.5111735,-1.1684982,1.075217,1.0415161,2.953852,1.9209591,2.4263663,1.1981784,-3.4156666,0.075672284
amino_acid_sequence,0.7349565,-0.59148186,-0.3331624,-0.036016274,0.58616,0.19156887,0.18719439,-0.5475799,2.1438098,2.1065173,1.4168873,1.2265925,-0.5143458,0.22781648,-0.56261593,-1.9761007,2.8227987,-0.83880615,-1.261692,-1.7903295,3.7523003,4.5926723,1.3656884,1.680092,-2.2793255,-0.5421035,-1.2055761,0.41733065,-0.49676794,0.8031934,1.9307009,-2.0937598
amphibian,0.92615336,0.36061764,-0.58132917,-0.25162748,0.9149365,0.024296558,-1.479381,-1.3588475,2.0164301,1.5249151,0.054880552,2.2661338,-0.40212062,0.22050379,-0.72037476,-0.6093113,-1.2102716,-1.4556339,-0.19566339,4.1747646,-2.0019119,-3.0848489,0.53105515,-1.0873779,0.0535709,1.5939707,2.6693106,0.73355746,-1.3604364,2.4788623,3.116843,-1.0932978
anatomical_abnormality,1.9277099,-0.35256785,-0.34979108,-0.93044984,0.8870572,0.43983993,-0.7074694,1.0195631,1.0955532,1.4099704,0.31012237,1.6524119,0.83977115,0.1592454,-0.8647675,-1.3853005,-2.2979002,3.5900714,0.0840749,1.410129,-0.87938786,1.195103,1.5775098,1.4363499,-0.07431207,-0.888077,0.7276036,0.71107864,-2.936109,-1.1763442,1.9797267,0.3879528
anatomical_structure,1.3505869,-0.33155304,0.3012196,0.64534914,1.9038308,1.4750912,-0.038297534,1.612977,1.9587159,0.74258125,1.5463209,1.8685372,0.22369042,0.7639571,-0.49144647,-2.1197429,-3.9119945,-0.6172707,1.0279964,-1.5033484,-1.1967006,-1.8914975,3.574974,-0.70599663,0.7211681,0.5042237,-1.3733886,-0.4225077,-3.3078532,2.340549,3.2456486,-0.40541086
animal,-0.24574396,-1.3366811,-0.047324903,-0.055914667,1.2377193,-0.15979421,-0.376377,-0.7636334,1.6777486,0.5134068,1.321178,1.7109966,-1.4204934,0.24756448,-0.020890137,-0.7516266,2.4066517,-2.924806,-1.6735421,2.1462088,-0.22229101,-5.129481,2.2773032,0.29213536,-1.8049046,0.53383017,1.1500881,-0.809991,0.29523608,1.4073852,1.9549258,-1.1782349
antibiotic,-0.24591285,-0.16785166,-0.32930493,0.38108295,0.75780517,0.13338247,-0.4098572,0.5153904,1.264725,1.7022159,1.6547647,1.82423,-1.2576551,1.0357977,-0.046453934,-1.9392363,0.7578748,-2.3086603,-0.25770715,-0.7950655,-0.39306134,3.2126386,0.41984648,-1.0925221,0.36025092,1.4172463,-0.90443015,1.3238419,1.1354287,-0.8068117,-3.7623606,-1.5894562
archaeon,0.56668985,-0.1241982,-0.5703561,-0.922251,0.551433,0.82296085,-0.7556307,-0.5759756,2.1837194,1.3526249,0.6240342,1.9985979,-0.210024,0.053256236,-0.53158045,-1.4542627,-0.45931616,-2.7116022,-0.261492,3.714198,-2.4350724,-1.3095956,2.8466432,0.5166132,-1.4429288,1.565923,3.8113055,1.5348326,1.2034326,3.5614352,4.46634,-0.9969056
bacterium,0.2453565,-0.668465,-0.087721,-0.09637653,0.6250585,-0.77043253,-0.08288941,0.16797496,2.4091651,1.5141684,0.55493444,1.6778482,-0.088854164,1.1657459,-0.5792271,-0.8029428,-0.05465315,-3.280893,-0.48107567,2.533998,-2.1016273,-4.960411,1.3611104,0.26400062,-2.7740717,0.6641505,2.4734197,0.2843514,-1.0448637,-0.4977429,1.5825536,0.2213588
behavior,0.7605141,0.42983568,2.3294666,0.061901975,1.0658644,-0.08926231,0.5409889,-1.1916833,1.1579912,1.226432,0.017627468,1.349771,0.5369193,-0.4823412,0.08751581,-2.0149639,-2.6466599,0.5759467,4.624068,-0.45318,2.542948,2.6351306,0.49150914,1.3544625,-0.7653631,1.8533303,3.1785605,-0.14372513,1.1402063,-0.83611345,1.2911388,-2.1592736
biologic_function,0.086564966,-0.07932965,0.2755888,-1.5946925,1.0564175,0.68437535,0.45590496,-0.3107878,1.2644677,1.5406939,0.16169798,1.4960349,-0.13520898,-0.40900934,-1.1439668,-1.4115877,0.30472744,1.8901582,1.0846072,2.577582,0.05522215,-1.2960263,2.606044,-1.548966,-1.3737108,1.2636997,2.1167808,-0.9174629,-2.189674,-2.6761081,-1.1966134,2.02309
biologically_active_substance,0.108261004,-0.25477183,-0.110603,-0.20727819,1.4222106,0.4268956,0.01638477,0.8740063,2.038769,1.7536478,0.7864389,1.3389261,-0.9726922,0.90463,0.03501005,-0.69186646,0.76772285,-1.4056115,0.8460536,-3.4775896,-0.9266789,3.8806303,-0.15277602,-1.5912771,0.18198289,0.6791854,2.1907358,0.5218154,0.64586914,0.017775226,-1.6356579,-1.2685112
biomedical_occupation_or_discipline,0.5077728,0.40317193,-0.46385577,0.18854533,2.20216,-0.6429279,0.5126265,-0.7062919,1.1436157,1.5103104,0.19999528,1.491629,-0.66892695,1.1717168,0.72338617,-0.9280411,-1.9811542,0.6685267,-1.4612519,-0.061831623,2.3568468,0.25595173,-1.9320284,1.4669373,0.511186,-2.3713892,-0.11824737,-0.14492303,-0.06407271,1.6955888,1.3130617,1.7490537
biomedical_or_dental_material,-0.13204342,0.15601155,-0.08242604,0.0390947,1.1117871,0.7331924,-0.5869292,0.4682731,1.4929717,2.5522835,1.467542,1.6884235,-0.7076722,0.9913545,0.14836049,-1.4971201,0.078383796,-3.3035722,-1.3685238,-1.1517038,-0.637965,3.020747,1.9438252,-0.12997115,-0.10244331,-0.68806684,1.5692122,0.32635936,1.6962589,1.4581231,-2.9466333,-0.5767763
