relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,0.33321738,0.20186858,-0.1974697,0.84778875,-1.9134156,2.2553303,-0.09559837,1.8364493,-1.6682004,-2.3875232,-0.98704785,1.631566,-1.253159,0.14808638,2.2256331,-1.4046417,0.1889722,0.023713635,0.0031585027,2.9674065,0.5716142,-0.4398243,-0.36301425,-0.13701177,0.9584276,3.2009299,0.40012753,-1.2749343,1.7520963,-1.0580788,-0.79447216,1.054396
affects,-0.44611984,-0.13237362,0.19040374,0.4888444,-0.648586,0.31442186,-0.5110846,0.83615005,-0.32092562,-0.11782688,0.06498515,-0.7422985,-0.46422595,0.8974003,-0.6286435,-1.3455665,0.4702825,-0.5278345,0.3985135,0.22755134,-0.032302786,2.0524912,-1.2937111,-0.6900505,-0.17691968,0.2692088,0.5245549,-1.2527727,-0.09698238,-0.51390344,-0.49699116,0.18823305
analyzes,0.38685545,0.12689333,5.3229356,-0.8260581,-0.94126934,-0.31154782,-1.2161045,0.2260808,-1.686537,-0.4426475,-1.7305405,-2.0990918,2.3796453,-4.67722,0.3359939,0.385728,3.037186,-2.3616028,-1.0321627,0.67243814,-2.6148932,0.79451776,-0.1483992,-1.1138556,-0.12326223,-0.35010296,0.56169045,0.51175416,1.9207197,0.46638224,-1.667251,-0.65197
assesses_effect_of,0.118589535,0.3503358,1.035561,-1.3605334,-2.189907,-1.3564866,-1.3730423,-0.5340125,-2.8715467,-0.7290545,0.1878448,-1.1347845,-2.5842328,-4.527522,-0.41475788,0.3615038,0.78970575,-1.1146541,1.495418,0.29916194,-2.2292023,2.1606197,0.25131515,0.61200476,-0.5495012,3.3148637,-2.976489,-0.21537444,-1.8539523,-1.5068188,0.62924373,2.3292544
associated_with,-0.11316239,1.5435933,0.21657568,1.0803908,-0.49234822,0.6375169,0.39103022,0.66351604,-1.9509399,-0.31294584,1.1345319,-0.12528497,-0.17674072,-0.01675421,0.55785453,-0.7173037,-1.6235368,-0.4549298,-0.411871,0.0790424,0.8229197,0.14875491,-0.6633934,-2.135479,0.7370756,-0.9075965,-0.7419212,-0.21034554,-1.1150314,-0.14038533,0.10635841,-0.5757139
carries_out,-1.0186138,0.89265263,0.36943465,-0.4767459,-0.86997867,-2.0294755,-2.4067838,-1.227835,-2.1625056,-0.18888001,2.3467824,0.54326403,1.3491104,-0.73719573,-0.4364983,1.8752177,1.7643387,-0.036261957,0.5487763,-0.1485325,1.3935355,-0.5340883,-1.083303,-0.21995999,0.06705356,1.6076835,0.7025387,-1.5766733,0.08498233,-0.5189193,-1.1799631,-0.7434831
causes,1.375251,-0.85252845,0.3532289,0.32283604,0.40356272,-0.9526083,1.4358097,0.61537063,-0.8299579,0.25118157,-0.83580565,-0.4067601,0.21939918,0.029201722,-0.008898269,-3.1311958,-0.29748625,-1.3142508,0.5357496,-0.41915622,0.20228826,-0.7565873,-1.4928901,-1.9476259,-0.43284324,0.9755719,0.5714831,-0.6575248,-0.70670676,0.59809166,0.2756542,0.5009903
co-occurs_with,0.24296393,0.21281214,1.2081707,-0.04964991,-0.18577297,-0.4861184,1.2203101,-0.037303228,-1.8864441,-1.6941937,-0.798792,0.28368038,-0.61191297,-0.5037865,-0.4399948,0.68772113,0.2614314,1.239599,-0.25175068,1.5777452,1.05433,-0.3941404,-1.9634885,-1.8459531,0.5482274,-0.5407605,1.7321639,-0.79802376,-0.33697787,-0.47243828,-0.34529468,0.2947569
complicates,-0.27128783,-0.7336765,0.58421993,0.022467703,-2.0710251,0.078297414,0.46309796,0.90751565,-1.4288629,-0.7450444,-0.77384835,1.5749837,-0.36482343,-0.03176105,0.68359804,-2.0094628,0.013750793,0.5407339,0.42330673,1.9602512,-1.0085405,1.1159235,-1.1055228,-0.074582264,-0.033157676,0.6454799,0.5846591,-1.9975863,-0.17676638,-0.56283617,-0.69047046,-0.5068081
conceptual_part_of,-0.76847494,0.22542477,0.31295145,-0.005250648,-0.013239817,-0.86830777,0.63750434,0.12642425,-1.598433,-0.5814781,-0.64222455,0.20820041,-0.3719793,-0.10564994,0.44706333,0.472717,-0.6630956,-0.24479373,-0.18429331,-0.4239858,0.8865985,-1.742476,-0.7912966,-0.8038211,0.22716916,0.2354278,0.7559086,-0.03461439,-0.717805,1.1074817,-0.8989908,-1.0246092
conceptually_related_to,-1.0356755,2.8877997,-0.056319248,-1.9468871,-0.37310395,1.1212018,-2.0340037,0.17168406,-0.09995488,-3.2258523,-1.4840151,-0.8084769,0.99411964,1.2769283,-0.73025596,-0.18550652,-0.22790924,2.6515665,1.2965609,2.8107014,1.0592452,0.6281223,-1.9262007,-2.4515538,2.5367649,2.1738806,0.82946354,-2.3992758,0.8724778,-0.6994117,-0.35149592,0.5577514
connected_to,0.9003996,-3.8766932,0.81287426,-0.034664217,-1.1341022,1.8678523,-0.3625125,1.119767,-1.708997,0.71559125,-0.47475916,0.33082002,-1.3071103,0.5079853,-0.62543625,-0.5130949,1.3777051,0.35579222,-0.88719404,1.5991735,-1.3642077,-0.45520353,-2.4836214,-0.6471308,-0.08293816,3.5356588,-0.40834135,0.018796708,-0.60614824,1.4845896,-1.5513805,-0.55401367
consists_of,2.424951,0.10618955,0.8717231,-1.5166686,-0.1250864,-1.1204654,-0.36028877,1.7642933,-1.6054212,0.6352014,0.4127735,0.7309342,-1.9382622,2.7516963,0.5363492,-0.90910995,-0.34228387,0.15814433,-0.17109658,-0.81551784,0.75272167,-0.32781795,-1.2247777,-1.7304534,0.08350555,1.1600441,-1.1898874,0.9738981,-4.2817235,3.6441677,-1.5437914,0.52603096
contains,-0.83487153,-0.29955932,-0.28051394,0.5971334,0.7775934,3.0395844,-0.445633,0.57616925,-1.7998435,-0.25388494,-1.2892948,0.22994645,-1.2490858,-0.03238347,-0.998928,-1.0253597,1.2467695,-1.9728761,-0.30471694,1.1979152,-1.7648866,-0.23706084,-0.6393988,-1.8228813,0.88803464,1.087004,0.03190843,-1.0550191,0.5044846,-0.5913587,-0.54824525,0.619983
degree_of,1.0512027,-0.94165236,-1.3007606,-0.69814897,0.12823851,0.047677778,-0.26904655,0.7559551,-1.7965653,-1.8820843,0.32736954,-0.5718915,-1.2452375,0.86395085,-0.044966858,0.2804665,0.45481202,2.4651167,-0.28783888,1.4644233,0.57339454,0.8686839,-2.36868,-2.5258625,-0.24144737,0.51675576,1.577945,-0.2490793,-1.6654252,0.37021482,-0.66680497,-0.31624487
derivative_of,0.7690004,0.4317231,0.79553986,0.00048965216,-1.903406,0.8679339,-3.7019653,4.309342,-2.1306167,-0.9626818,-0.73719287,-0.17755055,3.3440273,2.5592618,-0.62642175,0.12751633,-0.5038311,-2.254678,2.0001507,1.8964349,0.014316067,1.0472416,-1.9618409,1.819466,-3.4146173,1.6199615,-1.014368,-1.0676745,0.07305453,-0.62005585,0.5460659,0.7981103
developmental_form_of,-1.6069552,0.08769917,3.7987711,-2.8094842,-0.8794898,0.80053586,-0.3971567,2.3160808,-0.99229765,-0.96219707,-0.19548519,0.14533147,2.9754403,-0.18339428,-0.20687965,-1.0587169,-0.22913282,-0.5128742,1.2770911,0.60530084,0.735546,-1.1123307,-1.4532993,-1.1484603,-1.7476869,-1.2346219,0.90134794,-1.9095925,0.30861324,-1.1317108,-0.10075932,0.0707651
